date,time,type,group-sku,sku,description,quantity,order city,order state,order postal,product sales,selling fees,fba fees,landing cost
2019-01-19,6:20:19 AM PST,Refund,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Lacombe,Alberta,T4L 1W9,-67.9,8.15,0,29.15
2019-01-19,10:44:14 AM PST,Order,,PRK-03-08,2 X Aquasonic CLEAR Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Yarker,Ontario,K0K3N0,17.85,-2.68,-10.59,1.72
2019-01-19,10:56:05 AM PST,Order,,PRK 12-08(1),"Spectra_ 360 electrode gel, 250gm (8.5oz) tube - each",1,Brampton,Ontario,L7A 2S2,11.75,-1.76,-5.75,0
2019-01-19,1:59:28 PM PST,Order,,3MM-1527-1-6,"3M Transpore Surgical Tape 1"" x 10 yard (Pack of 6)",1,Markham,Ontario,L6C 2T1,11.6,-1.74,-6.19,0
2019-01-19,2:24:34 PM PST,Order,3MM-R1547,3MM-R1547,"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,kingston,ON,K7M8R8,9.7,-1.46,-3.81,13.37
2019-01-19,5:21:30 PM PST,Order,3MM-R1547,3MM-R1547,"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,Edmonton,alberta,T5X 1T7,9.7,-1.46,-9.51,13.37
2019-01-19,5:23:50 PM PST,Order,,3MM-1624W(50),"Pack of 50 3M Tegaderm 2 3/8 x 2 3/4"" 1624W",1,Edmonton,Alberta,T6X 2B6,15,-2.25,-3.75,4.5
2019-01-19,5:29:50 PM PST,Order,3MM-1626W,3MM-1626W,"3M 1626W Tegaderm Transparent Film Dressing, Frame Style, 10 cm  Length x 12 cm Width (4 in x 4-3/4 in), Pack of 50",1,Fort McMurray,Alberta,T9H 0C9,26.99,-3.24,-5.75,9.82
2019-01-19,5:35:40 PM PST,Order,3MM-1624W,3MM-1624W,"3M Health Care 1624W Tegaderm Film Dressing, Frame Style, 2.75"" Length X 2.375"" Width, Transparent (Pack of 100)",1,Edmonton,Alberta,T6G 0V2,23.5,-2.82,-5.75,9
2019-01-19,6:47:03 PM PST,Order,3MM-R1547,3MM-R1547,"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,Shippagan,Nouveau-Brunswick,E8S 1W6,9.7,-1.46,-3.81,13.37
2019-01-19,7:12:43 PM PST,Order,MOL-295300,MOL-295300,"Mepilex Border Self-Adhesive Foam Dressings 4""x4"", Box of 5",1,Etobicoke,ON,M8W 3Z9,28.38,-4.26,-3.81,10.32
2019-01-19,7:46:51 PM PST,Order,,PRK 12-08(1),"Spectra_ 360 electrode gel, 250gm (8.5oz) tube - each",1,Hamilton,Ontario,L8K 5N2,11.65,-1.75,-6.19,0
2019-01-19,7:50:13 PM PST,Order,MOL-295300,MOL-295300,"Mepilex Border Self-Adhesive Foam Dressings 4""x4"", Box of 5",1,Hamilton,Ontario,L8V 2M3,28.07,-4.21,-3.81,10.32
2019-01-19,8:10:18 PM PST,Order,,3MM-1624W(50),"Pack of 50 3M Tegaderm 2 3/8 x 2 3/4"" 1624W",1,Sherbrooke,Quebec,J1E 3P3,15,-2.25,-3.75,4.5
2019-01-19,8:16:01 PM PST,Order,,PRK-01-08,2 X Aquasonic 100 Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,CALGARY,Alberta,T3C 3X7,13.65,-2.05,-6.11,1.66
2019-01-19,8:42:14 PM PST,Refund,,PRK-01-08,2 X Aquasonic 100 Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,St-Hippolyte,Quebec,J8A 0C7,-14.8,1.78,0,1.66
2019-01-19,9:50:36 PM PST,Order,,3MM-1624W(10),"3M Health Care 1624W Tegaderm Film Dressing, Frame Style, 2.75"" Length x 2.375"" Width, Transparent Pack of 10",1,Quebec,Quebec,G1X 5C8,6,-1,-8.39,0.9
2019-01-19,9:59:52 PM PST,Order,,LUX-NEO185W,Luxe Bidet Neo 185 (Elite Series) - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment w/Strong Faucet Valves and,1,Quebec,Quebec,G1L 1G6,49.9,-7.49,-7.35,24.03
2019-01-19,10:51:20 PM PST,Order,,PRK-01-08,2 X Aquasonic 100 Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,RICHMOND,British Columbia,V7E 4H7,14.79,-2.22,-6.11,1.66
2019-01-19,10:55:34 PM PST,Order,,LUX-NEO185W,Luxe Bidet Neo 185 (Elite Series) - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment w/Strong Faucet Valves and,1,Dundas,Ontario,L9H 1M8,49.9,-7.49,-7.35,24.03
2019-01-19,10:56:50 PM PST,Order,,PRK-03-08,2 X Aquasonic CLEAR Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Toronto,Ontario,M4A2X8,17.86,-2.68,-6.58,1.72
2019-01-19,10:58:13 PM PST,Order,,PRK-01-08,2 X Aquasonic 100 Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Richmond,British Columbia,V7E 0B2,14.79,-2.22,-6.11,1.66
2019-01-19,11:03:18 PM PST,Order,3MM-1624W,3MM-1624W,"3M Health Care 1624W Tegaderm Film Dressing, Frame Style, 2.75"" Length X 2.375"" Width, Transparent (Pack of 100)",1,New westminster,BC,V3M 0G5,23.52,-2.82,-5.75,9
2019-01-19,11:05:49 PM PST,Order,3MM-1624W(20),3MM-1624W(20),"3m Tegaderm Transparent Film Dressing 2.375"" x 2.75""/Picture Frame Style/Package of 20",1,Vancouver,British Columbia,V5N1S2,7.05,-1.06,-3.54,1.8
2019-01-19,11:06:49 PM PST,Order,,3MM-1624W(50),"Pack of 50 3M Tegaderm 2 3/8 x 2 3/4"" 1624W",1,Vancouver,British Columbia,V5R 5G5,15,-2.25,-3.75,4.5
2019-01-19,11:08:07 PM PST,Order,,PRK-03-08,2 X Aquasonic CLEAR Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Niagara Falls,Ontario,L2J 1J8,13.35,-2,-6.58,1.72
2019-01-19,11:09:07 PM PST,Order,3MM-1624W,3MM-1624W,"3M Health Care 1624W Tegaderm Film Dressing, Frame Style, 2.75"" Length X 2.375"" Width, Transparent (Pack of 100)",1,KELOWNA,British Columbia,V1X8C8,23.7,-2.84,-5.75,9
2019-01-20,12:16:25 AM PST,Order,,LUX-NEO180W,Luxe Bidet Neo 180 - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (white and white),1,Edmonton,Alberta,T5M 1C9,55.95,-8.39,-6.83,24.03
2019-01-20,12:17:17 AM PST,Order,3MM-1626W,3MM-1626W,"3M 1626W Tegaderm Transparent Film Dressing, Frame Style, 10 cm  Length x 12 cm Width (4 in x 4-3/4 in), Pack of 50",1,Edmonton,Alberta,T6L 5L4,26.99,-3.24,-5.75,9.82
2019-01-20,1:37:20 AM PST,Order,MOL-295300,MOL-295300,"Mepilex Border Self-Adhesive Foam Dressings 4""x4"", Box of 5",1,Toronto,Ontario,M5S 2W8,28.01,-4.2,-3.81,10.32
2019-01-20,3:24:24 AM PST,Order,,PRK-03-08,2 X Aquasonic CLEAR Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Calgary,AB,T2V4Y6,13.35,-2,-6.11,1.72
2019-01-20,7:44:50 AM PST,Order,,PRK-03-08,2 X Aquasonic CLEAR Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Saint-Hubert,Quebec,J3Y 2X5,13.35,-2,-15.67,1.72
2019-01-20,10:28:53 AM PST,Order,,LUX-NEO185W,Luxe Bidet Neo 185 (Elite Series) - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment w/Strong Faucet Valves and,1,Red Deer,AB,T4R 1Y5,49.9,-7.49,-6.83,24.03
2019-01-20,10:34:28 AM PST,Order,3MM-R1547,3MM-R1547,"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,Saskatoon,Saskatchewan,S7W 0B6,9.7,-1.46,-3.54,13.37
2019-01-20,10:48:25 AM PST,Order,3MM-1626W,3MM-1626W,"3M 1626W Tegaderm Transparent Film Dressing, Frame Style, 10 cm  Length x 12 cm Width (4 in x 4-3/4 in), Pack of 50",1,Montreal,Quebec,H3A 2J5,26.99,-3.24,-5.75,9.82
2019-01-20,10:50:59 AM PST,Order,,PRK-03-08,2 X Aquasonic CLEAR Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Waterdown,Ontario,L0R 2H0,13.35,-2,-6.58,1.72
2019-01-20,10:51:46 AM PST,Order,3MM-1624W,3MM-1624W,"3M Health Care 1624W Tegaderm Film Dressing, Frame Style, 2.75"" Length X 2.375"" Width, Transparent (Pack of 100)",1,Welland,Ontario,L3B 4Y2,23.52,-2.82,-5.75,9
2019-01-20,10:53:56 AM PST,Order,3MM-1624W,3MM-1624W,"3M Health Care 1624W Tegaderm Film Dressing, Frame Style, 2.75"" Length X 2.375"" Width, Transparent (Pack of 100)",1,Hamilton,Ontario,L9C 6G1,23.5,-2.82,-5.75,9
2019-01-20,1:14:34 PM PST,Order,,PRK-12-02(1),"Spectra PAR12-02 Parker Laboratories 360 Electrode Gel, 2 oz. Tube",1,Scarborough,Ontario,M1B 1Y7,8.1,-1,-6.19,0
2019-01-20,1:44:16 PM PST,Order,,PRK-01-08,2 X Aquasonic 100 Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Drummondville,Quebec,J2B 0J8,14.79,-2.22,-11.56,1.66
2019-01-20,1:50:41 PM PST,Order,,PRK-01-08,2 X Aquasonic 100 Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Thunder Bay,Ontario,P7E 4K7,13.65,-2.05,-22.93,1.66
2019-01-20,2:10:26 PM PST,Order,,LUX-NEO180W,Luxe Bidet Neo 180 - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (white and white),1,Thunder Bay,Ontario,P7E 1Z2,55.95,-8.39,-6.83,24.03
2019-01-20,2:12:08 PM PST,Order,,PRK-03-08,2 X Aquasonic CLEAR Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,New Glasgow,Prince Edward Island,C0A 1N0,17.85,-2.68,-6.11,1.72
2019-01-20,2:22:38 PM PST,Order,,LUX-NEO185W,Luxe Bidet Neo 185 (Elite Series) - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment w/Strong Faucet Valves and,1,Kincardine,Ontario,N2Z 1G9,49.9,-7.49,-7.35,24.03
2019-01-20,5:25:37 PM PST,Order,,PRK-03-08,2 X Aquasonic CLEAR Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Edmonton,Alberta,T5X 1V9,13.35,-2,-6.11,1.72
2019-01-20,5:39:58 PM PST,Order,,PRK-03-08,2 X Aquasonic CLEAR Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Barrie,Ontario,L4N 3J9,17.85,-2.68,-14.08,1.72
2019-01-20,6:15:37 PM PST,Order,,PRK-01-08,2 X Aquasonic 100 Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Milton,ON,L9T 7H5,13.65,-2.05,-6.58,1.66
2019-01-20,7:26:33 PM PST,Order,,LUX-NEO185W,Luxe Bidet Neo 185 (Elite Series) - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment w/Strong Faucet Valves and,1,Toronto,Ontario,M9C 0A4,49.9,-7.49,-7.35,24.03
2019-01-20,7:36:43 PM PST,Order,,PRK 12-08(1),"Spectra_ 360 electrode gel, 250gm (8.5oz) tube - each",1,Mississauga,Ontario,L5B 3Z6,11.65,-1.75,-6.19,0
2019-01-20,10:50:34 PM PST,Order,3MM-R1547,3MM-R1547,"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,Montreal,Quebec,H4X 1N2,9.7,-1.46,-3.81,13.37
2019-01-20,10:54:17 PM PST,Order,,PRK 12-08(1),"Spectra_ 360 electrode gel, 250gm (8.5oz) tube - each",1,North Vancouver,British Columbia,V7H 2K7,11.65,-1.75,-5.75,0
2019-01-20,10:55:59 PM PST,Order,,PRK-01-08,2 X Aquasonic 100 Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,RR#3 Tillsonburg,Ontario,N4G 4G8,13.65,-2.05,-6.58,1.66
2019-01-20,10:56:13 PM PST,Order,,LUX-NEO185W,Luxe Bidet Neo 185 (Elite Series) - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment w/Strong Faucet Valves and,1,Burnaby,British Columbia,V3J 1A7,49.9,-7.49,-6.83,24.03
2019-01-20,11:12:12 PM PST,Refund,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Vancouver,BC,V5L1V4,-67.9,8.15,0,29.15
2019-01-21,3:27:47 AM PST,Order,3MM-1626W,3MM-1626W,"3M 1626W Tegaderm Transparent Film Dressing, Frame Style, 10 cm  Length x 12 cm Width (4 in x 4-3/4 in), Pack of 50",1,Calgary,Alberta,T3E 3V6,26.99,-12.84,-5.75,9.82
2019-01-21,3:27:47 AM PST,Order,3MM-1626W,3MM-1626W,"3M 1626W Tegaderm Transparent Film Dressing, Frame Style, 10 cm  Length x 12 cm Width (4 in x 4-3/4 in), Pack of 50",1,Calgary,Alberta,T3E 3V6,26.99,0,-5.75,9.82
2019-01-21,3:27:47 AM PST,Order,3MM-1626W,3MM-1626W,"3M 1626W Tegaderm Transparent Film Dressing, Frame Style, 10 cm  Length x 12 cm Width (4 in x 4-3/4 in), Pack of 50",1,Calgary,Alberta,T3E 3V6,26.99,0,-5.75,9.82
2019-01-21,3:27:47 AM PST,Order,3MM-1626W,3MM-1626W,"3M 1626W Tegaderm Transparent Film Dressing, Frame Style, 10 cm  Length x 12 cm Width (4 in x 4-3/4 in), Pack of 50",1,Calgary,Alberta,T3E 3V6,26.99,0,-5.75,9.82
2019-01-21,3:30:13 AM PST,Order,3MM-R1547,3MM-R1547,"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,Calgary,Alberta,T2A 2L5,9.7,-1.46,-3.54,13.37
2019-01-21,7:15:50 AM PST,Refund,3MM-1626W,3MM-1626W,"3M 1626W Tegaderm Transparent Film Dressing, Frame Style, 10 cm  Length x 12 cm Width (4 in x 4-3/4 in), Pack of 50",1,Mississauga,Ontario,L5G 1S7,-31,2.98,5.77,9.82
2019-01-21,8:18:38 AM PST,Order,,PRK-03-08,2 X Aquasonic CLEAR Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Lacombe,AB,T4L 1T7,13.35,-2,-6.11,1.72
2019-01-21,8:23:09 AM PST,Order,,LUX-NEO185W,Luxe Bidet Neo 185 (Elite Series) - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment w/Strong Faucet Valves and,1,Olds,Alberta,T4H 1C8,49.9,-7.49,-6.83,24.03
2019-01-21,8:37:46 AM PST,Order,3MM-R1547,3MM-R1547,"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,Blainville,Quebec,J7C 3H7,9.7,-1.46,-3.81,13.37
2019-01-21,8:45:52 AM PST,Order,,PRK-01-08,2 X Aquasonic 100 Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Pakenham,Ontario,K0A 2X0,14.79,-2.22,-13.34,1.66
2019-01-21,10:10:26 AM PST,Order,,LUX-NEO185W,Luxe Bidet Neo 185 (Elite Series) - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment w/Strong Faucet Valves and,1,Markham,Ontario,L3R 9B1,49.9,-7.49,-7.35,24.03
2019-01-21,10:47:10 AM PST,Order,,LUX-NEO185W,Luxe Bidet Neo 185 (Elite Series) - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment w/Strong Faucet Valves and,1,Windsor,ON,N9C 3E5,49.9,-7.49,-6.83,24.03
2019-01-21,10:51:10 AM PST,Order,,PRK-01-08,2 X Aquasonic 100 Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Lumsden,Saskatchewan,S0G3C0,13.65,-2.05,-6.11,1.66
2019-01-21,12:14:29 PM PST,Order,,LUX-NEO185W,Luxe Bidet Neo 185 (Elite Series) - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment w/Strong Faucet Valves and,1,Brampton,Ontario,L6R 1X7,49.9,-7.49,-7.35,24.03
2019-01-21,12:23:49 PM PST,Order,,LUX-NEO185W,Luxe Bidet Neo 185 (Elite Series) - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment w/Strong Faucet Valves and,1,Halifax,Nova Scotia,B3K 5K4,49.9,-7.49,-7.35,24.03
2019-01-21,12:26:18 PM PST,Order,3MM-R1547,3MM-R1547,"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,Dartmouth,Nova Scotia,B2W 0J9,9.7,-1.46,-3.81,13.37
2019-01-21,1:03:40 PM PST,Order,,LUX-NEO185W,Luxe Bidet Neo 185 (Elite Series) - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment w/Strong Faucet Valves and,1,Gatineau,Quebec,J8M 1T6,49.9,-7.49,-6.83,24.03
2019-01-21,1:58:32 PM PST,Order,3MM-1626W,3MM-1626W,"3M 1626W Tegaderm Transparent Film Dressing, Frame Style, 10 cm  Length x 12 cm Width (4 in x 4-3/4 in), Pack of 50",1,Charlottetown,PE,C1A 8L8,26.99,-12.84,-5.75,9.82
2019-01-21,1:58:32 PM PST,Order,3MM-1626W,3MM-1626W,"3M 1626W Tegaderm Transparent Film Dressing, Frame Style, 10 cm  Length x 12 cm Width (4 in x 4-3/4 in), Pack of 50",1,Charlottetown,PE,C1A 8L8,26.99,0,-5.75,9.82
2019-01-21,1:58:32 PM PST,Order,3MM-1626W,3MM-1626W,"3M 1626W Tegaderm Transparent Film Dressing, Frame Style, 10 cm  Length x 12 cm Width (4 in x 4-3/4 in), Pack of 50",1,Charlottetown,PE,C1A 8L8,26.99,0,-5.75,9.82
2019-01-21,1:58:32 PM PST,Order,3MM-1626W,3MM-1626W,"3M 1626W Tegaderm Transparent Film Dressing, Frame Style, 10 cm  Length x 12 cm Width (4 in x 4-3/4 in), Pack of 50",1,Charlottetown,PE,C1A 8L8,26.99,0,-5.75,9.82
2019-01-21,2:26:45 PM PST,Order,,PRK-01-08,2 X Aquasonic 100 Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,St. George,New Brunswick,E5C 3G9,13.65,-2.05,-6.58,1.66
2019-01-21,2:35:32 PM PST,Order,,PRK-12-08,Spectra 360 1208 Electrode Gel - Parker Laboratories - 8.5 oz Tube - (Pack of 3),1,Montreal,Quebec,H2K 3R5,17.89,-2.68,-6.11,2.02
2019-01-21,3:33:59 PM PST,Order,,PRK-03-08,2 X Aquasonic CLEAR Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Rocky Mountain House,Alberta,T4T 1S9,13.35,-2,-6.58,1.72
2019-01-21,4:32:41 PM PST,Order,,LUX-NEO185W,Luxe Bidet Neo 185 (Elite Series) - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment w/Strong Faucet Valves and,1,Toronto,Ontario,M4E 0A7,49.9,-7.49,-6.83,24.03
2019-01-21,4:42:28 PM PST,Order,3MM-1624W,3MM-1624W,"3M Health Care 1624W Tegaderm Film Dressing, Frame Style, 2.75"" Length X 2.375"" Width, Transparent (Pack of 100)",1,Dollard-Des-Ormeaux,Quebec,H9B 2B9,23.48,-2.82,-5.75,9
2019-01-21,4:43:11 PM PST,Order,3MM-R1547,3MM-R1547,"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,Toronto,Ontario,M1J 3N6,9.68,-1.45,-3.54,13.37
2019-01-21,4:45:50 PM PST,Order,3MM-1624W,3MM-1624W,"3M Health Care 1624W Tegaderm Film Dressing, Frame Style, 2.75"" Length X 2.375"" Width, Transparent (Pack of 100)",1,Walkerton,Ontario,N0G 2V0,23.45,-2.81,-5.75,9
2019-01-21,5:28:46 PM PST,Order,3MM-R1547,3MM-R1547,"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,Mississauga,Ontario,L5K 1H3,9.7,-1.46,-3.54,13.37
2019-01-21,5:30:35 PM PST,Order,3MM-R1547,3MM-R1547,"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,Lac La Biche,Alberta,T0A2C0,9.7,-1.46,-3.54,13.37
2019-01-21,5:40:52 PM PST,Order,,PRK 12-08(1),"Spectra_ 360 electrode gel, 250gm (8.5oz) tube - each",1,The Pas,Manitoba,R9A 1M1,11.65,-1.75,-5.75,0
2019-01-21,5:41:07 PM PST,Order,MOL-295300,MOL-295300,"Mepilex Border Self-Adhesive Foam Dressings 4""x4"", Box of 5",1,Winnipeg,Manitoba,R3P 0A2,28,-4.2,-3.54,10.32
2019-01-21,6:14:13 PM PST,Order,,PRK-03-08,2 X Aquasonic CLEAR Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Saint-Lin-Laurentides,QC,J5M2A2,13.35,-2,-11.09,1.72
2019-01-21,6:25:11 PM PST,Order,3MM-R1547,3MM-R1547,"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,montreal,Quebec,H3N1J2,9.7,-1.46,-3.81,13.37
2019-01-21,8:28:22 PM PST,Order,,PRK-12-02(1),"Spectra PAR12-02 Parker Laboratories 360 Electrode Gel, 2 oz. Tube",1,Thunder Bay,Ontario,P7E 4W1,8.1,-1,-6.19,0
2019-01-21,10:56:41 PM PST,Order,,PRK-12-02(1),"Spectra PAR12-02 Parker Laboratories 360 Electrode Gel, 2 oz. Tube",1,Fort erie,Ontario,L2A3Z3,8.1,-1,-6.19,0
2019-01-21,11:02:01 PM PST,Order,,PRK-01-08,2 X Aquasonic 100 Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Vancouver,British Columbia,V6E 0A2,13.65,-2.05,-6.11,1.66
2019-01-21,11:05:13 PM PST,Order,,LUX-NEO185W,Luxe Bidet Neo 185 (Elite Series) - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment w/Strong Faucet Valves and,3,North Vancouver,British Columbia,V7L 1N3,149.7,-22.47,-20.48,72.09
2019-01-21,11:05:13 PM PST,Order,3MM-R1547,3MM-R1547,"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,BURNABY,British Columbia,V5E 0C3,9.68,-1.45,-3.54,13.37
2019-01-21,11:05:40 PM PST,Order,3MM-1527-1,3MM-1527-1-12,"3M Transpore Surgical Tape 1"" x 10 yard (Pack of 12)",1,Vancouver,British Columbia,V6M 2V9,16.9,-2.54,-6.11,4.73
2019-01-21,11:08:15 PM PST,Order,MOL-295300,MOL-295300,"Mepilex Border Self-Adhesive Foam Dressings 4""x4"", Box of 5",3,Agassiz,BC,V0M 1A2,84,-12.6,-15.82,30.96
2019-01-22,2:01:11 AM PST,Order,,PRK-01-08,2 X Aquasonic 100 Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Ottawa,Ontario,K2P 1B5,13.65,-2.05,-6.58,1.66
2019-01-22,3:25:12 AM PST,Order,,LUX-NEO185W,Luxe Bidet Neo 185 (Elite Series) - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment w/Strong Faucet Valves and,1,Calgary,Alberta,T2P 3V4,49.9,-7.49,-6.83,24.03
2019-01-22,9:33:19 AM PST,Order,MOL-295300,MOL-295300,"Mepilex Border Self-Adhesive Foam Dressings 4""x4"", Box of 5",3,Aurora,Ontario,L4G1C9,84,-12.6,-11.42,30.96
2019-01-22,9:51:52 AM PST,Transfer,,NAN,To account ending with: 8217,,,,,0,0,0,
2019-01-22,10:01:22 AM PST,Order,,LUX-NEO185W,Luxe Bidet Neo 185 (Elite Series) - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment w/Strong Faucet Valves and,1,Toronto,Ontario,M5A 2N9,49.9,-7.49,-6.83,24.03
2019-01-22,10:02:11 AM PST,Order,,3MM-1624W(50),"Pack of 50 3M Tegaderm 2 3/8 x 2 3/4"" 1624W",1,Nepean,Ontario,K2G 2A1,15,-2.25,-3.75,4.5
2019-01-22,10:02:50 AM PST,Order,3MM-R1547,3MM-R1547,"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,Sauble Beach,Ontario,N0H 2G0,9.7,-1.46,-3.54,13.37
2019-01-22,10:27:25 AM PST,Order,,POW-PINNACLE,"Powerstep Pinnacle Orthotics-U,Blue/Blue,Men's 6-6.5 / Women's 8-8.5 E",1,Regina,Saskatchewan,S4X 3B5,29.05,-4.36,-5.75,0
2019-01-22,11:08:35 AM PST,Refund,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1,North York,Ontario,M2J4S7,-33.95,4.07,0,14.65
2019-01-22,11:30:50 AM PST,Order,,PRK 12-08(1),"Spectra_ 360 electrode gel, 250gm (8.5oz) tube - each",1,Prince George,British Columbia,V2K 1C5,11.65,-1.75,-6.19,0
2019-01-22,12:13:13 PM PST,Order,,PRK-03-08,2 X Aquasonic CLEAR Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,St Eugene,Ontario,K0B 1P0,13.35,-2,-6.58,1.72
2019-01-22,12:57:36 PM PST,Order,,PRK-01-08,2 X Aquasonic 100 Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Duncan,British Columbia,V9L 1G5,13.65,-2.05,-6.11,1.66
2019-01-22,1:37:35 PM PST,Order,3MM-1624W,3MM-1624W,"3M Health Care 1624W Tegaderm Film Dressing, Frame Style, 2.75"" Length X 2.375"" Width, Transparent (Pack of 100)",1,Markham,Ontario,L3T 0B2,23.37,-2.8,-5.75,9
2019-01-22,1:38:42 PM PST,Order,,PRK-03-08,2 X Aquasonic CLEAR Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Toronto,Ontario,M9L 2L6,13.35,-2,-6.11,1.72
2019-01-22,1:38:55 PM PST,Order,3MM-R1547,3MM-R1547,"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,Tamworth,Ontario,K0K 3G0,9.68,-1.45,-3.54,13.37
