,date,time,type,order id,group-sku,sku,description,quantity,order city,order state,order postal,product sales,selling fees,fba fees,landing cost
481,2019-09-23,1:24:02 PM PDT,Refund,701-6689595-3251456,,OMR-BP710N(B),"Omron 3 Series Upper Arm Blood Pressure Monitor, 0.55 Kilograms",1.0,Toronto,Ontario,M5M 1M8,-52.4,-6.29,-0.0,0.0
482,2019-09-23,1:25:15 PM PDT,Refund,702-2795174-2573002,,OMR-BP710N(B),"Omron 3 Series Upper Arm Blood Pressure Monitor, 0.55 Kilograms",1.0,Toronto,Ontario,M2J 3B1,-52.4,-6.29,-0.0,0.0
483,2019-09-24,10:47:04 AM PDT,Refund,701-0475108-8448258,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1.0,Regina,Saskatchewan,S4V 3R5,-78.99,-9.48,-0.0,29.15
484,2019-09-24,3:51:03 PM PDT,Refund,701-6865847-3137852,KEL-GEL15GM,KEL-GEL15GM,Sinclair Kelo-Cote Gel for Scars 15g,1.0,Newmarket,Ontario,L3X 0B7,-31.0,-3.72,-0.0,16.26
485,2019-09-24,5:04:45 PM PDT,Refund,702-8246416-1350625,,OMR-BP785N(B),Omron 10 Series Upper Arm Blood Pressure Monitor with Wide-Range ComFit Cuff (BP785N),1.0,Woodbridge,Ontario,L4H 4R3,-125.0,-15.0,-0.0,0.0
486,2019-09-25,5:09:42 AM PDT,Refund,702-4034097-3355435,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1.0,North York,Ontario,M9L 2C7,-78.99,-9.48,-0.0,29.15
487,2019-09-25,8:18:17 AM PDT,Refund,702-9390737-2740208,,OMR-BP652,Omron 7 Series Wrist Blood Pressure Monitor,1.0,Newmarket,Ontario,L3Y 5V3,0.0,-0.0,-0.0,42.7
488,2019-09-25,10:11:08 AM PDT,Refund,701-6644227-1925067,,LUX-NEO250B,Luxe Bidet Neo 250 - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Athabasca,Alberta,T9S 2A6,-59.0,-7.08,-0.0,27.21
489,2019-09-25,4:40:59 PM PDT,Refund,701-8403646-4477832,KEL-GEL15GM,KEL-GEL15GM,Sinclair Kelo-Cote Gel for Scars 15g,1.0,WINNIPEG,MB,R3T 1E0,-30.0,-3.6,-0.0,16.26
490,2019-09-25,6:48:44 PM PDT,Refund,702-5346875-4576250,,OMR-BP785N,OMRON BP785N 10 Series Upper Arm Blood Pressure Monitor,1.0,Victoria,British Columbia,V8Z 6V6,-125.0,-12.0,-0.0,48.64
491,2019-09-30,5:31:13 PM PDT,Refund,702-4923757-7941809,,OMR-BP652,Omron 7 Series Wrist Blood Pressure Monitor,1.0,Mississauga,Ontario,L5L 3M3,-86.43,-10.37,-0.0,42.7
492,2019-09-30,9:01:20 PM PDT,Refund,702-8058025-6849014,,OMR-BP652,Omron 7 Series Wrist Blood Pressure Monitor,1.0,Brampton,Ontario,L6P 1S1,-86.43,-10.37,-0.0,42.7
493,2019-09-30,11:49:08 PM PDT,Refund,701-8441440-5209005,3MM-R1547(10),3MM-R1547(10),"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1.0,Leamington,Ontario,N8H 4Y5,-9.99,-0.64,-0.0,2.67
494,2019-10-02,6:32:04 PM PDT,Refund,701-5507001-6407407,,OMR-BP760N,"OMRON OMRBP760N, 7 Series Advanced-Accuracy Upper Arm Blood Pressure Monitor",1.0,Coldstream,British Columbia,V1B 2V5,-95.0,-11.4,-0.0,48.07
495,2019-10-04,2:29:21 PM PDT,Refund,701-5154005-4619424,,OMR-BP652,Omron 7 Series Wrist Blood Pressure Monitor,1.0,Vancouver,British Columbia,V6T 2K2,-86.43,-10.37,-0.0,42.7
496,2019-10-04,11:17:44 PM PDT,Refund,702-9878846-2564221,,OMR-BP652,Omron 7 Series Wrist Blood Pressure Monitor,1.0,Vancouver,BC,V5R 1G5,-86.44,-10.38,-0.0,42.7
497,2019-10-05,7:08:25 AM PDT,Refund,702-3564605-3766648,,OMR-BP785N,OMRON BP785N 10 Series Upper Arm Blood Pressure Monitor,1.0,Markham,Ontario,L6C 0B3,-125.0,-12.0,-0.0,48.64
498,2019-10-07,9:30:22 PM PDT,Refund,701-4463853-5269027,,OMR-BP652,Omron 7 Series Wrist Blood Pressure Monitor,1.0,Victoria,British Columbia,V8X 5J2,-86.44,-10.38,-0.0,42.7
499,2019-10-09,10:53:27 AM PDT,Refund,701-5218488-2353840,,OMR-BP652,Omron 7 Series Wrist Blood Pressure Monitor,1.0,Sarnia,Ontario,N7X 1H4,-86.43,-10.37,-0.0,42.7
500,2019-10-09,9:55:55 PM PDT,Refund,701-1583919-5617821,3MM-1624W,3MM-1624W,"3M Health Care 1624W Tegaderm Film Dressing, Frame Style, 2.75"" Length X 2.375"" Width, Transparent (Pack of 100)",1.0,Kincardine,Ontario,N2Z 2X5,-24.66,-2.37,-0.0,9.0
501,2019-10-10,11:50:55 AM PDT,Refund,702-5715952-5205050,,OMR-BP760N,"OMRON OMRBP760N, 7 Series Advanced-Accuracy Upper Arm Blood Pressure Monitor",1.0,Etobicoke,Ontario,M9P 2C3,-99.99,-12.0,-0.0,48.07
502,2019-10-10,3:48:46 PM PDT,Refund,702-7808404-6995428,,OMR-BP652,Omron 7 Series Wrist Blood Pressure Monitor,1.0,Cambridge,Ontario,N3C 2R9,-86.44,-10.38,-0.0,42.7
503,2019-10-12,6:20:28 PM PDT,Refund,701-9401783-2989016,,LUX-NEO180B,Luxe Bidet Neo 180 - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (Blue and White),1.0,New Westminster,British Columbia,V3M0B3,-63.1,-7.58,-10.89,24.03
504,2019-10-14,7:46:58 AM PDT,Refund,702-0473999-2583445,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1.0,Toronto,ON,M1K 3B9,-78.99,-9.48,-0.0,29.15
505,2019-10-16,3:53:09 PM PDT,Refund,702-4530793-3266650,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1.0,Toronto,Ontario,M5J 2Y2,-78.99,-9.48,-0.0,29.15
506,2019-10-17,4:04:15 PM PDT,Refund,701-4292895-8354622,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Brampton,Ontario,L6P 3H9,-39.94,-4.79,-0.0,14.65
507,2019-10-17,5:44:19 PM PDT,Refund,701-0166581-6561013,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1.0,Kamloops,BC,V2C 6R2,-68.01,-8.16,-0.0,29.15
508,2019-10-18,1:51:39 PM PDT,Refund,702-5195515-5162641,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1.0,Waterloo,Ontario,N2V 1H7,-65.59,-7.87,-0.0,29.15
509,2019-10-18,2:36:24 PM PDT,Refund,702-1462397-0093825,,OMR-BP652,Omron 7 Series Wrist Blood Pressure Monitor,1.0,Parry sound,ON,P2A2A9,-86.43,-10.37,-0.0,42.7
510,2019-10-20,1:01:26 AM PDT,Refund,702-6405950-4650660,,OMR-BP710N,"Omron Healthcare Omron 3 Series Blood Pressure Monitor, 2 lb",1.0,Markham,Ontario,L3S 2K8,-49.9,-5.99,-0.0,24.03
511,2019-10-20,5:55:26 PM PDT,Refund,701-8095739-4250644,,LUX-NEO180B,Luxe Bidet Neo 180 - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (Blue and White),1.0,Brampton,Ontario,L6Y 5S7,-62.8,-7.54,-0.0,24.03
512,2019-10-21,4:46:36 PM PDT,Refund,702-5699231-5433801,3MM-1626W,3MM-1626W,"3M 1626W Tegaderm Transparent Film Dressing, Frame Style, 10 cm  Length x 12 cm Width (4 in x 4-3/4 in), Pack of 50",1.0,Burtts Corner,New Brunswick,E6L 2X1,-36.99,-3.55,-0.0,9.82
513,2019-10-22,9:33:30 PM PDT,Refund,702-4776314-3097027,3MM-1527-2,3MM-1527-2,"3M Transpore Surgical Tape, 6 Count",1.0,pierrefonds,QC,H8Z2X3,0.0,-0.0,-7.9,4.3
514,2019-10-23,8:07:55 AM PDT,Refund,702-9157629-0934661,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1.0,Toronto,Ontario,M4P 2A2,-66.39,-7.97,-0.0,29.15
515,2019-10-23,1:32:59 PM PDT,Refund,702-5279220-3940212,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1.0,Kanata,Ontario,K2K 3G9,-65.35,-7.84,-0.0,29.15
516,2019-10-23,3:38:43 PM PDT,Refund,701-5324341-8882608,,OMR-BP652,Omron 7 Series Wrist Blood Pressure Monitor,1.0,Vaughan,Ontario,L6A 3H9,-86.43,-10.37,-0.0,42.7
517,2019-10-26,2:13:04 PM PDT,Refund,702-7264786-8301041,,LUX-NEO180B,Luxe Bidet Neo 180 - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (Blue and White),1.0,Sydney,Nova Scotia,B1P 4L9,-56.68,-6.8,-0.0,24.03
518,2019-10-28,5:04:36 PM PDT,Refund,702-1877799-8806637,3MM-1624W,3MM-1624W,"3M Health Care 1624W Tegaderm Film Dressing, Frame Style, 2.75"" Length X 2.375"" Width, Transparent (Pack of 100)",1.0,Edmonton,Alberta,T6E 1P5,-24.67,-2.37,-0.0,9.0
519,2019-10-30,1:58:31 PM PDT,Refund,701-2031301-7904239,,CON-187955,"Convatec Duoderm Cgf Extra Thin Sterile Dressing Spots 4"" X 4"" Hydrocolloid - Box of 10",1.0,Montreal,Quebec,H4B 1M3,-55.0,-6.6,-0.0,13.93
520,2019-10-30,5:08:02 PM PDT,Refund,702-3473531-4079440,,LUX-NEO180B,Luxe Bidet Neo 180 - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (Blue and White),1.0,Etobicoke,Ontario,M9C 5E3,-56.68,-6.8,-0.0,24.03
521,2019-11-01,3:21:03 PM PDT,Refund,701-0217592-2186630,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1.0,Calgary,Alberta,T2N 0K7,-74.11,-8.9,-0.0,29.15
522,2019-11-03,2:04:43 PM PST,Refund,701-7738991-9621834,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1.0,Oakville,Ontario,L6L4P7,-68.31,-8.2,-0.0,29.15
523,2019-11-04,5:58:41 AM PST,Refund,701-0000841-2837842,MDL-NON80328,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1.0,Toronto,Ontario,M1E 1G3,0.0,-0.0,-7.9,3.43
524,2019-11-04,3:18:03 PM PST,Refund,701-9937204-4285064,,MDL-MSC092534,"Medline Remedy Hydraguard with Phytoplex MSC092534H, 4 Ounce Tube",1.0,Surrey,British Columbia,V3V 3R3,-16.99,-1.63,-0.0,3.38
525,2019-11-04,5:19:46 PM PST,Refund,702-5673417-8769858,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1.0,Brampton,Ontario,L6Y 4E8,-67.23,-8.06,-0.0,29.15
