date,time,type,order id,group-sku,sku,description,quantity,order city,order state,order postal,product sales,selling fees,fba fees,landing cost
2019-01-10,1:54:32 PM PST,Order,702-7391946-9312265,,PRK-03-08,2 X Aquasonic CLEAR Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Sherbrooke,Quebec,J1H 1M2,13.35,-2,-6.58,1.72
2019-01-10,2:41:36 PM PST,FBA Inventory Fee,190107GKG,,NAN,FBA Removal Order: Return Fee,,,,,0,0,0,
2019-01-10,2:41:36 PM PST,FBA Inventory Fee,190107GKG,,NAN,FBA Removal Order: Return Fee,,,,,0,0,0,
2019-01-10,3:20:09 PM PST,Order,702-9320756-2561831,,PRK-03-08,2 X Aquasonic CLEAR Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Toronto,Ontario,M6K 3L5,17.9,-2.69,-6.58,1.72
2019-01-10,3:22:12 PM PST,Order,701-6491531-4591419,,PRK 12-08(2),"SPECTRA 360 12-08 Electrode Gel, 250 g Tube (Pack of 2)",1,Grande Prairie,AB,T8X 0M4,14.5,-1.74,-6.11,0
2019-01-10,3:32:04 PM PST,Order,702-9816598-5348226,,PRK-01-08,2 X Aquasonic 100 Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Brossard,Quebec,J4Z 3K3,14.8,-2.22,-6.58,1.66
2019-01-10,4:14:32 PM PST,FBA Inventory Fee,190104GEC,,NAN,FBA Removal Order: Return Fee,,,,,0,0,0,
2019-01-10,5:03:17 PM PST,Order,701-2616099-9208245,MOL-295300,MOL-295300,"Mepilex Border Self-Adhesive Foam Dressings 4""x4"", Box of 5",1,Oshawa,Ontario,L1H 0E9,32,-4.8,-3.81,10.32
2019-01-10,5:32:15 PM PST,Order,702-6703250-9598635,3MM-1527-1,3MM-1527-1-12,"3M Transpore Surgical Tape 1"" x 10 yard (Pack of 12)",1,Markham,ON,L3R 6Y5,17.5,-2.63,-6.11,4.73
2019-01-10,5:33:48 PM PST,Order,701-6631797-5137010,,PRK 12-08(2),"SPECTRA 360 12-08 Electrode Gel, 250 g Tube (Pack of 2)",1,Wellandport,Ontario,L0R 2J0,14.5,-1.74,-6.58,0
2019-01-10,5:46:39 PM PST,Order,702-0157301-6125059,,3MM-1624W(50),"Pack of 50 3M Tegaderm 2 3/8 x 2 3/4"" 1624W",1,london,Ontario,N6K 4X6,16,-2.4,-3.75,4.5
2019-01-10,6:19:29 PM PST,Order,702-7686040-1108221,,PRK 12-08(2),"SPECTRA 360 12-08 Electrode Gel, 250 g Tube (Pack of 2)",1,Sainte-Sophie,Quebec,J5J 1Z7,14.5,-1.74,-6.58,0
2019-01-10,6:23:13 PM PST,Order,701-3184406-9985806,,PRK 12-08(2),"SPECTRA 360 12-08 Electrode Gel, 250 g Tube (Pack of 2)",1,Candiac,Quebec,J5R 4W8,14.5,-1.74,-6.58,0
2019-01-10,6:37:13 PM PST,Order,701-3061841-5349011,,PRK-01-08,2 X Aquasonic 100 Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Minesing,Ontario,L0L1Y2,14.8,-2.22,-6.58,1.66
2019-01-10,8:38:31 PM PST,Order,701-1278679-7864244,,CON-187660,DUODERM CGF 187660 BX/5 4X4 EACH,1,Calgary,Alberta,T2V 0E2,20.99,-3.15,-5.75,7.2
2019-01-10,9:21:22 PM PST,Order,701-4151133-4894662,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Mississauga,Ontario,L5V 1M7,67.9,-10.19,-6.96,29.15
2019-01-10,9:23:07 PM PST,Order,702-1965309-3638649,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Toronto,Ontario,M6P 1R7,67.9,-10.19,-6.96,29.15
2019-01-10,9:24:05 PM PST,Order,701-0838304-7684248,,PRK-03-08,2 X Aquasonic CLEAR Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Mississauga,Ontario,L5B 1J9,17.9,-2.69,-6.58,1.72
2019-01-10,9:34:28 PM PST,Order,701-3790754-4779461,3MM-R1547,3MM-R1547,"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,Mississauga,Ontario,L5V 1L8,9.7,-1.46,-3.81,13.37
2019-01-10,10:54:56 PM PST,Order,701-8812825-6348201,,PRK 12-08(1),"Spectra_ 360 electrode gel, 250gm (8.5oz) tube - each",1,Hamilton,Ontario,L8L 8G6,11.8,-1.77,-6.19,0
2019-01-11,12:15:33 AM PST,Order,701-8004663-7929836,,PRK 12-08(2),"SPECTRA 360 12-08 Electrode Gel, 250 g Tube (Pack of 2)",1,Edmonton,Alberta,T6T 2A2,14.5,-1.74,-6.11,0
2019-01-11,12:16:05 AM PST,Order,701-4244811-2433827,,PRK 12-08(2),"SPECTRA 360 12-08 Electrode Gel, 250 g Tube (Pack of 2)",1,Edmonton,Alberta,T6W 1K8,14.5,-1.74,-6.11,0
2019-01-11,12:25:12 AM PST,Refund,702-4588381-3359403,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Woodstock,Ontario,N4T 0C2,-67.9,8.15,0,29.15
2019-01-11,7:09:31 AM PST,Order,702-9837503-1247451,,PRK 12-08(2),"SPECTRA 360 12-08 Electrode Gel, 250 g Tube (Pack of 2)",1,Montreal,Quebec,H2P 1Z8,14.5,-1.74,-10.86,0
2019-01-11,7:12:50 AM PST,Order,701-0517300-4101822,,PRK 12-08(2),"SPECTRA 360 12-08 Electrode Gel, 250 g Tube (Pack of 2)",1,Rosslyn,Ontario,P7K0R6,14.5,-1.74,-6.58,0
2019-01-11,7:15:27 AM PST,Order,702-3149611-6205020,,PRK-01-08,2 X Aquasonic 100 Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Sudbury,Ontario,P3C 2T3,14.8,-2.22,-11.56,1.66
2019-01-11,7:52:06 AM PST,Order,702-8149025-5609820,,PRK-12-02(1),"Spectra PAR12-02 Parker Laboratories 360 Electrode Gel, 2 oz. Tube",1,Parry Sound,ON,P2A 1Y9,8.25,-1,-6.58,0
2019-01-11,10:00:46 AM PST,Order,701-5866226-0096269,,PRK-12-08,Spectra 360 1208 Electrode Gel - Parker Laboratories - 8.5 oz Tube - (Pack of 3),1,Stouffville,Ontario,L4A 5C7,17.95,-2.69,-6.11,2.02
2019-01-11,10:09:41 AM PST,Order,701-5337256-2149029,3MM-R1547,3MM-R1547,"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,Innisfil,Ontario,L9S 1Y3,9.7,-1.46,-3.54,13.37
2019-01-11,10:39:29 AM PST,Order,702-9059504-2289829,3MM-R1547,3MM-R1547,"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",2,Saskatoon,Saskatchewan,S7L 2V4,19.4,-2.92,-7.08,26.74
2019-01-11,11:32:35 AM PST,Order,701-7077660-4868238,,PRK-03-08,2 X Aquasonic CLEAR Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Truro,Nova Scotia,B2N 4N1,17.9,-2.69,-6.58,1.72
2019-01-11,11:52:07 AM PST,Order,701-3361278-3068268,3MM-R1547,3MM-R1547,"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,Concord,Ontario,L4K 4B4,9.7,-4.38,-3.81,13.37
2019-01-11,11:52:07 AM PST,Order,701-3361278-3068268,3MM-R1547,3MM-R1547,"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,Concord,Ontario,L4K 4B4,9.7,0,-3.81,13.37
2019-01-11,11:52:07 AM PST,Order,701-3361278-3068268,3MM-R1547,3MM-R1547,"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,Concord,Ontario,L4K 4B4,9.7,0,-3.81,13.37
2019-01-11,1:36:53 PM PST,Order,702-1348367-9187458,,3MM-1527-1-12 (2),3M 1527-1 Transpore Tape (Pack of 12),1,Sarnia,Ontario,N7S 6H4,17.25,-2.07,-6.11,
2019-01-11,2:03:33 PM PST,Order,701-1188813-1390647,,PRK-01-08,2 X Aquasonic 100 Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Kelowna,British Columbia,V1W 1J8,14.8,-2.22,-6.11,1.66
2019-01-11,2:26:17 PM PST,Order,701-6059144-2481044,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Southampton,Ontario,N0H 2L0,72,-10.8,-6.96,29.15
2019-01-11,3:38:00 PM PST,Refund,701-7387950-9252236,,LUX-NEO185B,Luxe Bidet Neo 185 (Elite Series) - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Valves an,1,Calgary,Alberta,T2E 2Z9,-49.95,5.99,0,24.03
2019-01-11,5:16:57 PM PST,Order,702-9192341-7630642,3MM-R1547,3MM-R1547,"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,Sherwood Park,Alberta,T8H 0P6,9.7,-1.46,-3.54,13.37
2019-01-11,5:23:05 PM PST,Order,702-9950469-3489041,3MM-R1547,3MM-R1547,"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,Canton-De-Hatley,Quebec,J0B 2C0,9.7,-1.46,-3.54,13.37
2019-01-11,6:24:16 PM PST,Order,702-8265194-9672224,,PRK 12-08(2),"SPECTRA 360 12-08 Electrode Gel, 250 g Tube (Pack of 2)",1,Ottawa,ON,K2W 0C3,14.5,-1.74,-13.11,0
2019-01-11,6:25:04 PM PST,Order,702-5951309-7890633,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Winnipeg,Manitoba,R3L 1H2,72,-10.8,-6.47,29.15
2019-01-11,6:45:11 PM PST,Order,701-6388000-9711417,,PRK 12-08(1),"Spectra_ 360 electrode gel, 250gm (8.5oz) tube - each",1,Airdrie,Alberta,T4B 0T6,11.8,-1.77,-5.75,0
2019-01-11,9:10:09 PM PST,Order,701-0434144-5525804,3MM-R1547,3MM-R1547,"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,Mississauga,Ontario,L5N 8R3,9.7,-1.46,-3.81,13.37
2019-01-11,10:35:47 PM PST,Order,702-9773229-9609838,3MM-R1547,3MM-R1547,"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,London,Ontario,N6J 1N3,9.7,-1.46,-3.81,13.37
2019-01-11,10:36:40 PM PST,Order,701-5097162-9593033,,PRK-01-08,2 X Aquasonic 100 Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Ingersoll,Ontario,N5C 3J7,14.8,-2.22,-16.3,1.66
2019-01-11,10:43:20 PM PST,Order,702-7406804-0421830,,PRK-01-08,2 X Aquasonic 100 Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Niagara Falls,Ontario,L2G 5B5,14.8,-2.22,-11.09,1.66
2019-01-11,10:47:06 PM PST,Order,701-1808711-1336217,,PRK 12-08(2),"SPECTRA 360 12-08 Electrode Gel, 250 g Tube (Pack of 2)",1,Stoney Creek,ON,L8E4T1,14.5,-1.74,-6.58,0
2019-01-11,10:59:00 PM PST,Order,702-1172417-7293865,,PRK-01-08,2 X Aquasonic 100 Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Burlington,Ontario,L7T 4K7,14.8,-2.22,-6.58,1.66
2019-01-11,11:06:05 PM PST,Order,702-6547771-1534654,,PRK-01-08,2 X Aquasonic 100 Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Vancouver,BC,V5W 2B5,13.7,-2.06,-9.26,1.66
2019-01-11,11:26:27 PM PST,Order,702-6169876-1511442,3MM-R1547,3MM-R1547,"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,Vancouver,British Columbia,V6H 2E8,9.7,-1.46,-3.54,13.37
2019-01-12,12:24:17 AM PST,Order,702-8117428-7047425,,PRK 12-08(2),"SPECTRA 360 12-08 Electrode Gel, 250 g Tube (Pack of 2)",1,Edmonton,Alberta,T6J 0J7,14.5,-1.74,-6.11,0
2019-01-12,1:28:22 AM PST,Order,702-5197091-5307431,,PRK 12-08(2),"SPECTRA 360 12-08 Electrode Gel, 250 g Tube (Pack of 2)",1,Toronto,Ontario,M5J 0C3,14.5,-1.74,-6.58,0
2019-01-12,1:54:49 AM PST,Refund,701-2616099-9208245,MOL-295300,MOL-295300,"Mepilex Border Self-Adhesive Foam Dressings 4""x4"", Box of 5",1,Oshawa,Ontario,L1H 0E9,-32,3.84,0,10.32
2019-01-12,2:44:49 AM PST,Refund,701-5897745-4341805,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),2,Calgary,Alberta,T3N0T8,-67.9,8.14,0,29.3
2019-01-12,3:18:32 AM PST,Order,702-2095191-8434658,,PRK-01-08,2 X Aquasonic 100 Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Calgary,AB,T2T 3T5,14.8,-2.22,-6.11,1.66
2019-01-12,3:19:59 AM PST,Order,701-5399894-7838661,,PRK-01-08,2 X Aquasonic 100 Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),2,Calgary,Alberta,T3L 2T2,29.6,-4.44,-12.22,3.32
2019-01-12,3:30:14 AM PST,Adjustment,702-7460674-4453032,,PRK-12-02(1),FBA Inventory Reimbursement - Customer Return,1,,,,0,0,0,0
2019-01-12,5:26:09 AM PST,Adjustment,,,PRK-03-08,FBA Inventory Reimbursement - Damaged:Warehouse,1,,,,0,0,0,1.72
2019-01-12,7:29:56 AM PST,Order,701-7536314-6205067,,PRK 12-08(2),"SPECTRA 360 12-08 Electrode Gel, 250 g Tube (Pack of 2)",1,Morin Heights,Quebec,J0R 1H0,14.5,-1.74,-6.58,0
2019-01-12,7:30:28 AM PST,Order,702-1393639-8329016,,PRK 12-08(2),"SPECTRA 360 12-08 Electrode Gel, 250 g Tube (Pack of 2)",1,Puslinch,Ontario,N0B 2J0,14.5,-1.74,-6.58,0
2019-01-12,10:32:51 AM PST,Order,702-3475955-3710649,,PRK 12-08(1),"Spectra_ 360 electrode gel, 250gm (8.5oz) tube - each",1,London,Ontario,N6G 0M4,11.8,-1.77,-8.08,0
2019-01-12,11:36:19 AM PST,Order,701-7248016-8455428,,PRK-01-08,2 X Aquasonic 100 Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Toronto,Ontario,M6N 3L5,14.8,-2.22,-14.48,1.66
2019-01-12,11:50:25 AM PST,Order,702-8902708-3475417,,PRK-01-08,2 X Aquasonic 100 Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Newmarket,Ontario,L3Y 6K9,14.8,-2.22,-6.58,1.66
2019-01-12,2:21:22 PM PST,Order,701-7504022-9489054,,PRK-01-08,2 X Aquasonic 100 Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Grand Bend,Ontario,N0M 1T0,14.8,-2.22,-6.58,1.66
2019-01-12,4:26:32 PM PST,Order,701-6788188-2493836,,PRK 12-08(1),"Spectra_ 360 electrode gel, 250gm (8.5oz) tube - each",1,Quebec,QC,G1X 1Y8,11.8,-1.77,-5.75,0
2019-01-12,4:26:33 PM PST,Order,701-2582795-8294626,,PRK-12-02(1),"Spectra PAR12-02 Parker Laboratories 360 Electrode Gel, 2 oz. Tube",1,Val-d'Or,Québec,J9P 5P4,8.25,-1,-5.75,0
2019-01-12,4:27:14 PM PST,Refund,702-2861713-4515427,,PRK-03-08,2 X Aquasonic CLEAR Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,North Vancouver,British Columbia,V7G 1L4,-13.35,1.6,0,1.72
2019-01-12,4:30:32 PM PST,Order,702-3366445-1900200,,PRK 12-08(2),"SPECTRA 360 12-08 Electrode Gel, 250 g Tube (Pack of 2)",1,Quebec,Québec,G1Y3A7,14.5,-1.74,-12.18,0
2019-01-12,4:45:35 PM PST,Order,702-0833436-8527413,,PRK-01-08,2 X Aquasonic 100 Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Gaspe,Quebec,G4X 5K1,14.8,-2.22,-6.11,1.66
2019-01-12,5:59:38 PM PST,Order,702-5738449-8673000,3MM-R1547,3MM-R1547,"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,Ottawa,Ontario,K1M1B8,9.7,-1.46,-3.81,13.37
2019-01-12,6:29:05 PM PST,Order,702-2299164-5253869,,3MM-1527-1-6,"3M Transpore Surgical Tape 1"" x 10 yard (Pack of 6)",1,Corner Brook,Newfoundland,A2H 5W5,11.65,-1.75,-6.19,0
2019-01-12,6:37:26 PM PST,Order,701-3803140-1913001,,PRK-01-08,2 X Aquasonic 100 Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Kensington,Prince Edward Island,C0B 1M0,14.8,-2.22,-6.58,1.66
2019-01-12,8:19:50 PM PST,Order,702-2110958-6257064,,PRK-01-08,2 X Aquasonic 100 Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,CALGARY,ALBERTA,T3A 5C7,14.8,-2.22,-6.11,1.66
2019-01-12,10:06:41 PM PST,Refund,702-4704072-8618607,,OMRON BP760N,"OMRON OMRBP760N, 7 Series Advanced-Accuracy Upper Arm Blood Pressure Monitor",1,Saint-Laurent,Quebec,H4S 2A9,-85,10.2,0,0
2019-01-12,10:06:54 PM PST,Order,701-3756148-9601055,,PRK 12-08(2),"SPECTRA 360 12-08 Electrode Gel, 250 g Tube (Pack of 2)",1,Delta,British Columbia,V4E 2T1,14.5,-1.74,-6.11,0
2019-01-12,10:38:32 PM PST,Order,702-0266645-7264258,,LUX-NEO110W,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (white and white),1,Stoney Creek,Ontario,L8J 3T2,40.32,-6.05,-7.35,14.65
2019-01-12,10:46:08 PM PST,Order,702-9179130-1906666,MOL-295300,MOL-295300,"Mepilex Border Self-Adhesive Foam Dressings 4""x4"", Box of 5",3,Toronto,Ontario,M4E2Z3,96,-14.4,-11.42,30.96
2019-01-12,10:51:45 PM PST,Order,701-4619855-0916239,,PRK 12-08(1),"Spectra_ 360 electrode gel, 250gm (8.5oz) tube - each",1,Burnaby,British Columbia,V5G 2B3,11.8,-1.77,-5.75,0
2019-01-12,10:51:48 PM PST,Order,701-4791748-5487425,MOL-295300,MOL-295300,"Mepilex Border Self-Adhesive Foam Dressings 4""x4"", Box of 5",1,Richmond,British Columbia,V7A 1N8,32,-4.8,-3.54,10.32
2019-01-12,10:54:25 PM PST,Order,701-8323663-1564263,,PRK-01-08,2 X Aquasonic 100 Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Kamloops,British Columbia,V1S1W4,14.8,-2.22,-6.11,1.66
2019-01-12,10:57:18 PM PST,Order,702-7407823-1652247,,CON-187660,DUODERM CGF 187660 BX/5 4X4 EACH,1,Burnaby,British Columbia,V3N 4M3,20.99,-3.15,-5.75,7.2
2019-01-12,10:58:12 PM PST,Order,701-1681319-2024217,3MM-R1547,3MM-R1547,"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,Chemainus,BC,V0R 1K3,9.7,-1.46,-3.81,13.37
2019-01-12,10:59:15 PM PST,Order,702-5234460-5825018,,PRK 12-08(2),"SPECTRA 360 12-08 Electrode Gel, 250 g Tube (Pack of 2)",1,Nanaimo,British Columbia,V9R 3M3,14.5,-1.74,-6.58,0
2019-01-12,11:35:21 PM PST,Adjustment,702-0457290-6820214,3MM-1626W,3MM-1626W,FBA Inventory Reimbursement - Customer Return,1,,,,0,0,0,9.82
2019-01-13,5:42:17 AM PST,Order,702-9018232-7635427,3MM-R1547,3MM-R1547,"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,Witless Bay,NL,A0A 4K0,9.7,-1.46,-3.81,13.37
2019-01-13,6:51:51 AM PST,Refund,702-0063174-5837038,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Mississauga,Ontario,L5M 4M9,-67.99,8.16,0,29.15
2019-01-13,6:54:04 AM PST,Order,702-0190121-7461030,,3MM-1527-1-12 (2),3M 1527-1 Transpore Tape (Pack of 12),1,Saint-Georges,Quebec,G5Y 2E6,16.85,-2.02,-6.58,
2019-01-13,7:16:04 AM PST,Order,701-2205193-3948200,,PRK 12-08(2),"SPECTRA 360 12-08 Electrode Gel, 250 g Tube (Pack of 2)",1,Sault Ste. Marie,Ontario,P6B3S3,14.5,-1.74,-13.96,0
2019-01-13,7:21:17 AM PST,Order,702-5702260-2753812,3MM-1626W,3MM-1626W,"3M 1626W Tegaderm Transparent Film Dressing, Frame Style, 10 cm  Length x 12 cm Width (4 in x 4-3/4 in), Pack of 50",1,Saint-Constant,Quebec,J5A 0J2,31,-3.72,-6.19,9.82
2019-01-13,9:31:55 AM PST,Order,701-7751652-7268265,,PRK-01-08,2 X Aquasonic 100 Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Brampton,Ontario,L6V 4L6,14.8,-2.22,-15.87,1.66
2019-01-13,9:34:34 AM PST,Order,701-2879283-4167441,,PRK 12-08(2),"SPECTRA 360 12-08 Electrode Gel, 250 g Tube (Pack of 2)",1,Brampton,Ontario,L6V 3H9,14.5,-1.74,-10.11,0
2019-01-13,9:42:25 AM PST,Order,701-9852371-0258610,,PRK-01-08,2 X Aquasonic 100 Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Vanderhoof,British Columbia,V0J 3A0,14.8,-2.22,-6.11,1.66
2019-01-13,9:43:10 AM PST,Order,702-6550679-9780202,,PRK 12-08(2),"SPECTRA 360 12-08 Electrode Gel, 250 g Tube (Pack of 2)",1,Preeceville,SK,S0A3B0,14.5,-1.74,-6.11,0
2019-01-13,11:45:36 AM PST,Refund,702-4643970-9902615,,PRK-03-08,2 X Aquasonic CLEAR Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Toronto,Ontario,M5S 1T8,-13.35,1.6,0,1.72
2019-01-13,12:28:05 PM PST,Order,701-9593324-0106668,,3MM-1624W(50),"Pack of 50 3M Tegaderm 2 3/8 x 2 3/4"" 1624W",1,Tiny,Ontario,L0L 2T0,16,-2.4,-3.75,4.5
2019-01-13,1:48:57 PM PST,Order,702-5873270-6741062,,PRK-01-08,2 X Aquasonic 100 Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Halifax,NS,B3S 1E3,14.8,-2.22,-6.58,1.66
2019-01-13,2:10:09 PM PST,Order,701-4661285-1065819,,PRK-01-08,2 X Aquasonic 100 Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,woodbridge,Ontario,L4H 0H4,14.8,-2.22,-6.58,1.66
2019-01-13,6:07:22 PM PST,Order,702-4108592-1642613,MOL-295300,MOL-295300,"Mepilex Border Self-Adhesive Foam Dressings 4""x4"", Box of 5",2,Nepean,Ontario,K2J 5T6,64,-9.6,-7.62,20.64
2019-01-13,6:44:58 PM PST,Order,702-3897907-7128208,3MM-R1547,3MM-R1547,"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,Longueuil,Quebec,J4J 4L3,9.7,-1.46,-3.81,13.37
2019-01-13,8:27:43 PM PST,Order,701-8659328-4730609,,PRK 12-08(2),"SPECTRA 360 12-08 Electrode Gel, 250 g Tube (Pack of 2)",1,Calgary,Alberta,T2R 1S6,14.5,-1.74,-6.11,0
2019-01-13,8:28:15 PM PST,Order,701-4457666-4829869,3MM-R1547,3MM-R1547,"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,Airdrie,Alberta,T4B 4B4,9.7,-1.46,-3.54,13.37
2019-01-13,8:28:55 PM PST,Order,701-2472126-9425036,MOL-295300,MOL-295300,"Mepilex Border Self-Adhesive Foam Dressings 4""x4"", Box of 5",4,Calgary,Alberta,T2H 1G1,128,-19.2,-14.15,41.28
2019-01-13,8:38:21 PM PST,Order,702-5172629-8077059,MOL-295300,MOL-295300,"Mepilex Border Self-Adhesive Foam Dressings 4""x4"", Box of 5",4,Calgary,Alberta,T2A 1Y2,128,-19.2,-14.15,41.28
2019-01-13,8:46:26 PM PST,Order,701-8498129-3009816,,PRK 12-08(2),"SPECTRA 360 12-08 Electrode Gel, 250 g Tube (Pack of 2)",1,Nanaimo,British Columbia,V9V 1M9,14.5,-1.74,-6.58,0
2019-01-13,9:55:11 PM PST,Order,702-7978408-1126669,,PRK 12-08(2),"SPECTRA 360 12-08 Electrode Gel, 250 g Tube (Pack of 2)",1,Ste-Catherine de la J.-Cartier,Québec,G3N 1R5,14.5,-1.74,-11.28,0
2019-01-13,9:59:21 PM PST,Order,702-6524692-4027451,3MM-R1547,3MM-R1547,"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,Toronto,Ontario,M3M 2B6,9.7,-1.46,-3.81,13.37
2019-01-13,10:01:49 PM PST,Order,702-5022410-3899404,,PRK 12-08(2),"SPECTRA 360 12-08 Electrode Gel, 250 g Tube (Pack of 2)",1,Pickering,Ontario,L1V 4W6,14.5,-1.74,-6.58,0
2019-01-13,10:06:15 PM PST,Order,702-4354300-5329857,,PRK 12-08(2),"SPECTRA 360 12-08 Electrode Gel, 250 g Tube (Pack of 2)",1,St-Augustin-de-Desmaures,Québec,G3A 2J2,14.5,-1.74,-6.11,0
2019-01-13,10:35:00 PM PST,Order,701-9654871-0496235,,3MM-1527-1-6,"3M Transpore Surgical Tape 1"" x 10 yard (Pack of 6)",1,Laval,Quebec,H7E 1G8,11.65,-1.75,-6.19,0
2019-01-13,10:45:24 PM PST,Order,701-1875517-1064246,3MM-R1547,3MM-R1547,"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,Saint-Leonard,Quebec,H1S 2J9,9.7,-1.46,-3.81,13.37
2019-01-13,11:02:01 PM PST,Order,702-9298005-2969862,,PRK-12-08,Spectra 360 1208 Electrode Gel - Parker Laboratories - 8.5 oz Tube - (Pack of 3),1,Richmond,British Columbia,V6Y 1T7,17.95,-2.69,-6.11,2.02
2019-01-13,11:06:52 PM PST,Order,701-5279926-0632260,,3MM-1527-1-6,"3M Transpore Surgical Tape 1"" x 10 yard (Pack of 6)",1,Surrey,BC,V4P 1M1,11.65,-1.75,-5.75,0
2019-01-13,11:56:53 PM PST,Order,701-9619042-7209866,3MM-R1547,3MM-R1547,"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,Paris,Ontario,N3L 3E1,9.7,-1.46,-3.81,13.37
