,Unnamed: 0,vendor,date,order id,country,order city,order state,product brand,item,quantity,revenue,total cost,profit,return on sales,item description
7288,52878,net32,2019-06-10,19498,USA,Park Ridge,IL,3M ESPE,3MD-6021A2,4,210.8,161.0,49.8,0.236242884,3M ESPE FILTEK Z250 CAPSULE REFILL A2 (20/BX)               
7289,52879,net32,2019-06-10,19525,USA,Melrose,MA,KERR,KER-25881,4,192.0,125.12,66.88,0.34833333299999997,KERR OPTIBOND FL PRIMER                                     
7290,52880,net32,2019-06-10,19537,USA,Cambria,CA,SHOFU,SHO-0104,5,77.5,49.9,27.6,0.356129032,SHOFU DURA-GREEN STONES FG FL2                              
7291,52881,net32,2019-06-10,19490,USA,Los Angeles,CA,KERR,ACT-F00246,1,70.0,33.45,36.55,0.5221428570000001,ACTEON SATELEC INSERT NO. 1 1/PK                            
7292,52882,net32,2019-06-10,19505,USA,Houghton,MI,KROMOPAN,KRO-KRM302,12,78.0,46.44,31.56,0.404615385,KROMOPAN ALGINATE 100 1LN BAG                               
7293,52883,net32,2019-06-10,19534,USA,Greensboro,NC,SIRONA ,SIR-6176510,1,53.5,27.39,26.11,0.488037383,SIRONA XIOS SENSOR HOLDERS ANTERIOR BLUE 100/PK
7294,52884,net32,2019-06-10,19512,USA,Humble,TX,KERR,KER-31513(EU),5,209.95,107.35,102.6,0.488687783,KERR OPTIBOND SOLO PLUS REFILL                              
7295,52885,net32,2019-06-10,19522,USA,Orlando,FL,DENTSPLY,DEN-80395,1,129.99,69.85,60.14,0.46265097299999997,DENTSPLY CAVITRON 30K FSI SLI-10S                           
7296,52886,net32,2019-06-10,19491,USA,Yonkers,NY,LOOK,LOK-557B,1,25.0,11.57,13.43,0.5372,"LOOK SUTURE CHROMIC GUT 5-0 27"" 12/BOX                      "
7297,52887,net32,2019-06-10,19504,USA,Waldorf,MD,KERR,KER-28419,1,34.0,15.74,18.26,0.5370588239999999,KERR EXTRUDE WASH 2-CARTRIDGE REFILL                        
7298,52888,net32,2019-06-11,19570,USA,Woodland Hills,CA,3M ESPE ,3MD-3525,1,245.5,64.88,180.62,0.7357230140000001,3M ESPE RELY X LUTING PLUS CEMENT    AMERICAN           
7299,52889,net32,2019-06-11,19553,USA,Las Vegas,NV,3M ESPE,3MD-712-036,1,118.5,42.57,75.93,0.640759494,3M Espe Transbond XT Adhesive Syringe 4/Pk
7300,52890,net32,2019-06-11,19566,USA,Scottsdale,AZ,KERR,KER-35129,4,111.6,83.32,28.28,0.253405018,KERR OPTIBOND ALL IN ONE SELF ETCH 6ML                      
7301,52891,net32,2019-06-11,19571,USA,Bountiful,UT,BEAVER,BEA-FG330,1,80.7,58.96,21.74,0.269392813,BEAVER BURS FG330 100/PK                                    
7302,52892,net32,2019-06-11,19597,USA,West Burlington,IA,KERR,KER-31377,3,89.85,67.2,22.65,0.252086811,KERR TEMP-BOND UNIDOSE 50/PK                                
7303,52893,net32,2019-06-11,19563,USA,Spokane,WA,SHOFU,SHO-1753,3,140.97,88.41,52.56,0.372845286,SHOFU BEAUTIFUL II TIPS A2                                  
7304,52894,net32,2019-06-11,19587,USA,Jupiter,FL,KODAK,KOD-1228840,1,44.99,10.28,34.71,0.771504779,KODAK ULTRASPEED FILM DF-54 #0 POLYSOFT                     
7305,52895,net32,2019-06-11,19544,USA,La Grange,KY,KODAK,KOD-8675332,3,111.75,80.55,31.2,0.279194631,KODAK INSIGHT FILM IP-01#0 POLYSOFT                         
7306,52896,net32,2019-06-11,19554,USA,Duluth,GA,SHOFU,SHO-0244,4,56.8,36.12,20.68,0.36408450700000006,SHOFU DURA-WHITE STONES FG FL2                              
7307,52897,net32,2019-06-11,19580,USA,Anniston,AL,SS WHITE,SSW-15095-5,2,51.0,34.16,16.84,0.330196078,SS WHITE BURS 12 BLADE T&F FG7406 (5/PK)                    
7308,52898,net32,2019-06-11,19550,USA,Richmond,CA,KERR,KER-33872,3,124.5,92.49,32.01,0.257108434,KERR MAXCEM ELITE REFILL CLEAR 2/PK                         
7309,52899,net32,2019-06-11,19591,USA,Durham,NC,KERR,KER-31513(EU),1,41.99,21.47,20.52,0.488687783,KERR OPTIBOND SOLO PLUS REFILL                              
7310,52900,net32,2019-06-11,19573,USA,Katy,TX,KERR,KER-33872,4,180.0,123.32,56.68,0.314888889,KERR MAXCEM ELITE REFILL CLEAR 2/PK                         
7311,52901,net32,2019-06-11,19557,USA,Jonesboro,GA,DENTSPLY,DEN-66002862,1,85.5,45.31,40.19,0.47005848,DENTSPLY DISPERSALLOY 2 SPILL FAST SET                      
7312,52902,net32,2019-06-11,19593,USA,Temple,PA,SHOFU,SHO-L506,2,29.5,13.04,16.46,0.5579661020000001,SHOFU SUPER SNAP DISKS CONTOURING                           
7313,52903,net32,2019-06-11,19576,USA,Saint Albans,NY,DENTSPLY,DEN-66002862,2,171.0,90.62,80.38,0.47005848,DENTSPLY DISPERSALLOY 2 SPILL FAST SET                      
7314,52904,net32,2019-06-11,19549,USA,Everett,WA,KERR,KER-33872,10,402.5,308.3,94.2,0.234037267,KERR MAXCEM ELITE REFILL CLEAR 2/PK                         
7315,52905,net32,2019-06-11,19590,USA,Utica,MI,DENTSPLY,DEN-610007,1,44.5,22.48,22.02,0.49483146100000003,DENTSPLY IRM IVORY COMPLETE-KIT                             
7316,52906,net32,2019-06-11,19571,USA,Bountiful,UT,KERR,KER-33953,3,139.5,66.06,73.44,0.526451613,KERR TAKE 1 ADVANCED LIGHT BODY WASH FAST SET 2/PK
7317,52907,net32,2019-06-11,19569,USA,Pleasant Hill,CA,KERR,KER-33872,2,90.0,61.66,28.34,0.314888889,KERR MAXCEM ELITE REFILL CLEAR 2/PK                         
7318,52908,net32,2019-06-11,19539,USA,Plano,TX,COVIDIEN,COV-8881513843(E),1,22.0,12.53,9.47,0.430454545,COVIDIEN MONOJECT SYRINGE ENDO IRRIGATION 23 GAUGE          
7319,52909,net32,2019-06-11,19558,USA,Tampa,FL,SHOFU,SHO-L522,2,28.9,15.04,13.86,0.479584775,SHOFU SUPER SNAP DISKS FINISHING  VIOLET MINI               
7320,52910,net32,2019-06-11,19560,USA,Worcester,MA,SHOFU,SHO-1753,2,93.98,58.94,35.04,0.372845286,SHOFU BEAUTIFUL II TIPS A2                                  
7321,52911,net32,2019-06-11,19581,USA,Raleigh,NC,SHOFU,SHO-1753,2,93.98,58.94,35.04,0.372845286,SHOFU BEAUTIFUL II TIPS A2                                  
7322,52912,net32,2019-06-11,19592,USA,Springfield,VA,SIRONA ,SIR-6176510,3,160.5,82.17,78.33,0.488037383,SIRONA XIOS SENSOR HOLDERS ANTERIOR BLUE 100/PK
7323,52913,net32,2019-06-11,19551,USA,Bellingham,WA,HU FRIEDY,HUF-S204S9E2,1,35.99,17.05,18.94,0.526257294,HU FRIEDY SCALER EVEREDGE DE 204S #9 HANDLEÂ Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â 
7324,52914,net32,2019-06-11,19567,USA,Burbank,CA,KERR,KER-33872,10,450.0,308.3,141.7,0.314888889,KERR MAXCEM ELITE REFILL CLEAR 2/PK                         
7325,52915,net32,2019-06-11,19588,USA,Chicago,IL,KULZER,KUL-66048141,2,117.0,84.46,32.54,0.278119658,KULZER VENUS PEARL PLT REFILL A2 20/BX
7326,52916,net32,2019-06-11,19596,USA,Bentonville,AR,KROMOPAN,KRO-KRM302,12,78.0,46.44,31.56,0.404615385,KROMOPAN ALGINATE 100 1LN BAG                               
7327,52917,net32,2019-06-11,19584,USA,Madison,TN,DENTSPLY,DEN-610007,1,44.5,22.48,22.02,0.49483146100000003,DENTSPLY IRM IVORY COMPLETE-KIT                             
7328,52918,net32,2019-06-11,19568,USA,Ashburn,VA,KERR,KER-32862,3,179.97,62.82,117.15,0.650941824,KERR MAXCEM ELITE 4:1 AUTOMIX TIPS REGULAR 50/PK
7329,52919,net32,2019-06-11,19562,USA,Villa Park,IL,KURARAY,KUR-070-KA,1,129.99,95.93,34.06,0.262020155,KURARAY CLEARFIL PHOTO BOND KIT                             
7330,52920,net32,2019-06-11,19574,USA,Stockton,CA,KROMOPAN,KRO-KRM302,40,260.0,154.8,105.2,0.404615385,KROMOPAN ALGINATE 100 1LN BAG                               
7331,52921,net32,2019-06-11,19589,USA,Somerville,MA,KERR,KER-31513(EU),12,503.88,257.64,246.24,0.488687783,KERR OPTIBOND SOLO PLUS REFILL                              
7332,52922,net32,2019-06-11,19586,USA,Cicero,NY,DENTSPLY,DEN-619500,2,135.4,113.36,22.04,0.162776957,DENTSPLY REGISIL 2X CARTRIDGE                               
7333,52923,net32,2019-06-11,19548,USA,Ashburn,VA,PREMIER(MISC),PRE-9007131,2,49.9,32.54,17.36,0.34789579200000004,PREMIER RC PREP 18G./JAR                                   
7334,52924,net32,2019-06-11,19564,USA,Los Angeles,CA,SHOFU,SHO-0500,1,69.99,27.86,42.13,0.601943135,SHOFU SUPER SNAP RAINBOW TECHIQUE KIT                       
7335,52925,net32,2019-06-11,19598,USA,Orlando,FL,DENTSPLY,DEN-610007,1,44.5,22.48,22.02,0.49483146100000003,DENTSPLY IRM IVORY COMPLETE-KIT                             
7336,52926,net32,2019-06-11,19540,USA,Fremont,NE,SS WHITE,SSW-13245,1,115.0,80.82,34.18,0.297217391,SS WHITE BURS FG245 (100/PK)                                
7337,52927,net32,2019-06-11,19545,USA,Woodridge,IL,VOCO,VOC-2650,1,65.9,54.64,11.26,0.170864947,VOCO GRANDIOSO CAPSULES 0.25GM A1 16/PK
7338,52928,net32,2019-06-11,19542,USA,North Port,FL,COLTENE WHALEDENT,CWH-P-42-4.5,1,40.0,23.23,16.77,0.41925,COLTENE WHALEDENT PARAPOST DRILL #4.5 (3/PK)
7339,52929,net32,2019-06-11,19545,USA,Woodridge,IL,VOCO,VOC-2651,1,64.35,54.64,9.71,0.150893551,VOCO GRANDIOSO CAPSULES 0.25GM A2 16/PK
7340,52930,net32,2019-06-11,19585,USA,Casselberry,FL,GC,GCD-000101(E),1,70.0,49.54,20.46,0.292285714,GC Fuji II - 1:1 Pale Yellow #21 Powder & Liquid              
7341,52931,net32,2019-06-11,19583,USA,Lutherville Timonium,MD,KERR,KER-31513(EU),8,335.92,171.76,164.16,0.488687783,KERR OPTIBOND SOLO PLUS REFILL                              
7342,52932,net32,2019-06-11,19582,USA,Trumbull,CT,SHOFU,SHO-1753,2,93.98,58.94,35.04,0.372845286,SHOFU BEAUTIFUL II TIPS A2                                  
7343,52933,net32,2019-06-11,19578,USA,Great Neck,NY,SIRONA ,SIR-6176510,1,53.5,27.39,26.11,0.488037383,SIRONA XIOS SENSOR HOLDERS ANTERIOR BLUE 100/PK
7344,52934,net32,2019-06-11,19552,USA,Grand Rapids,MI,COLTENE WHALEDENT,CWH-H09946,1,39.98,22.08,17.9,0.44772386200000003,COLTENE-WHALEDENT DAM 6X6 FLEXI NON-LATEX GREEN
7345,52935,net32,2019-06-11,19595,USA,Saratoga,WY,VIVADENT,VIV-590331,1,60.2,53.12,7.08,0.117607973,VIVADENT TETRIC EVOCERAM CAVIFIL CAPS A1 20/BX              
7346,52936,net32,2019-06-11,19577,USA,Villa Park,IL,LOOK,LOK-559B,5,80.5,55.4,25.1,0.311801242,"LOOK SUTURE CHROMIC GUT UNDYED C6 4-0 27"" 12/BOX            "
7347,52937,net32,2019-06-11,19565,USA,Charleston,WV,KROMOPAN,KRO-KRM302,15,97.5,58.05,39.45,0.404615385,KROMOPAN ALGINATE 100 1LN BAG                               
7348,52938,net32,2019-06-11,19555,USA,Takoma Park,MD,KULZER,KUL-65414615,4,259.96,171.68,88.28,0.339590706,KULZER AGFA DENTUS M2 COMFORT FILM
7349,52939,net32,2019-06-11,19538,USA,Glen Burnie,MD,3M ESPE ,3MD-3525,1,245.5,64.88,180.62,0.7357230140000001,3M ESPE RELY X LUTING PLUS CEMENT    AMERICAN           
7350,52940,net32,2019-06-11,19576,USA,Southampton,NY,DENTSPLY,DEN-66002861,2,119.98,82.2,37.78,0.314885814,DENTSPLY DISPERSALLOY 1 SPILL FAST SET                      
7351,52941,net32,2019-06-11,19556,USA,Fort Myers,FL,KERR,KER-31513(EU),1,41.99,21.47,20.52,0.488687783,KERR OPTIBOND SOLO PLUS REFILL                              
7352,52942,net32,2019-06-11,19560,USA,Worcester,MA,SHOFU,SHO-1754,1,51.5,29.47,22.03,0.42776699,SHOFU BEAUTIFUL II TIPS A3                                  
7353,52943,net32,2019-06-11,19595,USA,Saratoga,WY,VIVADENT,VIV-590332,1,60.5,48.99,11.51,0.19024793399999998,VIVADENT TETRIC EVOCERAM CAVIFIL CAPS A2 20/BX              
7354,52944,net32,2019-06-11,19575,USA,Hackensack,NJ,SHOFU,SHO-L506,2,29.5,13.04,16.46,0.5579661020000001,SHOFU SUPER SNAP DISKS CONTOURING                           
7355,52945,net32,2019-06-11,19541,USA,Raleigh,NC,KERR,KER-31513(EU),1,41.99,21.47,20.52,0.488687783,KERR OPTIBOND SOLO PLUS REFILL                              
7356,52946,net32,2019-06-11,19541,USA,Raleigh,NC,SIRONA ,SIR-6176528,1,49.99,26.12,23.87,0.477495499,SIRONA XIOS SENSOR HOLDERS POSTERIOR YELLOW 100/PK
7357,52947,net32,2019-06-11,19546,USA,Charlotte,NC,SS WHITE,SSW-13245,1,115.0,80.82,34.18,0.297217391,SS WHITE BURS FG245 (100/PK)                                
7358,52948,net32,2019-06-11,19547,USA,Auburn,MA,KERR,KER-31513(EU),3,125.97,64.41,61.56,0.488687783,KERR OPTIBOND SOLO PLUS REFILL                              
7359,52949,net32,2019-06-11,19594,USA,Middleboro,MA,3M ESPE ,3MD-3525,1,245.5,64.88,180.62,0.7357230140000001,3M ESPE RELY X LUTING PLUS CEMENT    AMERICAN           
7360,52950,net32,2019-06-11,19543,USA,Downers Grove,IL,VOCO,VOC-2651,1,64.35,54.64,9.71,0.150893551,VOCO GRANDIOSO CAPSULES 0.25GM A2 16/PK
7361,52951,net32,2019-06-11,19579,USA,Miami,FL,KERR,KER-33872,5,225.0,154.15,70.85,0.314888889,KERR MAXCEM ELITE REFILL CLEAR 2/PK                         
7362,52952,net32,2019-06-11,19572,USA,Chico,CA,3M ESPE,3MD-31752(E),1,104.95,76.6,28.35,0.270128633,3M ESPE IMPREGUM SOFT LIGHT BODY REFILL 4 X 50ML
7363,52953,net32,2019-06-12,19658,USA,Houston,TX,3M ESPE,3MD-56848,2,240.0,151.1,88.9,0.37041666700000003,3M ESPE RELY X UNICEM 2 AUTOMIXÂ  REFILL TRANSLUCENT 8.5G
7364,52954,net32,2019-06-12,19627,USA,Dallas,TX,3M ESPE,3MD-56848,1,120.0,75.55,44.45,0.37041666700000003,3M ESPE RELY X UNICEM 2 AUTOMIXÂ  REFILL TRANSLUCENT 8.5G
7365,52955,net32,2019-06-12,19628,USA,Gonzales,LA,3M ESPE,3MD-6021A2,4,210.8,161.0,49.8,0.236242884,3M ESPE FILTEK Z250 CAPSULE REFILL A2 (20/BX)               
7366,52956,net32,2019-06-12,19624,USA,Oxon Hill,MD,3M ESPE,3MD-5904A1(E),2,36.6,21.52,15.08,0.41202185799999996,3M ESPE Z100 SYRINGE A1                                     
7367,52957,net32,2019-06-12,19637,USA,Metairie,LA,KERR,KER-31513(EU),1,41.99,21.47,20.52,0.488687783,KERR OPTIBOND SOLO PLUS REFILL                              
7368,52958,net32,2019-06-12,19646,USA,Riverview,FL,3M ESPE,3MD-6021A2,10,527.0,402.5,124.5,0.236242884,3M ESPE FILTEK Z250 CAPSULE REFILL A2 (20/BX)               
7369,52959,net32,2019-06-12,19603,USA,Norwich,CT,KERR,KER-31513(EU),3,125.97,64.41,61.56,0.488687783,KERR OPTIBOND SOLO PLUS REFILL                              
7370,52960,net32,2019-06-12,19624,USA,Oxon Hill,MD,3M ESPE,3MD-5904A2(E),4,70.8,41.52,29.28,0.413559322,3M ESPE Z100 SYRINGE A2                                     
7371,52961,net32,2019-06-12,19632,USA,Yonkers,NY,PREMIER(MISC),PRE-9007131,2,49.9,32.54,17.36,0.34789579200000004,PREMIER RC PREP 18G./JAR                                   
7372,52962,net32,2019-06-12,19643,USA,Alameda,CA,COVIDIEN,COV-8881513843(EU),1,30.0,13.73,16.27,0.542333333,COVIDIEN MONOJECT SYRINGE ENDO IRRIGATION 23 GAUGE 
7373,52963,net32,2019-06-12,19659,USA,Poteau,OK,DENTSPLY,DEN-678775,3,252.0,145.56,106.44,0.42238095200000003,DENTSPLY AQUASIL ULTRA REFILLS HEAVY REGULAR SET            
7374,52964,net32,2019-06-12,19619,USA,Philadelphia,PA,3M ESPE,3MD-56848,2,240.0,151.1,88.9,0.37041666700000003,3M ESPE RELY X UNICEM 2 AUTOMIXÂ  REFILL TRANSLUCENT 8.5G
7375,52965,net32,2019-06-12,19600,USA,Centreville,VA,VIVADENT,VIV-590314,4,154.0,129.68,24.32,0.15792207800000002,Vivadent Tetric Evoceram Syringe A3Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â 
7376,52966,net32,2019-06-12,19623,USA,Portland,OR,KERR,KER-25881,2,96.0,62.56,33.44,0.34833333299999997,KERR OPTIBOND FL PRIMER                                     
7377,52967,net32,2019-06-12,19632,USA,Yonkers,NY,COLTENE WHALEDENT,CWH-H09928,4,91.4,54.24,37.16,0.406564551,COLTENE-WHALEDENT DAM 5X5 GREEN NON-LATEX                   
7378,52968,net32,2019-06-12,19652,USA,Norristown,PA,3M ESPE,3MD-56846,4,460.0,302.2,157.8,0.34304347799999996,3M ESPE RELY X UNICEM 2 AUTOMIXÂ  REFILL UNIVERSAL A2 8.5G
7379,52969,net32,2019-06-12,19620,USA,Sand Springs,OK,3M ESPE,3MD-56846,1,115.0,75.55,39.45,0.34304347799999996,3M ESPE RELY X UNICEM 2 AUTOMIXÂ  REFILL UNIVERSAL A2 8.5G
7380,52970,net32,2019-06-12,19614,USA,Henderson,NV,3M ESPE,3MD-56848,1,120.0,75.55,44.45,0.37041666700000003,3M ESPE RELY X UNICEM 2 AUTOMIXÂ  REFILL TRANSLUCENT 8.5G
7381,52971,net32,2019-06-12,19605,USA,Allentown,PA,COLTENE WHALEDENT,CWH-H01415,14,205.8,123.62,82.18,0.399319728,"COLTENE-WHALEDENT RUBBER DAM NAPKINS FRAME SIZE 5&6""Â Â Â Â Â Â Â "
7382,52972,net32,2019-06-12,19636,USA,Alexandria,LA,KERR,ACT-F00254,6,427.5,196.26,231.24,0.540912281,ACTEON SATELEC INSERT SUBGINGIVAL NO. 10Z 1/PK              
7383,52973,net32,2019-06-12,19654,USA,Bellport,NY,KERR,KER-31513(EU),1,41.99,21.47,20.52,0.488687783,KERR OPTIBOND SOLO PLUS REFILL                              
7384,52974,net32,2019-06-12,19650,USA,Utica,MI,SHOFU,SHO-1753,1,46.99,29.47,17.52,0.372845286,SHOFU BEAUTIFUL II TIPS A2                                  
7385,52975,net32,2019-06-12,19655,USA,Salt Lake City,UT,KODAK,KOD-1753664(E),1,66.5,32.46,34.04,0.511879699,KODAK ULTRASPEED FILM DF-57 #2 POLY DOUBLE PK               
7386,52976,net32,2019-06-12,19657,USA,Little Rock,AR,KERR,ACT-261030,1,130.5,93.26,37.24,0.285363985,ACTEON EXPASYL CAPSULE STANDARD 20/PK
7387,52977,net32,2019-06-12,19615,USA,Hialeah,FL,KERR,KER-33872,6,270.0,184.98,85.02,0.314888889,KERR MAXCEM ELITE REFILL CLEAR 2/PK                         
7388,52978,net32,2019-06-12,19641,USA,Ridgecrest,CA,3M ESPE,3MD-56890,2,300.0,222.02,77.98,0.259933333,3M ESPE RELY X ULTIMATE ADHESIVE CEMENT TRANSLUCENT 8.5 G
7389,52979,net32,2019-06-12,19661,USA,Chicago,IL,KULZER,KUL-66048141,4,234.0,168.92,65.08,0.278119658,KULZER VENUS PEARL PLT REFILL A2 20/BX
7390,52980,net32,2019-06-12,19599,USA,Linden,NJ,DENTSPLY,DEN-610007,1,44.5,22.48,22.02,0.49483146100000003,DENTSPLY IRM IVORY COMPLETE-KIT                             
7391,52981,net32,2019-06-12,19607,USA,Minneapolis,MN,SIRONA ,SIR-6176528,3,145.5,78.36,67.14,0.461443299,SIRONA XIOS SENSOR HOLDERS POSTERIOR YELLOW 100/PK
7392,52982,net32,2019-06-12,19625,USA,Shelbyville,KY,SS WHITE,SSW-13245,1,115.0,80.82,34.18,0.297217391,SS WHITE BURS FG245 (100/PK)                                
7393,52983,net32,2019-06-12,19640,USA,Chicago,IL,3M ESPE,3MD-DUR5,5,94.95,50.4,44.55,0.469194313,3M ESPE TEMP CROWN FORMS NI-CHRO (5/BX)                     
7394,52984,net32,2019-06-12,19618,USA,Jersey City,NJ,CRANBERRY,CRA-CR3227,10,64.5,34.0,30.5,0.47286821700000004,CRANBERRY GLOVES CONTOUR PLUS NITRILE PF MEDIUM             
7395,52985,net32,2019-06-12,19622,USA,Chicago,IL,SHOFU,SHO-1753,1,46.99,29.47,17.52,0.372845286,SHOFU BEAUTIFUL II TIPS A2                                  
7396,52986,net32,2019-06-12,19608,USA,Harrison,NJ,KERR,KER-31513(EU),2,83.98,42.94,41.04,0.488687783,KERR OPTIBOND SOLO PLUS REFILL                              
7397,52987,net32,2019-06-12,19611,USA,Tempe,AZ,DENTSPLY,DEN-609001,1,69.0,46.66,22.34,0.323768116,DENTSPLY FYNAL CEMENT PACKAGE
7398,52988,net32,2019-06-12,19639,USA,Milpitas,CA,DANVILLE,DAN-85052,4,111.4,77.96,33.44,0.300179533,DANVILLE STARTFLOW SYRINGE 5 GM A2                          
7399,52989,net32,2019-06-12,19635,USA,Edgewater,NJ,KERR,KER-33872,2,90.0,61.66,28.34,0.314888889,KERR MAXCEM ELITE REFILL CLEAR 2/PK                         
7400,52990,net32,2019-06-12,19644,USA,Marissa,IL,KERR,ACT-261005,2,131.6,112.2,19.4,0.147416413,"EXPASYL APPLICATOR TIPS, PACKAGE OF 100 TIPS. STRAIGHT"
7401,52991,net32,2019-06-12,19606,USA,Fresno,CA,COLTENE WHALEDENT,CWH-P-42-4.5,1,40.0,23.23,16.77,0.41925,COLTENE WHALEDENT PARAPOST DRILL #4.5 (3/PK)
7402,52992,net32,2019-06-12,19660,USA,New Bedford,MA,DENTSPLY,DEN-610007,3,133.5,67.44,66.06,0.49483146100000003,DENTSPLY IRM IVORY COMPLETE-KIT                             
7403,52993,net32,2019-06-12,19663,USA,Washougal,WA,DENTSPLY,DEN-678776,2,159.98,113.56,46.42,0.29016127,DENTSPLY AQUASIL ULTRA REFILLS HEAVY FAST SET               
7404,52994,net32,2019-06-12,19662,USA,Pekin,IL,DENTSPLY,DEN-610007,1,44.5,22.48,22.02,0.49483146100000003,DENTSPLY IRM IVORY COMPLETE-KIT                             
7405,52995,net32,2019-06-12,19634,USA,Baytown,TX,SHOFU,SHO-1753,10,469.9,294.7,175.2,0.372845286,SHOFU BEAUTIFUL II TIPS A2                                  
7406,52996,net32,2019-06-12,19651,USA,Rockwall,TX,SIRONA ,SIR-6176510,3,160.5,82.17,78.33,0.488037383,SIRONA XIOS SENSOR HOLDERS ANTERIOR BLUE 100/PK
7407,52997,net32,2019-06-12,19604,USA,Springfield,IL,KROMOPAN,KRO-KRM302,15,97.5,58.05,39.45,0.404615385,KROMOPAN ALGINATE 100 1LN BAG                               
7408,52998,net32,2019-06-12,19559,USA,Scottsdale,AZ,3M ESPE,3MD-56890,1,150.0,111.01,38.99,0.259933333,3M ESPE RELY X ULTIMATE ADHESIVE CEMENT TRANSLUCENT 8.5 G
7409,52999,net32,2019-06-12,19651,USA,Rio Grande City,TX,SIRONA ,SIR-6176528,4,194.0,104.48,89.52,0.461443299,SIRONA XIOS SENSOR HOLDERS POSTERIOR YELLOW 100/PK
7410,53000,net32,2019-06-12,19559,USA,Scottsdale,AZ,GC,GCD-001418,1,135.0,100.92,34.08,0.252444444,GC FUJI PLUS CAPSULES A3 50/PK
7411,53001,net32,2019-06-12,19610,USA,Austin,TX,KERR,KER-33964,1,479.99,205.5,274.49,0.571866081,KERR TAKE 1 ADVANCED TRAY REGULAR SET 2-CARTRIDGE VALUE PACK
7412,53002,net32,2019-06-12,19649,USA,Brandon,FL,COLTENE WHALEDENT,CWH-P-42-4.5,1,40.0,23.23,16.77,0.41925,COLTENE WHALEDENT PARAPOST DRILL #4.5 (3/PK)
7413,53003,net32,2019-06-12,19638,USA,Evansville,IN,SHOFU,SHO-1753,1,46.99,29.47,17.52,0.372845286,SHOFU BEAUTIFUL II TIPS A2                                  
7414,53004,net32,2019-06-12,19648,USA,Trussville,AL,3M ESPE,3MD-56890,1,150.0,111.01,38.99,0.259933333,3M ESPE RELY X ULTIMATE ADHESIVE CEMENT TRANSLUCENT 8.5 G
7415,53005,net32,2019-06-12,19601,USA,East Lyme,CT,CRANBERRY,CRA-CR3227,10,64.5,34.0,30.5,0.47286821700000004,CRANBERRY GLOVES CONTOUR PLUS NITRILE PF MEDIUM             
7416,53006,net32,2019-06-12,19621,USA,North Hills,CA,KERR,KER-33872,4,180.0,123.32,56.68,0.314888889,KERR MAXCEM ELITE REFILL CLEAR 2/PK                         
7417,53007,net32,2019-06-12,19633,USA,Flanders,NJ,KULZER,KUL-66048141,1,60.0,42.23,17.77,0.296166667,KULZER VENUS PEARL PLT REFILL A2 20/BX
7418,53008,net32,2019-06-12,19602,USA,Fresno,CA,KERR,KER-28419,2,68.0,31.48,36.52,0.5370588239999999,KERR EXTRUDE WASH 2-CARTRIDGE REFILL                        
7419,53009,net32,2019-06-12,19612,USA,Fort Thomas,KY,3M ESPE,3MD-56890,1,150.0,111.01,38.99,0.259933333,3M ESPE RELY X ULTIMATE ADHESIVE CEMENT TRANSLUCENT 8.5 G
7420,53010,net32,2019-06-12,19630,USA,Washington,DC,SHOFU,SHO-0413,3,53.97,28.08,25.89,0.479710951,SHOFU BROWNIE MINI-POINT FG                                 
7421,53011,net32,2019-06-12,19631,USA,Round Rock,TX,KULZER,KUL-66002103(E),1,60.0,38.94,21.06,0.35100000000000003,KULZER FLEXITIME EASY PUTTY 4X600ML                         
7422,53012,net32,2019-06-12,19629,USA,Hamden,CT,3M ESPE,3MD-56846,2,230.0,151.1,78.9,0.34304347799999996,3M ESPE RELY X UNICEM 2 AUTOMIXÂ  REFILL UNIVERSAL A2 8.5G
7423,53013,net32,2019-06-12,19631,USA,Round Rock,TX,SHOFU,SHO-0247,3,47.97,26.97,21.0,0.437773609,SHOFU DURA-WHITE STONES FG RD1                              
7424,53014,net32,2019-06-12,19609,USA,Rosedale,MD,3M ESPE,3MD-41258(E),6,315.0,180.0,135.0,0.428571429,3M ESPE SCOTCHBOND UNIVERSAL ADHESIVE
