,vendor,date,order id,country,order city,order state,product brand,item,quantity,revenue,total cost,profit,return on sales,item description
50929,net32,04/26/2019,17724,USA,Tacoma,WA,PREMIER(MISC),PRE-9007131,2,49.9,32.54,17.36,0.347895792,PREMIER RC PREP 18G./JAR                                   
50930,net32,04/26/2019,17741,USA,Far Rockaway,NY,3M ESPE,3MD-6021A2,2,109.8,80.5,29.3,0.266848816,3M ESPE FILTEK Z250 CAPSULE REFILL A2 (20/BX)               
50931,net32,04/26/2019,17763,USA,Rockville,MD,ULTRADENT,ULT-136(E),6,75,40.68,34.32,0.4576,ULTRADENT ULTRAPAK CORD #00                                 
50932,net32,04/26/2019,17721,USA,Montville,NJ,SHOFU,SHO-0413,2,44,18.72,25.28,0.574545455,SHOFU BROWNIE MINI-POINT FG                                 
50933,net32,04/26/2019,17752,USA,Moulton,TX,MXT(MISC),MXT-MXT#P,8,64.8,42.48,22.32,0.344444444,SYRINGE TIPS DYNAMIC RED (50/BAG)                           
50934,net32,04/26/2019,17744,USA,Lynn,MA,SS WHITE,SSW-13245,1,120,80.82,39.18,0.3265,SS WHITE BURS FG245 (100/PK)                                
50935,net32,04/26/2019,17729,USA,Wheat Ridge,CO,SIRONA ,SIR-6176528,1,55,26.12,28.88,0.525090909,SIRONA XIOS SENSOR HOLDERS POSTERIOR YELLOW 100/PK
50936,net32,04/26/2019,17762,USA,Los Gatos,CA,DENTSPLY,DEN-80799,2,259.98,140.4,119.58,0.459958458,DENTSPLY CAVITRON 30K FSI-1000                              
50937,net32,04/26/2019,17729,USA,Wheat Ridge,CO,SIRONA ,SIR-6176510,1,45.9,27.39,18.51,0.403267974,SIRONA XIOS SENSOR HOLDERS ANTERIOR BLUE 100/PK
50938,net32,04/26/2019,17731,USA,Santa Monica,CA,SIRONA ,SIR-6176528,1,55,26.12,28.88,0.525090909,SIRONA XIOS SENSOR HOLDERS POSTERIOR YELLOW 100/PK
50939,net32,04/26/2019,17760,USA,Belmont,CA,DENTSPLY,DEN-610007,1,41.98,22.48,19.5,0.464506908,DENTSPLY IRM IVORY COMPLETE-KIT                             
50940,net32,04/26/2019,17750,USA,Tustin,CA,3M ESPE,3MD-1954,4,89.8,57.16,32.64,0.363474388,3M ESPE SOF-LEX FINISHING STRIPS COARSE/MEDIUM              
50941,net32,04/26/2019,17736,USA,Redlands,CA,3M ESPE,3MD-56877,2,144,82.58,61.42,0.426527778,3M ESPE RELY X U200 TRANSLUCENT CLICKER                     
50942,net32,04/26/2019,17747,USA,Lawrenceburg,TN,COLTENE WHALEDENT,CWH-H00750,1,57.99,32.05,25.94,0.447318503,COLTENE-WHALEDENT DAM 6X6 NON-LATEX PURPLE 20/PK
50943,net32,04/26/2019,17722,USA,Salinas,CA,SHOFU,SHO-0413,3,53.97,28.08,25.89,0.479710951,SHOFU BROWNIE MINI-POINT FG                                 
50944,net32,04/26/2019,17720,USA,Cherry Hill,NJ,KURARAY,KUR-1970-KA(E),2,190,136.92,53.08,0.279368421,KURARAY CLEARFIL SE BOND KIT                                
50945,net32,04/26/2019,17745,USA,Bronx,NY,3M ESPE,3MD-712-036,1,139.99,42.57,97.42,0.69590685,3M Espe Transbond XT Adhesive Syringe 4/Pk
50946,net32,04/29/2019,17789,USA,Dearborn,MI,PREMIER(MISC),PRE-9007131,3,74.85,48.81,26.04,0.347895792,PREMIER RC PREP 18G./JAR                                   
50947,net32,04/29/2019,17799,USA,Park City,UT,KROMOPAN,KRO-KRM302,11,71.5,42.57,28.93,0.404615385,KROMOPAN ALGINATE 100 1LN BAG                               
50948,net32,04/29/2019,17770,USA,Atlanta,GA,PARKELL ,PAR-S340,1,52.5,43.67,8.83,0.168190476,PARKELL SMARTEMP CARTRIDGE LIGHT A2                         
50949,net32,04/29/2019,17767,USA,Londonderry,NH,COLTENE WHALEDENT,CWH-H05032,5,58,40.4,17.6,0.303448276,COLTENE-WHALEDENT ENDO ICE SPRAY                            
50950,net32,04/29/2019,17784,USA,San Jose,CA,KURARAY,KUR-070-KA,1,135,95.93,39.07,0.289407407,KURARAY CLEARFIL PHOTO BOND KIT                             
50951,net32,04/29/2019,17790,USA,Altamonte Springs,FL,3M ESPE,3MD-56878,1,78.99,39.19,39.8,0.503861248,3M ESPE RELY X U200 A2 UNIVERSAL CLICKER
50952,net32,04/29/2019,17787,USA,Seattle,WA,COLTENE WHALEDENT,CWH-H05032,48,556.8,387.84,168.96,0.303448276,COLTENE-WHALEDENT ENDO ICE SPRAY                            
50953,net32,04/29/2019,17806,USA,Saint Joseph,MO,ESSENTIAL DENTAL SYSTEMS,EDS-135-01,1,145.5,74.99,70.51,0.484604811,ESSENTIAL DENTAL SYSTEMS FLEXI-POST TI RED #1 10/PKÂ Â Â Â Â Â Â Â 
50954,net32,04/29/2019,17785,USA,Denver,CO,KURARAY,KUR-1970-KA(E),3,281.97,205.38,76.59,0.271624641,KURARAY CLEARFIL SE BOND KIT                                
50955,net32,04/29/2019,17778,USA,Albuquerque,NM,ULTRADENT,ULT-132(E),4,50.16,24.24,25.92,0.516746411,ULTRADENT ULTRAPAK CORD #1                                  
50956,net32,04/29/2019,17792,USA,El Paso,TX,3M ESPE,3MD-5905A2,4,166,111.92,54.08,0.325783133,3M ESPE Z100 RESTORATIVE CAPSULE A2                         
50957,net32,04/29/2019,17793,USA,Montebello,CA,DENTSPLY,DEN-605602,9,111.15,73.98,37.17,0.334412955,DENTSPLY JELTRATE-PLUS FAST-SET
50958,net32,04/29/2019,17796,USA,Houston,TX,DENTSPLY,DEN-663003,2,90,63.02,26.98,0.299777778,DENTSPLY AUTOMATRIX MED REG REFILLS                         
50959,net32,04/29/2019,17777,USA,Trenton,NJ,PREMIER(MISC),PRE-9007131,2,49.9,32.54,17.36,0.347895792,PREMIER RC PREP 18G./JAR                                   
50960,net32,04/29/2019,17802,USA,Spanaway,WA,3M ESPE,3MD-6021A3.5,3,164.7,120.75,43.95,0.266848816,3M ESPE FILTEK Z250 CAPSULE REFILL A3.5 (20/BX)             
50961,net32,04/29/2019,17772,USA,Katy,TX,3M ESPE,3MD-37231(E),5,547.25,434.35,112.9,0.206304249,3M ESPE KETAC CEMENT TRIPLE PACK                            
50962,net32,04/29/2019,17806,USA,Saint Joseph,MO,ESSENTIAL DENTAL SYSTEMS,EDS-135-0,1,145.5,74.99,70.51,0.484604811,ESSENTIAL DENTAL SYSTEMS FLEXI-POST TI YELLOW #0 10/PKÂ Â Â Â Â 
50963,net32,04/29/2019,17782,USA,Kenosha,WI,FAIRFAX ,FFX-SD,1,159.99,93.91,66.08,0.413025814,FAIRFAX STABIDENT ECONOMY KIT                               
50964,net32,04/29/2019,17802,USA,Spanaway,WA,3M ESPE,3MD-6021A1,3,172.5,120.75,51.75,0.3,3M ESPE FILTEK Z250 CAPSULE REFILL A1 (20/BX)
50965,net32,04/29/2019,17804,USA,Hasbrouck Heights,NJ,SIRONA ,SIR-6176528,2,87.98,52.24,35.74,0.406228688,SIRONA XIOS SENSOR HOLDERS POSTERIOR YELLOW 100/PK
50966,net32,04/29/2019,17801,USA,New York,NY,3M ESPE,3MD-6021B1,1,63.5,35.47,28.03,0.441417323,3M ESPE FILTEK Z250 CAPSULE REFILL B1 (20/BX)               
50967,net32,04/29/2019,17802,USA,Spanaway,WA,3M ESPE,3MD-7510,2,117.98,60.34,57.64,0.488557383,3M ESPE VITREBOND INTRODUCTORY KIT                          
50968,net32,04/29/2019,17797,USA,Seal Beach,CA,VIVADENT,VIV-590331,1,78.5,53.12,25.38,0.323312102,VIVADENT TETRIC EVOCERAM CAVIFIL CAPS A1 20/BX              
50969,net32,04/29/2019,17803,USA,Zanesville,OH,DENTSPLY,DEN-610007,1,41.98,22.48,19.5,0.464506908,DENTSPLY IRM IVORY COMPLETE-KIT                             
50970,net32,04/29/2019,17788,USA,Morristown,TN,3M ESPE,3MD-6021A2,3,164.7,120.75,43.95,0.266848816,3M ESPE FILTEK Z250 CAPSULE REFILL A2 (20/BX)               
50971,net32,04/29/2019,17773,USA,New Port Richey,FL,3M ESPE,3MD-6021A2,2,109.8,80.5,29.3,0.266848816,3M ESPE FILTEK Z250 CAPSULE REFILL A2 (20/BX)               
50972,net32,04/29/2019,17766,USA,Toms River,NJ,HU FRIEDY,HUF-SH6/79E2,8,280,136.4,143.6,0.512857143,HU FRIEDY EVEREDGE SCALER DE H6/H7 #9 HANDLEÂ Â Â Â Â Â Â Â Â Â Â Â Â Â Â 
50973,net32,04/29/2019,17778,USA,Albuquerque,NM,ULTRADENT,ULT-136(E),4,50,27.12,22.88,0.4576,ULTRADENT ULTRAPAK CORD #00                                 
50974,net32,04/29/2019,17769,USA,Exton,PA,DENTSPLY,DEN-610007,1,41.98,22.48,19.5,0.464506908,DENTSPLY IRM IVORY COMPLETE-KIT                             
50975,net32,04/29/2019,17768,USA,Punta Gorda,FL,BEAVER,BEA-FG330,2,149.98,117.92,32.06,0.213761835,BEAVER BURS FG330 100/PK                                    
50976,net32,04/29/2019,17768,USA,Punta Gorda,FL,DENTSPLY,DEN-605602,6,77.94,49.32,28.62,0.367205543,DENTSPLY JELTRATE-PLUS FAST-SET
50977,net32,04/29/2019,17774,USA,Buffalo,NY,SDI,SDI-8100045,1,39.99,22.31,17.68,0.442110528,SDI SUPER ETCH SYRINGE KIT WITH TIPS 10 X2ML                
50978,net32,04/29/2019,17791,USA,Pico Rivera,CA,3M ESPE,3MD-4720B2(E),10,218,151.7,66.3,0.30412844,3M ESPE FILTEK P60 SYRINGE B2                               
50979,net32,04/29/2019,17786,USA,Los Angeles,CA,3M ESPE,3MD-712-036,2,279.98,85.14,194.84,0.69590685,3M Espe Transbond XT Adhesive Syringe 4/Pk
50980,net32,04/29/2019,17786,USA,Los Angeles,CA,PREMIER(MISC),PRE-9007131,2,49.9,32.54,17.36,0.347895792,PREMIER RC PREP 18G./JAR                                   
50981,net32,04/29/2019,17776,USA,Raleigh,NC,COLTENE WHALEDENT,CWH-UC-30,1,32.5,13.95,18.55,0.570769231,COLTENE WHALEDENT BIOSONIC GENERAL PURPOSE CLEANER
50982,net32,04/29/2019,17798,USA,Cambridge,MA,DENTSPLY,DEN-659790V,2,110,76.86,33.14,0.301272727,DENTSPLY PALODENT V3 WEDGE REFILL MEDIUM 100/PK
50983,net32,04/29/2019,17771,USA,Wheeling,IL,KERR,KER-29836(EU),6,201.3,143.88,57.42,0.285245902,KERR HERCULITE XRV UNIDOSE ENAMEL A2 20/BX                  
50984,net32,04/29/2019,17783,USA,Canton,MA,3M ESPE,3MD-5904A2(E),5,94.95,51.9,43.05,0.453396524,3M ESPE Z100 SYRINGE A2                                     
50985,net32,04/29/2019,17795,USA,San Marcos,CA,PARKELL ,PAR-S284,2,257.4,196.26,61.14,0.237529138,PARKELL BRUSH & BOND KIT                                    
50986,net32,04/29/2019,17794,USA,Sterling,VA,PREMIER(MISC),PRE-9007131,2,49.9,32.54,17.36,0.347895792,PREMIER RC PREP 18G./JAR                                   
50987,net32,04/29/2019,17805,USA,Miami,FL,3M ESPE,3MD-38216,1,25.45,12.31,13.14,0.516306483,3M ESPE DURELON TRIPLE LIQUID 40ML                          
50988,net32,04/29/2019,17780,USA,Alexandria,VA,PARKELL ,PAR-S340,1,52.5,43.67,8.83,0.168190476,PARKELL SMARTEMP CARTRIDGE LIGHT A2                         
50989,net32,04/29/2019,17779,USA,Warren,PA,DENTSPLY,DEN-610007,1,41.98,22.48,19.5,0.464506908,DENTSPLY IRM IVORY COMPLETE-KIT                             
50990,net32,04/29/2019,17800,USA,Miami,FL,PREMIER(MISC),PRE-9007131,3,74.85,48.81,26.04,0.347895792,PREMIER RC PREP 18G./JAR                                   
50991,net32,04/29/2019,17775,USA,Warren,RI,3M ESPE,3MD-5904A2(E),3,56.97,31.14,25.83,0.453396524,3M ESPE Z100 SYRINGE A2                                     
50992,net32,04/29/2019,17781,USA,Saint Paul,MN,HU FRIEDY,HUF-S204S9E2,10,310,170.5,139.5,0.45,HU FRIEDY SCALER EVEREDGE DE 204S #9 HANDLEÂ Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â 
50993,net32,04/30/2019,17858,USA,Riverdale,GA,KROMOPAN,KRO-KRM302,10,65,38.7,26.3,0.404615385,KROMOPAN ALGINATE 100 1LN BAG                               
50994,net32,04/30/2019,17852,USA,Old Bridge,NJ,DENTSPLY,DEN-678776,3,235.5,170.34,65.16,0.276687898,DENTSPLY AQUASIL ULTRA REFILLS HEAVY FAST SET               
50995,net32,04/30/2019,17833,USA,Dallas,TX,3M ESPE,3MD-12627(E),4,73.2,42.64,30.56,0.417486339,3M ESPE CLINPRO SEALANT SYRINGE REFILL 1 X1.2ML
50996,net32,04/30/2019,17827,USA,Northbrook,IL,DENTSPLY,DEN-610007,1,41.98,22.48,19.5,0.464506908,DENTSPLY IRM IVORY COMPLETE-KIT                             
50997,net32,04/30/2019,17847,USA,Dyer,IN,KODAK,KOD-1798628,3,216.45,168.12,48.33,0.223284823,KODAK IP-22 PERIAP PSOFT #2 FILM
50998,net32,04/30/2019,17845,USA,Cumming,GA,KULZER,KUL-66002103(E),2,114,77.88,36.12,0.316842105,KULZER FLEXITIME EASY PUTTY 4X600ML                         
50999,net32,04/30/2019,17811,USA,San Antonio,TX,3M ESPE,3MD-37231(E),2,218.9,173.74,45.16,0.206304249,3M ESPE KETAC CEMENT TRIPLE PACK                            
51000,net32,04/30/2019,17866,USA,Cherry Hill,NJ,GC,GCD-000218,4,347.96,244.36,103.6,0.297735372,GC FUJI PLUS CEMENT 1-1 PKG W/ CONDITIONER
51001,net32,04/30/2019,17841,USA,Valdosta,GA,TOKUYMA,TOK-13311(E),1,73.99,41.95,32.04,0.433031491,TOKUYAMA ESTELITE SIGMA QUICK PLT A2 20/PK
51002,net32,04/30/2019,17850,USA,West Chester,PA,3M ESPE,3MD-1954N,2,49.98,28.58,21.4,0.428171269,3M ESPE SOF-LEX FINISHING STRIPS COARSE/MED.NARROW          
51003,net32,04/30/2019,17840,USA,Baldwin Park,CA,BEAVER,BEA-FG557,1,78.48,58.96,19.52,0.24872579,BEAVER BURS FG557 100/PK                                    
51004,net32,04/30/2019,17815,USA,Caldwell,NJ,3M ESPE,3MD-7302,1,63.2,10.01,53.19,0.841613924,3M ESPE EXPRESS LIGHT-BODY REGULAR SET (REFILL 2-PACK)      
51005,net32,04/30/2019,17843,USA,San Bernardino,CA,PREMIER(MISC),PRE-9061106,1,34.99,19.64,15.35,0.438696771,Premier Sycamore Wedges Ultra Thin Orange 400/BxÂ Â Â Â Â Â Â Â Â 
51006,net32,04/30/2019,17829,USA,Flemington,NJ,COLTENE WHALEDENT,CWH-H09928,3,59.85,40.68,19.17,0.320300752,COLTENE-WHALEDENT DAM 5X5 GREEN NON-LATEX                   
51007,net32,04/30/2019,17832,USA,Monterey,CA,KERR,KER-29836(EU),2,70,47.96,22.04,0.314857143,KERR HERCULITE XRV UNIDOSE ENAMEL A2 20/BX                  
51008,net32,04/30/2019,17810,USA,Monroe,CT,ULTRADENT,ULT-132(E),2,25.08,12.12,12.96,0.516746411,ULTRADENT ULTRAPAK CORD #1                                  
51009,net32,04/30/2019,17830,USA,West Chester,PA,DENTSPLY,DEN-605602,6,77.94,49.32,28.62,0.367205543,DENTSPLY JELTRATE-PLUS FAST-SET
51010,net32,04/30/2019,17864,USA,Edmond,OK,DENTSPLY,DEN-610007,1,41.98,22.48,19.5,0.464506908,DENTSPLY IRM IVORY COMPLETE-KIT                             
51011,net32,04/30/2019,17874,USA,Webster,NY,SS WHITE,SSW-15121-5,20,700,341.6,358.4,0.512,SS WHITE BURS 12 BLADE T&F FG7901 (5/PK)                    
51012,net32,04/30/2019,17812,USA,Silver Spring,MD,3M ESPE,3MD-712-036,1,139.99,42.57,97.42,0.69590685,3M Espe Transbond XT Adhesive Syringe 4/Pk
51013,net32,04/30/2019,17873,USA,Northridge,CA,3M ESPE,3MD-37231(E),4,437.8,347.48,90.32,0.206304249,3M ESPE KETAC CEMENT TRIPLE PACK                            
51014,net32,04/30/2019,17849,USA,Foley,AL,SIRONA ,SIR-6176528,15,659.85,391.8,268.05,0.406228688,SIRONA XIOS SENSOR HOLDERS POSTERIOR YELLOW 100/PK
51015,net32,04/30/2019,17863,USA,Tannersville,PA,SIRONA ,SIR-6176528,1,55,26.12,28.88,0.525090909,SIRONA XIOS SENSOR HOLDERS POSTERIOR YELLOW 100/PK
51016,net32,04/30/2019,17869,USA,Mount Vernon,WA,3M ESPE,3MD-712-036,1,139.99,42.57,97.42,0.69590685,3M Espe Transbond XT Adhesive Syringe 4/Pk
51017,net32,04/30/2019,17818,USA,Dundalk,MD,DENTSPLY,DEN-610007,1,41.98,22.48,19.5,0.464506908,DENTSPLY IRM IVORY COMPLETE-KIT                             
51018,net32,04/30/2019,17839,USA,Nashville,TN,COLTENE WHALEDENT,CWH-H05032,20,232,161.6,70.4,0.303448276,COLTENE-WHALEDENT ENDO ICE SPRAY                            
51019,net32,04/30/2019,17835,USA,Nashville,TN,SIRONA ,SIR-6176528,1,55,26.12,28.88,0.525090909,SIRONA XIOS SENSOR HOLDERS POSTERIOR YELLOW 100/PK
51020,net32,04/30/2019,17867,USA,Fairfield,CT,KULZER,KUL-66039011,3,203.7,158.25,45.45,0.223122239,KULZER VENUS DIAMOND PLT REFILL A3 20/BX
51021,net32,04/30/2019,17836,USA,Springfield,IL,J&J ,J&J-MS0005,4,79.96,48.72,31.24,0.390695348,J&J ETHICON SPONGOSTAN SPONGES GELATINE 24/BX
51022,net32,04/30/2019,17859,USA,Schenectady,NY,DENTSPLY,DEN-610007,1,41.98,22.48,19.5,0.464506908,DENTSPLY IRM IVORY COMPLETE-KIT                             
51023,net32,04/30/2019,17868,USA,Providence,RI,SHOFU,SHO-0413,5,89.95,46.8,43.15,0.479710951,SHOFU BROWNIE MINI-POINT FG                                 
51024,net32,04/30/2019,17861,USA,Toms River,NJ,3M ESPE,3MD-6020A2(E),3,70.5,42.51,27.99,0.397021277,3M ESPE FILTEK Z250 SYRINGE A2                              
51025,net32,04/30/2019,17861,USA,Toms River,NJ,3M ESPE,3MD-6020A3.5(E),3,69.9,42.51,27.39,0.391845494,3M ESPE FILTEK Z250 SYRINGE A3.5                            
51026,net32,04/30/2019,17856,USA,Laurel,DE,DENTSPLY,DEN-80395,3,449.97,209.55,240.42,0.534302287,DENTSPLY CAVITRON 30K FSI SLI-10S                           
51027,net32,04/30/2019,17861,USA,Toms River,NJ,3M ESPE,3MD-6020A3(E),3,79.5,42.51,36.99,0.465283019,3M Espe Filtek Z250 Syringe A3                              
51028,net32,04/30/2019,17813,USA,Kensington,MD,PARKELL ,PAR-S284,2,257.4,196.26,61.14,0.237529138,PARKELL BRUSH & BOND KIT                                    
51029,net32,04/30/2019,17877,USA,Ooltewah,TN,DENTSPLY,DEN-610007,1,41.98,22.48,19.5,0.464506908,DENTSPLY IRM IVORY COMPLETE-KIT                             
51030,net32,04/30/2019,17876,USA,Bedford,TX,SDI,SDI-7700218,1,135,73.12,61.88,0.45837037,SDI POLA OFFICE 3 PATIENTEN-SET                             
51031,net32,04/30/2019,17870,USA,Vancouver,WA,DENTSPLY,DEN-619500,3,228,170.04,57.96,0.254210526,DENTSPLY REGISIL 2X CARTRIDGE                               
51032,net32,04/30/2019,17871,USA,Peoria,IL,3M ESPE,3MD-7301,1,75.9,22.77,53.13,0.7,3M ESPE EXPRESS LIGHT-BODY FAST SET(REFILL 2-PACK)          
51033,net32,04/30/2019,17875,USA,Plano,TX,PARKELL ,PAR-S285,3,218.97,171.66,47.31,0.216056994,PARKELL BRUSH & BOND LIQUID 3/ML
51034,net32,04/30/2019,17860,USA,Marietta,GA,ULTRADENT,ULT-132(E),2,25.08,12.12,12.96,0.516746411,ULTRADENT ULTRAPAK CORD #1                                  
51035,net32,04/30/2019,17842,USA,New York,NY,DENTSPLY,DEN-610007,1,41.98,22.48,19.5,0.464506908,DENTSPLY IRM IVORY COMPLETE-KIT                             
51036,net32,04/30/2019,17863,USA,Tannersville,PA,SIRONA ,SIR-6176510,1,45.9,27.39,18.51,0.403267974,SIRONA XIOS SENSOR HOLDERS ANTERIOR BLUE 100/PK
51037,net32,04/30/2019,17862,USA,Memphis,TN,3M ESPE,3MD-712-035,1,85,40.54,44.46,0.523058824,3M ESPE TRANSBOND XT SYRINGE  KIT                           
51038,net32,04/30/2019,17854,USA,Mason,OH,DENTSPLY,DEN-666210,1,199.99,82.59,117.4,0.587029351,DENTSPLY INTEGRITY REFILL PK A1                             
51039,net32,04/30/2019,17875,USA,Plano,TX,PARKELL ,PAR-S340,1,52.5,43.67,8.83,0.168190476,PARKELL SMARTEMP CARTRIDGE LIGHT A2                         
51040,net32,04/30/2019,17808,USA,Tucson,AZ,SIRONA ,SIR-6176510,2,91.8,54.78,37.02,0.403267974,SIRONA XIOS SENSOR HOLDERS ANTERIOR BLUE 100/PK
51041,net32,04/30/2019,17828,USA,Vernon Rockville,CT,KULZER,KUL-66002103(E),3,166.8,116.82,49.98,0.299640288,KULZER FLEXITIME EASY PUTTY 4X600ML                         
51042,net32,04/30/2019,17819,USA,Sunnyvale,CA,3M ESPE,3MD-5904A2(E),8,151.92,83.04,68.88,0.453396524,3M ESPE Z100 SYRINGE A2                                     
51043,net32,04/30/2019,17824,USA,Houston,TX,3M ESPE,3MD-56878,2,157.98,78.38,79.6,0.503861248,3M ESPE RELY X U200 A2 UNIVERSAL CLICKER
51044,net32,04/30/2019,17851,USA,Leominster,MA,COLTENE WHALEDENT,CWH-PF-171-4,2,75.8,54.76,21.04,0.277572559,COLTENE WHALEDENT PARAPOST FIBER LUX YELLOW #4 (5/PK)       
51045,net32,04/30/2019,17821,USA,Salt Lake City,UT,PARKELL ,PAR-S284,2,257.4,196.26,61.14,0.237529138,PARKELL BRUSH & BOND KIT                                    
51046,net32,04/30/2019,17872,USA,Beaverton,OR,SHOFU,SHO-0413,4,71.96,37.44,34.52,0.479710951,SHOFU BROWNIE MINI-POINT FG                                 
51047,net32,04/30/2019,17837,USA,Orlando,FL,DENTSPLY,DEN-610007,1,41.98,22.48,19.5,0.464506908,DENTSPLY IRM IVORY COMPLETE-KIT                             
51048,net32,04/30/2019,17855,USA,Gold Canyon,AZ,DENTSPLY,DEN-666210,1,199.99,82.59,117.4,0.587029351,DENTSPLY INTEGRITY REFILL PK A1                             
51049,net32,04/30/2019,17846,USA,Houston,TX,DENTSPLY,DEN-610007,2,76,44.96,31.04,0.408421053,DENTSPLY IRM IVORY COMPLETE-KIT                             
51050,net32,04/30/2019,17814,USA,Bedford,PA,COLTENE WHALEDENT,CWH-UC-32,4,111.96,56.32,55.64,0.496963201,COLTENE WHALEDENT BIOSONIC ENZYMATIC CLEANER                
51051,net32,04/30/2019,17807,USA,Pensacola,FL,FAIRFAX ,FFX-SD,9,1439.91,845.19,594.72,0.413025814,FAIRFAX STABIDENT ECONOMY KIT                               
51052,net32,04/30/2019,17816,USA,Tustin,CA,3M ESPE,3MD-56878,2,157.98,78.38,79.6,0.503861248,3M ESPE RELY X U200 A2 UNIVERSAL CLICKER
51053,net32,04/30/2019,17848,USA,Alamosa,CO,KROMOPAN,KRO-KRM302,10,65,38.7,26.3,0.404615385,KROMOPAN ALGINATE 100 1LN BAG                               
51054,net32,04/30/2019,17831,USA,Houston,TX,DENTSPLY,DEN-610007,1,41.98,22.48,19.5,0.464506908,DENTSPLY IRM IVORY COMPLETE-KIT                             
51055,net32,04/30/2019,17809,USA,Bethel Park,PA,KEYSTONE/BOSWORTH,NKY-6120300,1,39.99,21.15,18.84,0.471117779,BOSWORTH/KEYSTONE MIZZY PIP PASTE JAR W/ REMOVER 2.25 OZ   
51056,net32,04/30/2019,17831,USA,Houston,TX,3M ESPE,3MD-5905A3.5,1,45.5,27.98,17.52,0.385054945,3M ESPE Z100 RESTORATIVE CAPSULE A3.5                       
51057,net32,04/30/2019,17857,USA,Snoqualmie,WA,LOOK,LOK-922B,1,29.99,10.56,19.43,0.647882628,"LOOK SUTURE BK NYLON MONO C6 4-0 18"" 12/BOX                 "
51058,net32,04/30/2019,17834,USA,Durham,NC,3M ESPE,3MD-7302,3,189.6,30.03,159.57,0.841613924,3M ESPE EXPRESS LIGHT-BODY REGULAR SET (REFILL 2-PACK)      
51059,net32,04/30/2019,17844,USA,Minneapolis,MN,3M ESPE,3MD-5905A3.5,1,45.5,27.98,17.52,0.385054945,3M ESPE Z100 RESTORATIVE CAPSULE A3.5                       
51060,net32,04/30/2019,17823,USA,Las Vegas,NV,3M ESPE,3MD-5905A2,4,166,111.92,54.08,0.325783133,3M ESPE Z100 RESTORATIVE CAPSULE A2                         
51061,net32,04/30/2019,17824,USA,Houston,TX,DENTSPLY,DEN-610007,1,41.98,22.48,19.5,0.464506908,DENTSPLY IRM IVORY COMPLETE-KIT                             
51062,net32,04/30/2019,17826,USA,Sunland,CA,BEAVER,BEA-FG557,1,78.48,58.96,19.52,0.24872579,BEAVER BURS FG557 100/PK                                    
51063,net32,04/30/2019,17822,USA,Stephenville,TX,SDI,SDI-8100045,1,39.99,22.31,17.68,0.442110528,SDI SUPER ETCH SYRINGE KIT WITH TIPS 10 X2ML                
51064,net32,04/30/2019,17865,USA,Delafield,WI,SIRONA ,SIR-6176528,2,87.98,52.24,35.74,0.406228688,SIRONA XIOS SENSOR HOLDERS POSTERIOR YELLOW 100/PK
51065,net32,04/30/2019,17817,USA,Belmont,MA,J&J ,J&J-MS0005,2,41.7,24.36,17.34,0.415827338,J&J ETHICON SPONGOSTAN SPONGES GELATINE 24/BX
51066,net32,04/30/2019,17820,USA,Austell,GA,3M ESPE,3MD-6021A2,2,109.8,80.5,29.3,0.266848816,3M ESPE FILTEK Z250 CAPSULE REFILL A2 (20/BX)               
51067,net32,04/30/2019,17853,USA,Pineville,LA,DENTSPLY,DEN-666220,1,122,85,37,0.303278689,DENTSPLY INTEGRITY REFILL PK A2                             
51068,net32,04/30/2019,17808,USA,Tucson,AZ,SIRONA ,SIR-6176528,2,87.98,52.24,35.74,0.406228688,SIRONA XIOS SENSOR HOLDERS POSTERIOR YELLOW 100/PK
51069,net32,04/30/2019,17825,USA,Gilbert,AZ,DENTSPLY,DEN-659790V,2,110,76.86,33.14,0.301272727,DENTSPLY PALODENT V3 WEDGE REFILL MEDIUM 100/PK
51070,net32,04/30/2019,17838,USA,New Castle,PA,COLTENE WHALEDENT,CWH-UC-30,1,32.5,13.95,18.55,0.570769231,COLTENE WHALEDENT BIOSONIC GENERAL PURPOSE CLEANER
