date,time,type,order id,sku,description,quantity,order city,order state,order postal,product sales,selling fees,fba fees
02-Nov-18,8:58:12 PM PDT,Order,114-2429506-2632258,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,BURLINGTON,WA,98233,9.7,-1.16,-4.71
02-Nov-18,9:26:18 PM PDT,Order,111-6082714-7674633,SOT-184330,Sothys Noctuelle AHA's 1.69oz,1,NORTH LAS VEGAS,NV,89031-1510,70,-10.5,-3.19
02-Nov-18,9:34:51 PM PDT,Order,113-2798126-8825844,SOT-184330,Sothys Noctuelle AHA's 1.69oz,1,ORLANDO,FL,32822-5015,70,-10.5,-3.19
02-Nov-18,9:35:48 PM PDT,Order,112-0243991-6144225,SOT-184330,Sothys Noctuelle AHA's 1.69oz,2,BOULDER CITY,NV,89005-1027,140,-21,-6.38
02-Nov-18,9:48:15 PM PDT,Order,112-3798885-2856224,SOT-184330,Sothys Noctuelle AHA's 1.69oz,2,THE WOODLANDS,TX,77380-1383,140,-21,-6.38
02-Nov-18,10:10:53 PM PDT,Refund,113-5450645-6845848,SOT-140176,Sothys Hydra3Ha Intensive Hydrating Serum - 1.69 oz,1,Hillsborough,California,94010-7219,-36.93,4.43,0
03-Nov-18,12:11:53 AM PDT,Order,114-6158778-9085001,WEL-52434-U(850),Welch Allyn 4.25 mm KleenSpec Disposable Ear Specula for Diagnostic Otoscopes Bag of 850 52434U,2,NORTHPORT,NY,11768-1790,59.98,-7.2,-6.38
03-Nov-18,12:29:59 PM PDT,Order,111-4492988-2782606,WEL-52434-U(850),Welch Allyn 4.25 mm KleenSpec Disposable Ear Specula for Diagnostic Otoscopes Bag of 850 52434U,1,Tucson,AZ,85747,29.99,-3.6,-3.19
03-Nov-18,12:56:31 PM PDT,Order,113-7887533-3133044,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,Windsor,CO,80550,9.63,-1.16,-4.71
03-Nov-18,2:43:07 PM PDT,Order,112-7797740-9864243,SOT-151230,"Sothys Hydra Protective Cream, 1.69 Fl Oz",1,NEWTON,MA,02459-1331,22.68,-3.4,-3.19
03-Nov-18,2:50:45 PM PDT,Order,113-8336946-5773866,SOT-160172,Sothys Vitality Cleansing Milk - 6.7 oz,1,TERRE HAUTE,IN,47803-1802,15.28,-2.29,-3.19
03-Nov-18,3:19:53 PM PDT,Order,114-7975211-1569800,SOT-184330,Sothys Noctuelle AHA's 1.69oz,1,REDLANDS,CA,92373-5829,70,-10.5,-3.19
03-Nov-18,4:31:47 PM PDT,Order,111-3727734-4289027,SOT-184330,Sothys Noctuelle AHA's 1.69oz,1,CRESCO,PA,18326-6005,70,-21,-3.19
03-Nov-18,4:31:47 PM PDT,Order,111-3727734-4289027,SOT-184330,Sothys Noctuelle AHA's 1.69oz,1,CRESCO,PA,18326-6005,70,0,-3.19
03-Nov-18,5:30:27 PM PDT,Order,112-9463008-6597824,SOT-154131,Sothys Active Cream,1,East Meadow,NY,11554,19.79,-2.97,-3.19
03-Nov-18,6:24:12 PM PDT,Order,113-2113020-0935403,SOT-184330,Sothys Noctuelle AHA's 1.69oz,1,OCEANSIDE,NY,11572-2623,70,-10.5,-3.19
03-Nov-18,7:24:14 PM PDT,Refund,111-3283211-6429031,SOT-184330,Sothys Noctuelle AHA's 1.69oz,1,Washington,DC,20007-1464,-70,8.4,0
03-Nov-18,7:32:42 PM PDT,Order,112-2220316-7675435,SOT-160172,Sothys Vitality Cleansing Milk - 6.7 oz,1,Avon,CT,6001,15.28,-2.29,-3.19
03-Nov-18,7:45:47 PM PDT,Order,114-5572722-9132261,WEL-52434-U(850),Welch Allyn 4.25 mm KleenSpec Disposable Ear Specula for Diagnostic Otoscopes Bag of 850 52434U,1,BOLINGBROOK,IL,60490-5505,29.99,-3.6,-3.19
03-Nov-18,8:42:35 PM PDT,Order,111-0471365-0366645,SOT-160172,Sothys Vitality Cleansing Milk - 6.7 oz,1,SAN FRANCISCO,CA,94158-1723,15.08,-2.26,-3.19
03-Nov-18,10:49:39 PM PDT,Order,111-0333641-6653038,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",2,San Diego,CA,92117-4005,19.26,-2.32,-9.42
03-Nov-18,11:08:56 PM PDT,Order,114-5014806-7912226,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,Peterborough,NH,3458,9.63,-1.16,-4.71
03-Nov-18,11:45:48 PM PDT,Order,112-6694558-7178648,WEL-52434-U(850),Welch Allyn 4.25 mm KleenSpec Disposable Ear Specula for Diagnostic Otoscopes Bag of 850 52434U,2,Lebanon,TN,37087,59.98,-7.2,-6.38
04-Nov-18,1:12:21 AM PDT,Order,112-8781617-8640209,SOT-184330,Sothys Noctuelle AHA's 1.69oz,1,LOS GATOS,CA,95033-9292,70,-10.5,-3.19
04-Nov-18,1:47:42 AM PST,Order,112-9585603-3224216,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,Berkeley,California,94704,9.63,-1.16,-4.71
04-Nov-18,2:31:05 AM PST,Order,114-8023015-0118655,WEL-52434-U(850),Welch Allyn 4.25 mm KleenSpec Disposable Ear Specula for Diagnostic Otoscopes Bag of 850 52434U,1,CORONA,NY,11368-4880,29.99,-3.6,-3.19
04-Nov-18,5:26:47 AM PST,Order,113-4743840-4566652,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,Andover,MA,1810,9.63,-1.16,-4.71
04-Nov-18,9:35:26 AM PST,Order,111-7948729-2994640,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,RANCHO CUCAMONGA,CALIFORNIA,91701-5725,9.63,-1.16,-4.71
04-Nov-18,10:30:08 AM PST,Order,111-6590219-2177846,MOL-1443-1,"Tubigrip Tubular Bandage Size C, 2.75"" (Medium Arms, Small Ankles), Natural, 10M Box",1,MINNETONKA,MN,55305-1543,23.08,-2.77,-4.71
04-Nov-18,11:32:37 AM PST,Order,113-4584720-2413802,WEL-52434-U(850),Welch Allyn 4.25 mm KleenSpec Disposable Ear Specula for Diagnostic Otoscopes Bag of 850 52434U,1,San Bernardino,CA,92405,29.99,-3.6,-3.19
04-Nov-18,11:39:24 AM PST,Order,114-5392838-9721062,SOT-154131,Sothys Active Cream,1,NEW YORK,NY,10024-5214,19.3,-2.9,-3.19
04-Nov-18,11:49:26 AM PST,Order,114-2951490-0950606,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,Elk Ridge,Utah,84651,9.62,-1.15,-4.71
04-Nov-18,1:06:21 PM PST,Order,113-8457304-2517849,SOT-151230,"Sothys Hydra Protective Cream, 1.69 Fl Oz",1,TEWKSBURY,MA,01876-3807,22.68,-3.4,-3.19
04-Nov-18,1:38:32 PM PST,Order,114-5983710-9249017,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,ROCKAWAY,NJ,07866-5809,9.63,-1.16,-4.71
04-Nov-18,2:40:28 PM PST,Order,112-3820563-9498633,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,WAUSAU,WI,54403,9.63,-1.16,-4.71
04-Nov-18,4:21:45 PM PST,Order,113-6335668-0021005,SOT-154131,Sothys Active Cream,1,Lodi,NJ,07644-2104,19.3,-2.9,-3.19
04-Nov-18,4:28:41 PM PST,Order,112-4810960-8837840,WEL-52434-U(850),Welch Allyn 4.25 mm KleenSpec Disposable Ear Specula for Diagnostic Otoscopes Bag of 850 52434U,1,BATON ROUGE,LA,70817,29.99,-3.6,-3.19
04-Nov-18,5:44:03 PM PST,Order,112-7936223-0991431,WEL-52434-U(850),Welch Allyn 4.25 mm KleenSpec Disposable Ear Specula for Diagnostic Otoscopes Bag of 850 52434U,1,PRESQUE ISLE,ME,04769-2016,29.99,-3.6,-3.19
04-Nov-18,7:16:04 PM PST,Order,112-5932302-8295424,WEL-52434-U(850),Welch Allyn 4.25 mm KleenSpec Disposable Ear Specula for Diagnostic Otoscopes Bag of 850 52434U,1,KENSINGTON,MD,20895-2761,29.99,-3.6,-3.19
04-Nov-18,8:06:10 PM PST,Order,111-7490433-3645820,MOL-1443-1,"Tubigrip Tubular Bandage Size C, 2.75"" (Medium Arms, Small Ankles), Natural, 10M Box",1,BELLEVUE,WA,98006-6549,23.06,-2.77,-8.7
04-Nov-18,8:59:46 PM PST,Order,111-9656217-4529810,SOT-184330,Sothys Noctuelle AHA's 1.69oz,1,BOCA RATON,FL,33496-2536,70,-10.5,-3.19
04-Nov-18,10:07:32 PM PST,Order,112-6629536-9340235,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,alhambra,CA,91801-5319,9.62,-1.15,-4.71
04-Nov-18,10:08:43 PM PST,Order,112-6809902-2287453,SOT-184330,Sothys Noctuelle AHA's 1.69oz,1,DALLAS,TX,75287-7237,70,-10.5,-3.19
04-Nov-18,11:09:59 PM PST,Order,111-6232776-3257015,SOT-160172,Sothys Vitality Cleansing Milk - 6.7 oz,2,SAN CARLOS,CA,94070-4252,30.16,-4.52,-6.38
04-Nov-18,11:18:59 PM PST,Order,113-1223950-6768246,SOT-184330,Sothys Noctuelle AHA's 1.69oz,1,SAVANNAH,GA,31404-4021,70,-10.5,-3.19
05-Nov-18,6:34:37 AM PST,Order,111-2297496-1749858,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,MADISON,AL,35758-8543,9.62,-1.15,-4.71
05-Nov-18,6:42:18 AM PST,Refund,111-1442378-8327413,WEL-52434-U(850),Welch Allyn 4.25 mm KleenSpec Disposable Ear Specula for Diagnostic Otoscopes Bag of 850 52434U,1,ANNANDALE,VA,22003-2923,-29.99,2.88,0
05-Nov-18,9:07:25 AM PST,Order,114-1262675-1319432,SOT-184330,Sothys Noctuelle AHA's 1.69oz,1,BOCA RATON,FLORIDA,33431-5344,70,-10.5,-3.19
05-Nov-18,12:34:50 PM PST,Order,114-6083681-9083429,SOT-184330,Sothys Noctuelle AHA's 1.69oz,1,Costa Mesa,CA,92626-3515,70,-10.5,-3.19
05-Nov-18,2:33:39 PM PST,Order,114-6907448-0943465,SOT-132126,Sothys - Nutritive Comfort Cream,1,Garden City,NY,11530-1501,36.75,-5.51,-3.19
05-Nov-18,3:08:20 PM PST,Order,114-3665721-2648235,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,BAKERSFIELD,CA,93308-2234,9.62,-1.15,-4.71
05-Nov-18,3:09:17 PM PST,Order,114-5317847-4566625,WEL-52434-U(850),Welch Allyn 4.25 mm KleenSpec Disposable Ear Specula for Diagnostic Otoscopes Bag of 850 52434U,1,ELKIN,NC,28621-2140,29.99,-3.6,-3.19
05-Nov-18,3:22:28 PM PST,Order,111-8124205-1336248,WEL-52434-U(850),Welch Allyn 4.25 mm KleenSpec Disposable Ear Specula for Diagnostic Otoscopes Bag of 850 52434U,1,BOZEMAN,MONTANA,59718-3920,29.99,-3.6,-3.19
05-Nov-18,3:24:45 PM PST,Order,112-1560727-6471446,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,NAMPA,ID,83687-8445,9.62,-1.15,-4.71
05-Nov-18,3:27:52 PM PST,Order,114-9624995-9241058,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,Crookston,MN,56716,9.6,-1.15,-4.71
05-Nov-18,3:36:57 PM PST,Order,114-7534353-2567444,SOT-140176,Sothys Hydra3Ha Intensive Hydrating Serum - 1.69 oz,1,BROOKLYN,NY,11203-1156,36.93,-5.54,-3.19
05-Nov-18,3:37:47 PM PST,Order,113-4821540-4151455,SOT-160172,Sothys Vitality Cleansing Milk - 6.7 oz,1,NEWTON HIGHLANDS,MA,02461-1132,15.08,-2.26,-3.19
05-Nov-18,3:50:09 PM PST,Refund,113-5255253-2946617,SOT-160190,Sothys Purifying Foaming Gel Cleanser,1,HARKER HEIGHTS,TX,76548-2523,-18.01,2.16,0
05-Nov-18,3:50:09 PM PST,Refund,113-5255253-2946617,SOT-160174,Sothys Vitality Lotion - 6.7 oz,1,HARKER HEIGHTS,TX,76548-2523,-15,1.8,0
05-Nov-18,3:53:32 PM PST,Order,113-0500533-6899424,SOT-184330,Sothys Noctuelle AHA's 1.69oz,1,KEY BISCAYNE,FL,33149-2749,70,-10.5,-3.19
05-Nov-18,3:59:39 PM PST,Order,113-4659433-0481834,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,OKLAHOMA CITY,OK,73170-3628,9.62,-1.15,-4.71
05-Nov-18,5:23:44 PM PST,Order,112-1919732-6265800,SOT-160214,"Sothys - Multi-Action Eye Contour, 0.50 Fl Oz",1,Fairfield,CT,6824,30.75,-4.61,-3.19
05-Nov-18,5:46:40 PM PST,Order,112-0319279-8073000,SOT-154131,Sothys Active Cream,1,SAINT JAMES,NY,11780-1826,19.3,-2.9,-3.19
05-Nov-18,7:31:23 PM PST,Order,114-4010795-9482650,SOT-160172,Sothys Vitality Cleansing Milk - 6.7 oz,1,CHICAGO,IL,60616-1359,15.08,-2.26,-3.19
05-Nov-18,8:11:37 PM PST,Order,111-5739873-3443422,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,Morris Plains,NJ,7950,9.62,-1.15,-4.71
05-Nov-18,10:10:12 PM PST,Order,113-1708362-3058632,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,SPRING,TX,77386-2062,9.62,-1.15,-4.71
05-Nov-18,11:07:44 PM PST,Order,112-9906380-9885800,SOT-160214,"Sothys - Multi-Action Eye Contour, 0.50 Fl Oz",1,Phoenix,AZ,85028-2533,30.75,-4.61,-3.19
05-Nov-18,11:07:47 PM PST,Order,112-6225814-2588201,SOT-184330,Sothys Noctuelle AHA's 1.69oz,1,Phoenix,AZ,85028-2533,70,-10.5,-3.19
05-Nov-18,11:35:10 PM PST,Order,112-4741066-2364245,SOT-184330,Sothys Noctuelle AHA's 1.69oz,1,OXFORD,MS,38655-9623,70,-10.5,-3.19
06-Nov-18,12:16:55 AM PST,Order,113-6691914-4685839,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,AMES,IA,50014-6932,9.5,-1.14,-4.71
06-Nov-18,12:35:42 AM PST,Order,114-7313313-8810621,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,Kansas City,MO,64133,9.6,-1.15,-4.71
06-Nov-18,12:47:52 AM PST,Order,114-8477249-9190635,MOL-1443-1,"Tubigrip Tubular Bandage Size C, 2.75"" (Medium Arms, Small Ankles), Natural, 10M Box",1,CHEHALIS,WA,98532-4100,23.05,-2.77,-4.71
06-Nov-18,7:48:52 AM PST,Order,114-8023015-0118655,WEL-52434-U(850),Welch Allyn 4.25 mm KleenSpec Disposable Ear Specula for Diagnostic Otoscopes Bag of 850 52434U,1,CORONA,NY,11368-4880,29.99,-3.6,-3.19
06-Nov-18,10:22:34 AM PST,Adjustment,,SOT-154231,FBA Inventory Reimbursement - General Adjustment,1,,,,0,0,0
06-Nov-18,11:54:01 AM PST,Order,112-1376019-8573860,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,RENO,NV,89519-7500,9.6,-1.15,-4.71
06-Nov-18,12:32:53 PM PST,Order,112-6037033-5227401,SOT-151230,"Sothys Hydra Protective Cream, 1.69 Fl Oz",1,WOONSOCKET,RI,02895-2711,22.68,-6.8,-3.19
06-Nov-18,12:32:53 PM PST,Order,112-6037033-5227401,SOT-151230,"Sothys Hydra Protective Cream, 1.69 Fl Oz",1,WOONSOCKET,RI,02895-2711,22.68,0,-3.19
06-Nov-18,1:41:52 PM PST,Order,113-9580284-5287427,SOT-160214,"Sothys - Multi-Action Eye Contour, 0.50 Fl Oz",1,CHICAGO,IL,60656-3069,30.75,-4.61,-3.19
06-Nov-18,1:48:38 PM PST,Order,113-1171839-7228207,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,los angeles,ca,90018,9.6,-1.15,-4.71
06-Nov-18,3:42:37 PM PST,Order,113-8952289-2696234,MOL-1443-1,"Tubigrip Tubular Bandage Size C, 2.75"" (Medium Arms, Small Ankles), Natural, 10M Box",1,WESTMINSTER,CO,80030-5016,23.05,-2.77,-4.71
06-Nov-18,6:41:48 PM PST,Order,112-8780170-3198668,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,EUGENE,OR,97405-4652,9.6,-1.15,-4.71
06-Nov-18,7:55:31 PM PST,Order,114-5675834-4663433,MOL-1443-1,"Tubigrip Tubular Bandage Size C, 2.75"" (Medium Arms, Small Ankles), Natural, 10M Box",1,OXFORD,MS,38655-5378,23.04,-2.76,-4.71
07-Nov-18,6:53:52 AM PST,Adjustment,114-1472848-5671435,MOL-295300,FBA Inventory Reimbursement - Customer Return,1,,,,0,0,0
07-Nov-18,8:26:49 AM PST,Order,114-0556316-1839427,MOL-1443-1,"Tubigrip Tubular Bandage Size C, 2.75"" (Medium Arms, Small Ankles), Natural, 10M Box",1,HAMPTON,GA,30228-5916,23.04,-2.76,-4.71
07-Nov-18,2:01:43 PM PST,Order,112-4463137-2279415,SOT-184330,Sothys Noctuelle AHA's 1.69oz,1,SOUTH GLASTONBURY,CT,06073-3608,70,-10.5,-3.19
07-Nov-18,3:30:28 PM PST,Order,114-1148843-7367412,SOT-160172,Sothys Vitality Cleansing Milk - 6.7 oz,1,BROOKLYN,NY,11204-3737,15.08,-2.26,-3.19
07-Nov-18,3:55:13 PM PST,Order,112-6384407-2684259,SOT-160172,Sothys Vitality Cleansing Milk - 6.7 oz,1,STATEN ISLAND,NY,10302-2139,15.08,-2.26,-3.19
07-Nov-18,4:38:36 PM PST,Order,112-8534219-7651452,3MM-2560(100),3M 2560 Red Dot Multi-Purpose Monitoring Electrode - Bag of 100,1,VALENCIA,CA,91381-0611,15.23,-1.83,-3.19
07-Nov-18,4:48:54 PM PST,Order,111-0189191-9903460,MOL-281000,Mepilex Border Lite Dressing 1.6'' x 2'' Box of 10,3,carson,ca,90746,45,-6.75,-9.57
07-Nov-18,5:00:28 PM PST,FBA Inventory Fee,,,FBA Inventory Storage Fee,,,,,0,0,0
07-Nov-18,5:13:55 PM PST,Order,114-0054086-9217004,SOT-160172,Sothys Vitality Cleansing Milk - 6.7 oz,1,BROOKLYN,NY,11231-4803,15.04,-2.26,-3.19
07-Nov-18,6:32:50 PM PST,Order,114-2035416-0819457,MOL-281000,Mepilex Border Lite Dressing 1.6'' x 2'' Box of 10,1,FOXBORO,MA,02035-2573,15,-2.25,-3.19
07-Nov-18,6:35:15 PM PST,Order,112-4575007-9572247,3MM-2560(100),3M 2560 Red Dot Multi-Purpose Monitoring Electrode - Bag of 100,1,HIALEAH,FL,33013-3811,15.23,-1.83,-3.19
07-Nov-18,7:00:43 PM PST,Order,111-1139538-7487437,SOT-154231,Sothys Hydra Matt Fluid 50ml,1,MANHASSET,NY,11030-2612,33.99,-5.1,-3.19
07-Nov-18,9:39:57 PM PST,Order,111-8802632-8857819,MOL-1437-1,"Tubigrip, Natural, Size D, 3 inch diameter",1,MANDEVILLE,LA,70448-4514,23.75,-3.56,-4.71
07-Nov-18,11:00:11 PM PST,Order,112-3741367-2229048,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,VAN BUREN,AR,72956-2204,9.7,-1.16,-4.71
07-Nov-18,11:33:12 PM PST,Order,112-5760850-7561053,MOL-295300,"Mepilex Border Self-Adhesive Foam Dressings 4""x4"", Box of 5",1,Centennial,CO,80015,20.1,-3.02,-3.19
07-Nov-18,11:56:21 PM PST,Order,114-1514129-6049006,SOT-166130,"Sothys Paris Secrets De Global Anti-Aging De-Stressing Cream, 1 Fluid Ounce",1,SUNNYVALE,CA,94086-6507,79.97,-12,-3.19
07-Nov-18,11:56:27 PM PST,Order,111-8458011-3682630,MOL-295300,"Mepilex Border Self-Adhesive Foam Dressings 4""x4"", Box of 5",1,Birmingham,AL,35213,20.1,-3.02,-7.18
07-Nov-18,11:56:40 PM PST,Order,113-2714983-2853808,MOL-281000,Mepilex Border Lite Dressing 1.6'' x 2'' Box of 10,1,YUMA,AZ,85367-7688,15,-2.25,-3.19
07-Nov-18,11:56:44 PM PST,Order,113-5463305-3405810,SOT-166130,"Sothys Paris Secrets De Global Anti-Aging De-Stressing Cream, 1 Fluid Ounce",1,BAINBRIDGE ISLAND,WA,98110-4308,79.97,-12,-3.19
08-Nov-18,12:31:32 AM PST,Order,111-7559635-4135456,SOT-184330,Sothys Noctuelle AHA's 1.69oz,1,SAN ANTONIO,TX,78209-5207,70,-10.5,-3.19
08-Nov-18,12:56:15 AM PST,Order,113-7695584-2092236,MOL-1434,"Tubigrip, Natural, Size E, 3.5 inch diameter",1,PORTLAND,OR,97213-3402,36.5,-5.48,-3.19
08-Nov-18,12:56:52 AM PST,Order,111-4014302-7037033,3M-6156,"3M Littmann Cardiology IV Diagnostic Stethoscope, Standard-Finish Chestpiece, Plum Tube, Stainless Stem and Headset, 27 inch, 6156",1,LaPorte City,Iowa,50651,163.21,-19.59,-4.71
08-Nov-18,12:56:56 AM PST,Order,114-6420084-2422635,MOL-281000,Mepilex Border Lite Dressing 1.6'' x 2'' Box of 10,1,Verdigre,NE,68783,15,-4.5,-3.19
08-Nov-18,12:56:56 AM PST,Order,114-6420084-2422635,MOL-281000,Mepilex Border Lite Dressing 1.6'' x 2'' Box of 10,1,Verdigre,NE,68783,15,0,-3.19
08-Nov-18,1:06:34 AM PST,Order,113-3979170-4000248,3MM-2866,"3M Medipore&trade; H 6"" x 10 Yard(120)Soft Cloth Surgical Tape (882866) Category: Surgical Tape",2,GRANBURY,TX,76049-2928,22.84,-3.42,-14.36
08-Nov-18,1:32:15 AM PST,Order,113-6493249-7699447,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,COVINGTON,LA,70433-2600,9.7,-1.16,-4.71
08-Nov-18,1:59:38 AM PST,Order,111-0512642-5777021,MOL-1437-1,"Tubigrip, Natural, Size D, 3 inch diameter",1,SAPULPA,OK,74066-5505,23.75,-3.56,-10.7
08-Nov-18,2:01:44 AM PST,Order,114-6453863-1378651,3MM-2866,"3M Medipore&trade; H 6"" x 10 Yard(120)Soft Cloth Surgical Tape (882866) Category: Surgical Tape",1,Casa Grande,AZ,85122,11.38,-1.71,-3.19
08-Nov-18,2:03:56 AM PST,Order,112-3432368-9585003,3M-2863(2),"3m 2863 Medipore H Soft Cloth Surgical Tape 3"" x 10 Yards - 2 Rolls",1,Surprise,AZ,85374,10.5,-1.26,-3.19
08-Nov-18,2:04:45 AM PST,Order,111-6488120-5090641,MOL-281000,Mepilex Border Lite Dressing 1.6'' x 2'' Box of 10,1,BREMERTON,WA,98311,15,-2.25,-3.19
08-Nov-18,2:05:38 AM PST,Order,112-1948685-0205002,3MM-2560(100),3M 2560 Red Dot Multi-Purpose Monitoring Electrode - Bag of 100,1,GILBERT,AZ,85234-3462,15.23,-1.83,-3.19
08-Nov-18,2:10:07 AM PST,Order,112-6777841-5396247,SOT-160214,"Sothys - Multi-Action Eye Contour, 0.50 Fl Oz",1,FORT LAUDERDALE,FL,33308-2689,30.75,-4.61,-3.19
08-Nov-18,2:30:49 AM PST,Order,111-8660984-6766604,3MM-1527-1-12,"3M Transpore Tape 1"" x 10 yd Box of 12",1,WAUKESHA,WI,53186-6469,12.35,-1.85,-4.71
08-Nov-18,2:31:45 AM PST,Order,113-7520126-1379447,3M-2864(3),"3M Medipore H Soft Cloth Surgical Tape - 4"" wide by 10 yards (3 Rolls)",1,ROCKY MOUNT,NC,27804-8488,18.41,-2.76,-3.19
08-Nov-18,3:32:12 AM PST,Order,114-0330487-1973051,3M-6156,"3M Littmann Cardiology IV Diagnostic Stethoscope, Standard-Finish Chestpiece, Plum Tube, Stainless Stem and Headset, 27 inch, 6156",1,SACRAMENTO,CA,95835-1668,162.87,-19.54,-4.71
08-Nov-18,7:38:47 AM PST,Order,112-9237024-3281053,SOT-160172,Sothys Vitality Cleansing Milk - 6.7 oz,1,Forest Hills,NY,11375-1021,15.2,-2.28,-3.19
08-Nov-18,7:39:36 AM PST,Order,112-9604186-7444202,1438,"Molnlycke 1438 Tubigrip Multipurpose Tubular Bandage, Size F, 4"" Width, Natural, 393.70"" Length",1,Doylestown,PA,18902-1354,20.48,-2.46,-4.71
08-Nov-18,8:22:47 AM PST,Order,113-6878402-1898631,MOL-295300,"Mepilex Border Self-Adhesive Foam Dressings 4""x4"", Box of 5",1,FORT WAYNE,IN,46825-4308,20.1,-3.02,-3.19
08-Nov-18,8:35:52 AM PST,Order,111-2212107-3527467,3MM-2560(100),3M 2560 Red Dot Multi-Purpose Monitoring Electrode - Bag of 100,3,Bowling Green,OH,43403,45.69,-5.48,-9.57
08-Nov-18,9:20:51 AM PST,Order,114-2097450-4601802,MOL-281000,Mepilex Border Lite Dressing 1.6'' x 2'' Box of 10,1,BAYPORT,MN,55003-1079,15,-2.25,-3.19
08-Nov-18,10:01:07 AM PST,Order,111-1706484-4147447,SOT-154131,Sothys Active Cream,1,Rolling Hills Estates,CA,90274-2517,19.2,-2.88,-3.19
08-Nov-18,10:17:05 AM PST,Order,114-8321136-6593849,SOT-184330,Sothys Noctuelle AHA's 1.69oz,1,Colorado Springs,Colorado,80904,70,-10.5,-3.25
08-Nov-18,10:45:02 AM PST,Order,113-4809276-5683401,3MM-2560(100),3M 2560 Red Dot Multi-Purpose Monitoring Electrode - Bag of 100,1,WICHITA,KS,67230-7909,15.23,-1.83,-3.19
08-Nov-18,11:06:45 AM PST,Order,113-1484311-9203451,MOL-295300,"Mepilex Border Self-Adhesive Foam Dressings 4""x4"", Box of 5",3,OGDENSBURG,NY,13669-1731,60.3,-9.06,-9.57
08-Nov-18,11:06:59 AM PST,Order,112-3401998-4709807,1438,"Molnlycke 1438 Tubigrip Multipurpose Tubular Bandage, Size F, 4"" Width, Natural, 393.70"" Length",1,Chesapeake,VA,23321,20.48,-2.46,-4.71
08-Nov-18,11:48:41 AM PST,Order,111-8674075-7809865,3MM-2560(100),3M 2560 Red Dot Multi-Purpose Monitoring Electrode - Bag of 100,1,BENTONVILLE,AR,72713-7359,15.23,-1.83,-3.19
08-Nov-18,11:57:33 AM PST,Order,114-8946423-1884261,MOL-295300,"Mepilex Border Self-Adhesive Foam Dressings 4""x4"", Box of 5",1,GRAND BLANC,MI,48439-4958,20.1,-3.02,-3.19
08-Nov-18,12:23:04 PM PST,Order,113-7992535-0348259,MOL-281000,Mepilex Border Lite Dressing 1.6'' x 2'' Box of 10,1,ALABASTER,AL,35007-5211,15,-2.25,-3.19
08-Nov-18,12:36:00 PM PST,Order,111-9951677-1733041,1438,"Molnlycke 1438 Tubigrip Multipurpose Tubular Bandage, Size F, 4"" Width, Natural, 393.70"" Length",1,Cupertino,CA,95014,20.48,-2.46,-4.71
08-Nov-18,12:37:23 PM PST,Order,111-3360337-4618652,3MM-1628,"Tegaderm Transparent Dressing, 6 x 8 Inch, 10 Count",1,LANDING,NJ,07850-1214,15.1,-2.27,-6.4
08-Nov-18,12:51:58 PM PST,Order,113-4961921-4439406,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,PHOENIX,AZ,85048-7733,9.7,-1.16,-4.71
08-Nov-18,1:20:17 PM PST,Order,114-6970436-2670623,SOT-160214,"Sothys - Multi-Action Eye Contour, 0.50 Fl Oz",1,JUPITER,FL,33458-7726,30.75,-4.61,-3.19
08-Nov-18,1:21:06 PM PST,Order,114-0749095-8794656,MOL-295300,"Mepilex Border Self-Adhesive Foam Dressings 4""x4"", Box of 5",1,Santa Clarita,CA,91390-5224,20.1,-3.02,-7.18
08-Nov-18,1:21:48 PM PST,Order,114-2175539-2134627,MOL-295300,"Mepilex Border Self-Adhesive Foam Dressings 4""x4"", Box of 5",1,WARRENSBURG,MISSOURI,64093-7841,20.1,-3.02,-7.18
