date,order id,country,order city,order state,item,quantity,product sales,total cost,profit,return on sales
12-03-2019,702-2342934-8102665,Canada,Cote Saint-Luc,QC,3MM-1626W,1,26.94,19.24,7.7,0.285820341
12-03-2019,701-1121193-2625034,Canada,Toronto,ON,3MM-1626W,1,26.94,19.24,7.7,0.285820341
12-03-2019,701-0486499-8881854,Canada,Toronto,ON,3MM-1626W,1,26.94,19.24,7.7,0.285820341
12-03-2019,702-5849094-0124242,Canada,Mississauga,ON,MDL-NON80328,1,14.5,11.17,3.33,0.229655172
12-03-2019,702-5307883-8812226,Canada,North Vancouver,BC,BSN-76168,1,16.99,16.77,0.22,0.012948793
12-03-2019,702-8017003-2797819,Canada,Surrey,BC,3MM-1624W,1,25,17.75,7.25,0.29
12-03-2019,701-9952630-0878636,Canada,Surrey,BC,LUX-NEO320B,1,69.85,50.09,19.76,0.282891911
12-03-2019,701-0778865-4513033,Canada,Vancouver,BC,CON-187660,1,20.99,16.1,4.89,0.23296808
12-03-2019,701-8388604-6717852,Canada,Surrey,BC,3MM-R1547,1,9.68,17.68,-8,-0.826446281
12-03-2019,702-2904205-8632204,Canada,Coquitlam,BC,BSN-76168,1,16.99,14.23,2.76,0.162448499
12-03-2019,702-0960868-0708254,Canada,St. Catharines,ON,CON-187660,1,20.99,16.54,4.45,0.212005717
13-03-2019,701-5089715-3179440,Canada,Toronto,ON,PRK-03-08(X2),1,14.1,11.15,2.95,0.209219858
13-03-2019,702-0048617-8089031,Canada,Calgary,AB,LUX-NEO120B,2,91.7,77.79,13.91,0.151690294
13-03-2019,702-0048617-8089031,Canada,Calgary,AB,LUX-NEO120B,2,91.7,50.27,41.43,0.451799346
13-03-2019,702-2432487-7977025,Canada,Calgary,AB,LUX-NEO110B,1,39.85,27.1,12.75,0.319949812
13-03-2019,702-8776697-3749814,Canada,Calgary,AB,LUX-NEO110B,1,39.85,27.1,12.75,0.319949812
13-03-2019,701-4569939-4631422,Canada,Saskatoon,SK,LUX-NEO320W,2,140,89.45,50.55,0.361071429
13-03-2019,701-0693887-6233863,Canada,Burlington,ON,3MM-R1547,1,9.68,19.22,-9.54,-0.98553719
13-03-2019,702-8676208-8933858,Canada,Brampton,ON,LUX-NEO120B,1,45.85,32.54,13.31,0.290294438
13-03-2019,702-3645737-7869818,Canada,Brampton,ON,LUX-NEO120B,1,45.85,32.54,13.31,0.290294438
13-03-2019,702-7943366-0203407,Canada,Brampton,ON,LUX-NEO110W,1,38.85,27.83,11.02,0.283655084
13-03-2019,702-8975403-5558640,Canada,Burlington,ON,LUX-NEO110W,1,38.85,27.83,11.02,0.283655084
13-03-2019,702-8897979-3819412,Canada,Winnipeg,MB,3MM-R1547,2,19.36,35.36,-16,-0.826446281
13-03-2019,701-9336070-3517815,Canada,Winnipeg,MB,LUX-NEO120B,1,45.85,32.02,13.83,0.301635769
13-03-2019,701-8286828-3682606,Canada,Nanaimo,BC,3MM-R1547,1,9.68,17.95,-8.27,-0.854338843
13-03-2019,701-2850760-9726608,Canada,Ottawa,ON,LUX-NEO185B,1,56.94,39.4,17.54,0.308043555
13-03-2019,702-3767797-5305822,Canada,Barrie,ON,LUX-NEO120B,1,45.85,32.02,13.83,0.301635769
13-03-2019,702-0274149-9171429,Canada,Brampton,ON,LUX-NEO120B,2,91.7,64.03,27.67,0.30174482
13-03-2019,701-0063845-7284277,Canada,Huntingdon,QC,LUX-NEO120B,1,45.85,32.54,13.31,0.290294438
13-03-2019,702-2053617-1701830,Canada,Bonsecours,QC,LUX-NEO110B,2,79.7,55.18,24.52,0.307653701
13-03-2019,702-1624884-5179444,Canada,GRACEFIELD,QC,LUX-NEO320W,1,70,45.25,24.75,0.353571429
13-03-2019,701-1427283-9934618,Canada,Calgary,AB,PRK-12-02(A),1,8,5.83,2.17,0.27125
13-03-2019,702-1526314-7498639,Canada,St-Hyacinthe,QC,LUX-NEO110B,1,39.85,27.59,12.26,0.307653701
13-03-2019,702-1473631-7786629,Canada,Waterloo,ON,PRK-12-02(A),1,8,5.56,2.44,0.305
13-03-2019,701-1304144-1569845,Canada,Milton,ON,LUX-NEO320W,1,70,55.75,14.25,0.203571429
13-03-2019,701-1304144-1569845,Canada,Milton,ON,LUX-NEO320W,1,70,34.75,35.25,0.503571429
13-03-2019,702-7459426-8703460,Canada,Hamilton,ON,LUX-NEO110B,1,39.85,27.1,12.75,0.319949812
13-03-2019,701-4605238-2079416,Canada,Whitby,ON,LUX-NEO110B,1,39.85,33.08,6.77,0.169887077
13-03-2019,701-4605238-2079416,Canada,Whitby,ON,LUX-NEO110B,1,39.85,21.12,18.73,0.470012547
13-03-2019,702-7537292-4005069,Canada,Brampton,ON,LUX-NEO110B,1,39.85,27.1,12.75,0.319949812
13-03-2019,701-6247413-0883457,Canada,Mississauga,ON,LUX-NEO110B,1,39.85,27.1,12.75,0.319949812
13-03-2019,701-8471406-6047404,Canada,Brampton,ON,LUX-NEO110B,1,39.85,35.21,4.64,0.116436637
13-03-2019,702-6668363-4433028,Canada,Brampton,ON,LUX-NEO110B,1,39.85,27.59,12.26,0.307653701
13-03-2019,701-0639176-1836261,Canada,OTTAWA,ON,PRK-12-02(A),1,8,7.59,0.41,0.05125
13-03-2019,702-2470465-0013035,Canada,OTTAWA,ON,LUX-NEO110W,1,38.85,27.83,11.02,0.283655084
13-03-2019,701-8566080-0349020,Canada,Fredericton,NB,LUX-NEO110W,1,38.85,27.83,11.02,0.283655084
13-03-2019,702-7284746-6046665,Canada,Cochrane,AB,PRK-03-08(X2),1,14.1,11.15,2.95,0.209219858
13-03-2019,701-9294635-5212254,Canada,Pointe-Claire,QC,3MM-1624W,1,25,18.19,6.81,0.2724
13-03-2019,701-1005164-2545003,Canada,montreal,QC,LUX-NEO320W,1,70,45.25,24.75,0.353571429
13-03-2019,701-2662035-1824254,Canada,Montreal,QC,LUX-NEO320W,1,70,45.25,24.75,0.353571429
13-03-2019,702-2144133-4057059,Canada,Middle Sackville,NS,LUX-NEO120B,1,45.85,32.54,13.31,0.290294438
13-03-2019,701-6338517-8381807,Canada,Kamloops,BC,PRK-12-02(A),1,8,5.56,2.44,0.305
13-03-2019,702-4657477-6300249,Canada,Red Deer,AB,LUX-NEO320B,1,69.85,44.71,25.14,0.359914102
13-03-2019,702-0834044-6538640,Canada,Shannon,QC,3MM-R1547,1,9.68,17.68,-8,-0.826446281
13-03-2019,701-7029796-8826632,Canada,Toronto,ON,LUX-NEO320W,1,70,45.25,24.75,0.353571429
13-03-2019,701-4043631-5285827,Canada,Edmonton,AB,3MM-R1547,1,9.68,17.68,-8,-0.826446281
13-03-2019,701-0980617-2921867,Canada,St. Albert,AB,LUX-NEO110B,1,39.85,27.1,12.75,0.319949812
13-03-2019,702-2486514-6983444,Canada,THORNHILL,ON,LUX-NEO110B,1,39.85,27.59,12.26,0.307653701
13-03-2019,702-8212152-0751426,Canada,Alliston,ON,LUX-NEO120B,1,45.85,32.54,13.31,0.290294438
13-03-2019,701-7136999-8385067,Canada,Kenora,ON,LUX-NEO185B,1,56.94,39.4,17.54,0.308043555
13-03-2019,701-4338643-8389868,Canada,Tottenham,ON,LUX-NEO110W,1,38.85,39.49,-0.64,-0.016473616
13-03-2019,701-4338643-8389868,Canada,Tottenham,ON,LUX-NEO110W,2,77.7,43.99,33.71,0.433848134
13-03-2019,701-0186840-0901033,Canada,Strathroy,ON,3MM-R1547,1,9.68,17.68,-8,-0.826446281
13-03-2019,702-7075517-6088200,Canada,Squamish,BC,3MM-R1547,1,9.68,17.95,-8.27,-0.854338843
13-03-2019,701-1944897-3950667,Canada,Montreal,QC,LUX-NEO110W,1,38.85,27.83,11.02,0.283655084
13-03-2019,701-2796971-5559423,Canada,Nepean,ON,LUX-NEO110B,1,39.85,27.59,12.26,0.307653701
13-03-2019,701-1772138-9398644,Canada,Rockland,ON,PRK-12-02(A),1,8,5.83,2.17,0.27125
13-03-2019,702-0936935-2689059,Canada,Ste-Therese,QC,LUX-NEO120B,1,45.85,40.42,5.43,0.118429662
13-03-2019,701-1723970-3907454,Canada,Toronto,ON,3MM-R1547,1,9.68,17.95,-8.27,-0.854338843
13-03-2019,701-0046316-4262624,Canada,Mississauga,ON,LUX-NEO120B,1,45.85,32.54,13.31,0.290294438
13-03-2019,701-2880776-7485867,Canada,Toronto,ON,3MM-R1547,2,19.36,35.9,-16.54,-0.854338843
13-03-2019,702-2517196-9392237,Canada,Mississauga,ON,LUX-NEO110W,1,38.85,27.83,11.02,0.283655084
13-03-2019,701-3625013-5159442,Canada,Toronto,ON,3MM-1624W,1,25,18.19,6.81,0.2724
13-03-2019,702-6918646-6026602,Canada,Pickering,ON,LUX-NEO320B,1,69.85,45.23,24.62,0.352469578
13-03-2019,701-8174596-9437823,Canada,Oshawa,ON,LUX-NEO120B,1,45.85,32.54,13.31,0.290294438
13-03-2019,702-7806259-8713005,Canada,Oshawa,ON,LUX-NEO110B,1,39.85,27.59,12.26,0.307653701
13-03-2019,702-0645028-7841046,Canada,Mississauga,ON,LUX-NEO110B,1,39.85,27.59,12.26,0.307653701
13-03-2019,702-7869497-8808227,Canada,Mississauga,ON,LUX-NEO110W,1,38.85,38.47,0.38,0.00978121
13-03-2019,701-6651346-4797837,Canada,Mississauga,ON,LUX-NEO185B,2,113.88,79.83,34.05,0.298998946
13-03-2019,701-6396397-5842641,Canada,Toronto,ON,LUX-NEO320B,1,69.85,45.23,24.62,0.352469578
13-03-2019,702-1785277-8558621,Canada,Brantford,ON,LUX-NEO320B,1,69.85,45.23,24.62,0.352469578
13-03-2019,701-4794383-1111453,Canada,outremont,QC,PRK-12-02(A),1,8,9.22,-1.22,-0.1525
13-03-2019,701-7167537-2057043,Canada,Surrey,BC,CON-187660,1,20.99,16.1,4.89,0.23296808
13-03-2019,702-6004056-7214635,Canada,North Vancouver,BC,LUX-NEO320B,1,69.85,44.71,25.14,0.359914102
13-03-2019,702-0010568-8798650,Canada,Surrey,BC,LUX-NEO110W,2,77.7,54.61,23.09,0.297168597
13-03-2019,702-3197277-0616263,Canada,Terrebonne,QC,PRK-03-08(X2),3,42.3,33.44,8.86,0.209456265
13-03-2019,701-6675671-7468235,Canada,Laval,QC,PRK-12-02(A),1,8,5.83,2.17,0.27125
13-03-2019,702-8914616-3097050,Canada,Vancouver,BC,3MM-R1547,1,9.68,17.68,-8,-0.826446281
13-03-2019,701-2030644-2790636,Canada,Burnaby,BC,3MM-1624W,9,225,162.79,62.21,0.276488889
13-03-2019,701-2030644-2790636,Canada,Burnaby,BC,3MM-1624W,1,25,14.75,10.25,0.41
13-03-2019,701-3543884-3850662,Canada,Kelowna,BC,LUX-NEO320B,1,69.85,44.71,25.14,0.359914102
13-03-2019,702-2339165-8913021,Canada,Waterloo,ON,LUX-NEO320B,1,69.85,45.23,24.62,0.352469578
13-03-2019,702-4390538-8247435,Canada,London,ON,LUX-NEO110B,1,39.85,35.21,4.64,0.116436637
13-03-2019,701-2977776-3773018,Canada,London,ON,LUX-NEO110B,1,39.85,27.59,12.26,0.307653701
13-03-2019,701-2908192-1474648,Canada,London,ON,LUX-NEO110B,1,39.85,27.59,12.26,0.307653701
13-03-2019,702-7176998-5900250,Canada,London,ON,LUX-NEO320B,1,69.85,45.23,24.62,0.352469578
13-03-2019,702-1529373-4581819,Canada,Burlington,ON,3MM-1624W,1,25,18.19,6.81,0.2724
14-03-2019,701-2580937-6970608,Canada,Welland,ON,LUX-NEO110B,1,39.85,27.59,12.26,0.307653701
14-03-2019,701-2970868-1579459,Canada,St catharines,ON,LUX-NEO110B,1,39.85,27.59,12.26,0.307653701
14-03-2019,702-5260077-4526624,Canada,Maple,ON,3MM-R1547,1,9.68,17.95,-8.27,-0.854338843
14-03-2019,702-9583953-2932261,Canada,Toronto,ON,3MM-1624W,1,25,18.19,6.81,0.2724
14-03-2019,701-0586792-7406600,Canada,Brampton,ON,LUX-NEO110W,1,38.85,27.83,11.02,0.283655084
14-03-2019,701-2818616-1241831,Canada,Stittsville,ON,MDL-NON80328,1,14.5,13.49,1.01,0.069655172
14-03-2019,701-2818616-1241831,Canada,Stittsville,ON,MDL-NON80328,1,14.5,10.01,4.49,0.309655172
14-03-2019,701-2818616-1241831,Canada,Stittsville,ON,MDL-NON80328,1,14.5,10.01,4.49,0.309655172
14-03-2019,701-8312340-6474640,Canada,Nepean,ON,3MM-1624W,1,25,18.19,6.81,0.2724
14-03-2019,702-4827515-6623441,Canada,Calgary,AB,LUX-NEO120B,1,45.85,32.02,13.83,0.301635769
14-03-2019,702-1391405-7342628,Canada,Edmonton,AB,LUX-NEO120B,2,91.7,64.03,27.67,0.30174482
14-03-2019,701-6315032-8418653,Canada,Calgary,AB,LUX-NEO120B,1,45.85,32.02,13.83,0.301635769
14-03-2019,701-9578991-5153843,Canada,HALIFAX,NS,LUX-NEO320B,1,69.85,45.23,24.62,0.352469578
14-03-2019,701-8831674-0513813,Canada,HALIFAX,NS,LUX-NEO320B,1,69.85,54.02,15.83,0.22662849
14-03-2019,702-2602494-2457028,Canada,Halifax,NS,MDL-NON80328,1,14.5,13.49,1.01,0.069655172
14-03-2019,702-2602494-2457028,Canada,Halifax,NS,MDL-NON80328,1,14.5,10.01,4.49,0.309655172
14-03-2019,702-2602494-2457028,Canada,Halifax,NS,MDL-NON80328,1,14.5,10.01,4.49,0.309655172
14-03-2019,701-7322691-7419405,Canada,HALIFAX,NS,LUX-NEO320B,1,69.85,54.02,15.83,0.22662849
14-03-2019,701-7562524-0385060,Canada,BROSSARD,QC,PRK-12-02(A),1,8,10.59,-2.59,-0.32375
14-03-2019,701-0027805-6696244,Canada,Saint John,NB,LUX-NEO110B,2,79.7,55.18,24.52,0.307653701
14-03-2019,701-6032422-3973042,Canada,Brampton,ON,LUX-NEO110B,1,39.85,27.59,12.26,0.307653701
14-03-2019,701-6933382-8191449,Canada,Milton,ON,LUX-NEO110B,1,39.85,27.59,12.26,0.307653701
14-03-2019,701-0074152-2192255,Canada,Markham,ON,LUX-NEO320B,1,69.85,45.23,24.62,0.352469578
14-03-2019,702-2372980-4335444,Canada,Aurora,ON,PRK-12-02(A),1,8,5.83,2.17,0.27125
14-03-2019,702-4918802-5440243,Canada,Becancour,QC,LUX-NEO110B,1,39.85,36.05,3.8,0.095357591
14-03-2019,702-5458788-3168220,Canada,Georgian Bluffs,ON,LUX-NEO110B,1,39.85,27.59,12.26,0.307653701
14-03-2019,702-6244985-2889847,Canada,Toronto,ON,LUX-NEO110B,1,39.85,27.59,12.26,0.307653701
14-03-2019,702-4464033-2484258,Canada,Petersburg,ON,LUX-NEO110B,1,39.85,27.1,12.75,0.319949812
14-03-2019,702-6712006-7765057,Canada,Invermere,BC,LUX-NEO110W,1,38.85,27.31,11.54,0.297039897
14-03-2019,702-2610580-6625043,Canada,Burlington,ON,LUX-NEO120B,1,45.85,32.54,13.31,0.290294438
14-03-2019,701-2581199-6721013,Canada,Morden,MB,LUX-NEO320B,1,69.85,45.23,24.62,0.352469578
14-03-2019,702-5175288-8710639,Canada,Toronto,ON,3MM-R1547,1,9.68,17.95,-8.27,-0.854338843
14-03-2019,702-1405823-0259434,Canada,Whitby,ON,BSN-76168,1,16.99,20.79,-3.8,-0.223660977
14-03-2019,702-1405823-0259434,Canada,Whitby,ON,BSN-76168,1,16.99,12.63,4.36,0.256621542
14-03-2019,702-1405823-0259434,Canada,Whitby,ON,BSN-76168,1,16.99,12.63,4.36,0.256621542
14-03-2019,702-1405823-0259434,Canada,Whitby,ON,BSN-76168,1,16.99,12.63,4.36,0.256621542
14-03-2019,701-0740231-9373031,Canada,Sydney Forks,NS,LUX-NEO185B,1,56.94,39.92,17.02,0.298911135
14-03-2019,701-4081986-0306663,Canada,Whitby,ON,LUX-NEO185B,1,56.94,50.41,6.53,0.114682122
14-03-2019,701-5853750-8013023,Canada,TORONTO,ON,PRK-03-08(X2),1,14.1,11.15,2.95,0.209219858
14-03-2019,702-1731004-4905036,Canada,Toronto,ON,MDL-NON80328,1,14.5,11.17,3.33,0.229655172
14-03-2019,701-5452733-4117843,Canada,Oshawa,ON,LUX-NEO320B,1,69.85,45.23,24.62,0.352469578
14-03-2019,702-3341577-9597034,Canada,Ottawa,ON,LUX-NEO110B,1,39.85,27.1,12.75,0.319949812
14-03-2019,702-5729502-6058605,Canada,Kingston,ON,3MM-1626W,4,107.76,76.97,30.79,0.285727543
14-03-2019,701-9042526-6928244,Canada,Bolton,ON,LUX-NEO110B,1,39.85,27.59,12.26,0.307653701
14-03-2019,702-6996827-5463436,Canada,sherbrooke,QC,LUX-NEO320W,1,70,45.25,24.75,0.353571429
14-03-2019,701-0590923-1272233,Canada,Little River,NS,LUX-NEO320W,1,70,45.25,24.75,0.353571429
14-03-2019,701-6834951-6615405,Canada,Lakefield,ON,PRK-03-08(X2),1,14.1,11.15,2.95,0.209219858
14-03-2019,701-9689356-7438635,Canada,Sudbury,ON,LUX-NEO110B,1,39.85,27.59,12.26,0.307653701
14-03-2019,702-9471640-6378648,Canada,montreal,QC,LUX-NEO320B,1,69.85,45.23,24.62,0.352469578
14-03-2019,701-6366998-6385814,Canada,Laval,QC,LUX-NEO110B,1,39.85,27.59,12.26,0.307653701
14-03-2019,701-2528018-3403455,Canada,Montreal,QC,LUX-NEO120B,1,45.85,32.54,13.31,0.290294438
14-03-2019,702-3147781-5237009,Canada,Longueuil,QC,LUX-NEO110B,1,39.85,27.59,12.26,0.307653701
14-03-2019,702-1420356-9424206,Canada,Beamsville,ON,LUX-NEO110B,1,39.85,27.59,12.26,0.307653701
14-03-2019,701-3066537-4824217,Canada,Athabasca,AB,3MM-R1547,1,9.68,17.68,-8,-0.826446281
14-03-2019,701-7409221-2789848,Canada,Fort McMurray,AB,3MM-R1547,1,9.68,17.68,-8,-0.826446281
14-03-2019,701-3135548-8158644,Canada,Sherwood Park,AB,3MM-1624W,2,50,35.51,14.49,0.2898
14-03-2019,702-2366595-1093816,Canada,Gatineau,QC,LUX-NEO320W,1,70,45.25,24.75,0.353571429
14-03-2019,702-7396009-5362616,Canada,Ottawa,ON,LUX-NEO110B,1,39.85,27.59,12.26,0.307653701
14-03-2019,702-1140929-6699414,Canada,Ottawa,ON,LUX-NEO320B,1,69.85,45.23,24.62,0.352469578
14-03-2019,702-5637679-7199462,Canada,Gatineau,QC,LUX-NEO320B,1,69.85,45.23,24.62,0.352469578
14-03-2019,701-2607045-5677844,Canada,Orleans,ON,LUX-NEO110B,1,39.85,27.59,12.26,0.307653701
14-03-2019,701-4878814-9922623,Canada,The Blue Mountains,ON,LUX-NEO320B,1,69.85,45.23,24.62,0.352469578
14-03-2019,702-8712297-7113822,Canada,Barrie,ON,LUX-NEO320B,1,69.85,45.23,24.62,0.352469578
14-03-2019,702-2175408-3409034,Canada,Montréal,QC,LUX-NEO320B,1,69.85,45.23,24.62,0.352469578
14-03-2019,701-6162583-8180222,Canada,Montreal,QC,BSN-76168,1,16.99,14.67,2.32,0.136550912
14-03-2019,701-8240207-2247418,Canada,Scarborough,ON,PRK-12-02(A),1,8,5.83,2.17,0.27125
14-03-2019,701-1342522-8098666,Canada,Airdrie,AB,3MM-1624W,1,25,17.75,7.25,0.29
14-03-2019,702-8421680-0888227,Canada,Slave Lake,AB,PRK-03-08(X2),2,28.2,42.64,-14.44,-0.512056738
14-03-2019,702-8223330-6420216,Canada,maple ridge,BC,3MM-1626W,1,26.94,19.24,7.7,0.285820341
14-03-2019,702-8223330-6420216,Canada,maple ridge,BC,3MM-1624W,1,25,18.19,6.81,0.2724
14-03-2019,701-3136799-7900240,Canada,Edmonton,AB,PRK-12-02(A),1,8,5.83,2.17,0.27125
14-03-2019,702-4805403-2620263,Canada,North York,ON,LUX-NEO320W,1,70,45.25,24.75,0.353571429
14-03-2019,702-6181154-2153847,Canada,Concord,ON,LUX-NEO185B,1,56.94,39.92,17.02,0.298911135
14-03-2019,701-5421459-4387400,Canada,Mississauga,ON,LUX-NEO110B,1,39.85,27.59,12.26,0.307653701
14-03-2019,702-6296344-2889837,Canada,Mississauga,ON,LUX-NEO320B,1,69.85,45.23,24.62,0.352469578
14-03-2019,701-0149667-4376211,Canada,Toronto,ON,LUX-NEO110B,1,39.85,27.59,12.26,0.307653701
14-03-2019,701-7258291-2048202,Canada,Mississauga,ON,LUX-NEO120B,1,45.85,32.54,13.31,0.290294438
14-03-2019,701-8262384-2345020,Canada,MISSISSAUGA,ON,3MM-1624W,2,50,36.38,13.62,0.2724
14-03-2019,701-9028556-4290642,Canada,Laval,QC,LUX-NEO250W,1,59,43.41,15.59,0.264237288
14-03-2019,702-0352873-6073866,Canada,Grimsby,ON,LUX-NEO320B,1,69.85,51.76,18.09,0.258983536
14-03-2019,702-5391851-5577068,Canada,Orangeville,ON,BSN-76168,1,16.99,14.67,2.32,0.136550912
14-03-2019,701-1183337-2026641,Canada,Caledon,ON,LUX-NEO110B,1,39.85,39.55,0.3,0.007528231
14-03-2019,701-1183337-2026641,Canada,Caledon,ON,LUX-NEO110B,2,79.7,43.22,36.48,0.457716437
14-03-2019,702-7423910-5511457,Canada,Ste-Eustache,QC,PRK-03-08(X2),1,14.1,11.15,2.95,0.209219858
14-03-2019,702-2637978-4498631,Canada,Brantford,ON,LUX-NEO320B,1,69.85,45.23,24.62,0.352469578
14-03-2019,701-7537313-5377020,Canada,Vancouver,BC,LUX-NEO320W,1,70,44.73,25.27,0.361
14-03-2019,702-9106093-0362616,Canada,Burnaby,BC,LUX-NEO110B,1,39.85,27.1,12.75,0.319949812
14-03-2019,701-1966410-1103431,Canada,Delta,BC,LUX-NEO320B,1,69.85,44.71,25.14,0.359914102
14-03-2019,702-9727356-6243409,Canada,Toronto,ON,LUX-NEO110B,1,39.85,27.59,12.26,0.307653701
14-03-2019,702-9162183-9675457,Canada,Brampton,ON,LUX-NEO120B,1,45.85,32.54,13.31,0.290294438
14-03-2019,702-4386347-6699415,Canada,Brampton,ON,PRK-03-08(X2),1,14.1,11.15,2.95,0.209219858
14-03-2019,702-5160369-2778631,Canada,Brampton,ON,LUX-NEO110B,1,39.85,27.59,12.26,0.307653701
14-03-2019,702-6681390-4321006,Canada,Brampton,ON,LUX-NEO110B,1,39.85,27.59,12.26,0.307653701
14-03-2019,701-5940932-9988204,Canada,Niagara Falls,ON,LUX-NEO110W,1,38.85,27.83,11.02,0.283655084
15-03-2019,701-7824107-4395453,Canada,Edmonton,AB,LUX-NEO320W,1,70,44.73,25.27,0.361
15-03-2019,702-3558761-1182642,Canada,North York,ON,3MM-R1547,1,9.68,17.95,-8.27,-0.854338843
15-03-2019,702-3784310-6768245,Canada,Milton,ON,LUX-NEO320B,1,69.85,45.23,24.62,0.352469578
15-03-2019,702-9314319-3793861,Canada,Calgary,AB,BSN-76168,1,16.99,14.23,2.76,0.162448499
15-03-2019,702-8240357-0844248,Canada,Calgary,AB,LUX-NEO120B,1,45.85,32.02,13.83,0.301635769
15-03-2019,702-9582094-1177022,Canada,Calgary,AB,LUX-NEO120B,1,45.85,38.9,6.95,0.151581243
15-03-2019,702-9582094-1177022,Canada,Calgary,AB,LUX-NEO120B,1,45.85,25.14,20.71,0.451690294
15-03-2019,702-5198951-2433822,Canada,Edmonton,AB,LUX-NEO110W,1,38.85,27.83,11.02,0.283655084
15-03-2019,702-5116707-7415428,Canada,Winnipeg,MB,LUX-NEO320B,1,69.85,49.74,20.11,0.287902649
15-03-2019,701-4763986-0857062,Canada,Montreal,QC,LUX-NEO110W,1,38.85,27.83,11.02,0.283655084
15-03-2019,701-8439782-2741823,Canada,Ponoka,AB,LUX-NEO120B,1,45.85,32.02,13.83,0.301635769
15-03-2019,702-4389146-4062663,Canada,Montreal,QC,LUX-NEO110B,1,39.85,27.59,12.26,0.307653701
15-03-2019,701-9595965-9751466,Canada,Pickering,ON,LUX-NEO110B,1,39.85,27.59,12.26,0.307653701
15-03-2019,701-0808674-1251463,Canada,Winnipeg,MB,LUX-NEO110B,1,39.85,27.1,12.75,0.319949812
15-03-2019,701-8781356-0999465,Canada,North York,ON,PRK-03-08(X2),1,14.1,19.05,-4.95,-0.35106383
15-03-2019,702-1510871-5297052,Canada,Toronto,ON,PRK-12-02(A),1,8,5.83,2.17,0.27125
15-03-2019,702-8264472-9952215,Canada,Ellershouse,NS,3MM-1624W,1,25,18.19,6.81,0.2724
15-03-2019,701-0937057-9401057,Canada,Toronto,ON,LUX-NEO120B,1,45.85,32.54,13.31,0.290294438
15-03-2019,701-3831893-7281800,Canada,Oakville,ON,3MM-1626W,1,26.94,19.24,7.7,0.285820341
15-03-2019,701-5002075-0267457,Canada,Lethbridge,AB,LUX-NEO110B,2,79.7,72.14,7.56,0.094855709
15-03-2019,701-5002075-0267457,Canada,Lethbridge,AB,LUX-NEO110B,1,39.85,21.12,18.73,0.470012547
15-03-2019,701-5002075-0267457,Canada,Lethbridge,AB,LUX-NEO110B,2,79.7,42.24,37.46,0.470012547
15-03-2019,701-0709553-4682604,Canada,Laval,QC,LUX-NEO320B,1,69.85,54.02,15.83,0.22662849
15-03-2019,702-1858868-2599449,Canada,Annapolis Royal,NS,MDL-NON80328,1,14.5,15.68,-1.18,-0.08137931
15-03-2019,701-8229945-0641826,Canada,Montreal,QC,BSN-76168,1,16.99,18.86,-1.87,-0.110064744
15-03-2019,702-1799003-1638633,Canada,Laval,QC,LUX-NEO110W,1,38.85,30.49,8.36,0.215186615
15-03-2019,702-6764714-0879422,Canada,Mont-Royal,QC,3MM-R1547,1,9.68,17.95,-8.27,-0.854338843
15-03-2019,701-8258072-6173806,Canada,Mississauga,ON,LUX-NEO320B,1,69.85,45.23,24.62,0.352469578
15-03-2019,701-2251502-9781013,Canada,York,ON,3MM-1624W,1,25,18.19,6.81,0.2724
15-03-2019,701-3363840-2293859,Canada,Mississauga,ON,LUX-NEO110B,1,39.85,27.59,12.26,0.307653701
15-03-2019,702-3811059-3481018,Canada,Mississauga,ON,LUX-NEO110B,2,79.7,55.18,24.52,0.307653701
15-03-2019,702-7914896-1649029,Canada,Saskatoon,SK,LUX-NEO110B,1,39.85,27.59,12.26,0.307653701
15-03-2019,702-9272538-6611457,Canada,Winnipeg,MB,LUX-NEO110B,1,39.85,27.59,12.26,0.307653701
15-03-2019,701-3879058-3911422,Canada,Winnipeg,MB,LUX-NEO110W,1,38.85,30.49,8.36,0.215186615
15-03-2019,701-4166620-7161844,Canada,Coquitlam,BC,LUX-NEO320B,1,69.85,45.23,24.62,0.352469578
15-03-2019,702-8753265-9456258,Canada,Victoria,BC,LUX-NEO110W,1,38.85,38.74,0.11,0.002831403
15-03-2019,701-1056812-2947447,Canada,Victoria,BC,LUX-NEO320W,1,70,45.25,24.75,0.353571429
15-03-2019,702-3439507-3395430,Canada,Grande Pointe,MB,3MM-R1547,1,9.68,17.95,-8.27,-0.854338843
15-03-2019,702-6825541-0097054,Canada,Seven Sisters Falls,MB,3MM-1624W,1,25,18.19,6.81,0.2724
15-03-2019,702-9225696-0219429,Canada,St Albert,AB,PRK-03-08(X2),1,14.1,14.17,-0.07,-0.004964539
15-03-2019,702-0302577-3277829,Canada,Rossland,BC,LUX-NEO320W,1,70,45.25,24.75,0.353571429
15-03-2019,702-9266629-6454626,Canada,North York,ON,LUX-NEO120B,1,45.85,32.54,13.31,0.290294438
15-03-2019,702-8456662-4424264,Canada,CALGARY,AB,3MM-1626W,1,26.94,18.8,8.14,0.302152932
15-03-2019,701-8135658-7136215,Canada,Mississauga,ON,LUX-NEO320B,1,69.85,45.23,24.62,0.352469578
15-03-2019,701-8135658-7136215,Canada,Mississauga,ON,LUX-NEO120B,1,45.85,46.3,-0.45,-0.009814613
15-03-2019,701-8135658-7136215,Canada,Mississauga,ON,LUX-NEO120B,2,91.7,51.31,40.39,0.440458015
