date,order id,item,country,order city,order state,quantity,revenue,total cost,profit
10-08-2019,111-2502909-3459467,HOL-7805E(B),,GEORGETOWN,SC,1,21.5,17.29,4.21
10-08-2019,113-4116973-2168247,3MM-R1547(10),,SISTERS,OR,1,5.5,5.08,0.42
10-08-2019,112-7335625-9684206,HOL-7910E(B),,Rochester,NY,2,26.96,19.08,7.88
10-08-2019,112-5108992-2369863,3MM-1624W,,Altadena,CA,1,14.45,14.01,0.44
10-08-2019,111-8844191-2823442,MDL-MSC092625H,,SPRING HILL,FL,2,14.78,10.72,4.06
10-08-2019,112-9860652-5049802,3MM-R1547(10),,TAMPA,FL,1,5.5,5.08,0.42
10-08-2019,111-3276733-0392205,3MM-1539(X4),,HAMPTON,VA,1,16,16.59,-0.59
10-08-2019,113-5753881-4141835,MDL-MSC094308,,SAN DIEGO,CA,1,11.9,8.58,3.32
10-08-2019,114-9256667-9742645,3MM-R1547(10),,Salem,SC,1,5.5,5.08,0.42
10-08-2019,112-1686149-6735446,S&N-66000040,,HUTCHINSON,KS,1,14.2,12.57,1.63
10-08-2019,113-5176413-9367415,S&N-66000318,,HAMPTON BAYS,NY,1,11.93,7.29,4.64
10-08-2019,113-4677672-1816205,S&N-66000040,,BOSSIER CITY,LA,1,14.2,12.57,1.63
10-08-2019,114-7090016-5080235,3MM-R1547(10),,TALLAHASSEE,FL,1,5.5,5.08,0.42
10-08-2019,111-4148367-4161853,3MM-R1547(10),,CROWNSVILLE,MD,1,5.5,5.08,0.42
10-08-2019,114-1405901-3922650,3MM-H1547,,WOODBRIDGE,VA,1,4.17,3.91,0.26
10-08-2019,114-7565262-8115431,3MM-H1547,,Birmingham,AL,1,4.17,3.91,0.26
10-08-2019,111-9245831-8313020,3MM-1624W(20B),,Warner Robins,GA,2,11,8.08,2.92
10-08-2019,113-8852689-3591438,3MM-R1547(10),,RALEIGH,NC,1,5.5,5.08,0.42
10-08-2019,114-2790003-5213810,3MM-R1547(10),,Flemington,NJ,1,5.5,5.08,0.42
10-08-2019,113-3413083-1219453,MDL-MSC092915H(X3),,SEQUIM,WA,1,9.63,7.39,2.24
10-08-2019,113-6532752-1249004,3MM-1626W(X2B),,ARLINGTON,TX,2,61.96,58.1,3.86
10-08-2019,111-8378703-2069035,3MM-R1547(10),,AUBURN,AL,1,5.5,5.08,0.42
10-08-2019,111-9653863-0161821,3MM-1624W(20B),,LINCOLN,DE,1,5.5,4.2,1.3
10-08-2019,111-9653863-0161821,3MM-1624W(20B),,LINCOLN,DE,1,5.5,3.88,1.62
10-08-2019,111-8553632-1443430,BRO-HDFB-R,,EL PASO,TX,1,19.21,14.99,4.22
10-08-2019,114-0599917-9747459,3MM-1626W(X2B),,HOUSTON,TX,1,30.98,29.05,1.93
10-08-2019,111-6644090-2388266,3MM-1624W,,MIDLOTHIAN,IL,1,14.45,14.01,0.44
10-08-2019,112-6881137-6682628,3MM-R1547(10),,SEATTLE,WA,1,5.5,5.08,0.42
10-08-2019,114-1255466-6039430,HOL-7805E(B),,LAFAYETTE,OR,1,21.5,17.29,4.21
10-08-2019,113-6010768-1221013,S&N-66000040,,PINEVILLE,LA,1,14.2,12.57,1.63
10-08-2019,111-9216485-9431433,3MM-R1547(A),,Muskegon,MI,1,24,21.73,2.27
10-08-2019,114-5633953-3817865,3MM-2560(X2),,ORLANDO,FL,1,13.2,10.56,2.64
10-08-2019,112-1558779-3619459,3MM-1624W(20B),,ROSEVILLE,MI,1,5.5,4.54,0.96
10-08-2019,114-1357168-7505831,3MM-H1626,,EL MONTE,CA,1,5,4.8,0.2
10-08-2019,114-3353460-1713011,BRO-HDFB-R,,MANCHESTER,CT,1,19.21,14.99,4.22
10-08-2019,112-2790859-1097011,3MM-1626W(X2B),,JACKSON,NJ,1,30.98,29.05,1.93
10-08-2019,112-5405535-3251411,3MM-1624W,,ROSEVILLE,MI,1,14.45,14.01,0.44
10-08-2019,111-8876841-6189850,3MM-1624W(20B),,MERCED,CA,1,5.88,4.59,1.29
10-08-2019,111-9215568-8704268,3MM-R1547(A),,Covington,GA.,1,24,21.73,2.27
10-08-2019,112-4914241-8709857,BRO-HDFB-R,,MILWAUKEE,WI,1,19.21,14.99,4.22
11-08-2019,113-5480236-7722620,BRO-HDFB-R,,LAS VEGAS,NV,1,19.21,14.99,4.22
11-08-2019,111-9381594-8332213,BRO-HDFB-R,,EAST HAVEN,CT,1,19.21,14.99,4.22
11-08-2019,111-9255543-8365031,MDL-MSC094853UNSC,,MILFORD,PA,1,9,7.97,1.03
11-08-2019,112-1954269-4344229,3MM-R1547(10),,PORTLAND,OR,1,5.5,5.08,0.42
11-08-2019,112-5680734-7061026,3MM-1626W(10),,HACKENSACK,NJ,1,7.56,4.53,3.03
11-08-2019,111-6073752-8026657,MDL-MSC094604,,ALMA,WI,1,9.99,8.42,1.57
11-08-2019,112-7020054-2931437,MOL-1443,,Rio Rico,AZ,1,15,16.26,-1.26
11-08-2019,114-4937539-7089034,WEL-24400U,,LARKSPUR,CA,1,6.44,6.03,0.41
11-08-2019,111-9297379-4806666,S&N-66000317,,MILNER,GA,1,8.01,6.32,1.69
11-08-2019,111-9297379-4806666,S&N-66000317,,MILNER,GA,1,8.01,3.76,4.25
11-08-2019,111-9297379-4806666,S&N-66000317,,MILNER,GA,2,16.02,8.52,7.5
11-08-2019,111-8307004-0455410,3MM-R1547(10),,MIDDLETON,NH,1,5.5,5.08,0.42
11-08-2019,114-4257582-0697819,WEL-24400U,,Ashburn,VA,1,6.44,6.03,0.41
11-08-2019,114-9018184-2528263,3MM-R1547(10),,RAMSEY,MN,1,5.5,5.08,0.42
11-08-2019,114-4291052-6885865,WEL-24400U,,MERIDIAN,CA,1,6.44,6.03,0.41
11-08-2019,111-8325558-5949839,BRO-HDFB-R,,UNION,NJ,1,19.21,14.99,4.22
11-08-2019,111-9797574-9800222,HOL-79530(E),,SCOTTSDALE,AZ,1,35,18.38,16.62
11-08-2019,111-0126503-0270660,3MM-1539(X4),,ANAHEIM,CA,1,16,16.59,-0.59
11-08-2019,112-4839926-5833828,S&N-66000318,,BOWIE,MD,1,11.93,7.29,4.64
11-08-2019,113-0180207-8311419,3MM-1626W(10),,Oakland,FL,1,6.01,4.41,1.6
11-08-2019,111-1874847-3449864,3MM-1624W(20B),,BAKERSFIELD,CA,1,5.88,4.59,1.29
11-08-2019,111-8178430-2847458,BRO-HDFB-R,,KENNEDALE,TX,1,19.21,14.99,4.22
11-08-2019,111-7794987-7461017,BRO-HDFB-R,,PHILADELPHIA,PA,1,19.21,14.99,4.22
11-08-2019,111-3230773-9155402,3MM-H1547,,JAMAICA,NY,1,4.17,4.9,-0.73
11-08-2019,111-5028534-8113038,3MM-R1547(10),,MIAMI,FL,1,5.5,5.08,0.42
11-08-2019,113-3330440-1619467,MDL-MSC092915H(X3),,DOLLAR BAY,MI,1,9.63,7.39,2.24
11-08-2019,111-9858823-9949064,3MM-R1547(10),,MILWAUKIE,OR,1,5.5,5.08,0.42
11-08-2019,113-1620821-8744206,BRO-HDFB-R,,CHATTANOOGA,TN,1,19.21,15.69,3.52
11-08-2019,113-7276266-7309031,S&N-66000040,,ERIE,CO,1,14.2,12.57,1.63
11-08-2019,111-2371201-0353047,3MM-R1547(A),,BURLINGAME,CA,1,24,21.73,2.27
11-08-2019,111-3295337-4117038,HOL-7805E(B),,ALTAMONTE SPRINGS,FL,2,43,34.58,8.42
11-08-2019,112-0979061-7076206,3MM-2560,,ADA,OK,1,7.55,6.22,1.33
11-08-2019,112-2667979-4098608,S&N-66000317,,Moran,KS,1,8.15,6.06,2.09
11-08-2019,112-2667979-4098608,S&N-66000317,,Moran,KS,1,8.15,3.76,4.39
11-08-2019,111-6698407-6922600,MDL-MSC094604,,LAKEWOOD,CO,1,11,9.27,1.73
11-08-2019,113-7400737-2662629,3MM-R1547(10),,HUNTSVILLE,AL,1,5.5,5.08,0.42
11-08-2019,114-4832410-4487430,MDL-MSC094853UNSC,,EASTSOUND,WA,1,9,6.98,2.02
11-08-2019,113-5678071-4579459,BRO-HDFB-R,,ELMWOOD PARK,IL,1,19.21,14.99,4.22
11-08-2019,113-5805198-1808208,HOL-7805E(B),,Chesterfield,MO,1,21.5,17.29,4.21
11-08-2019,114-1419283-0471455,MDL-MSC094308,,Philadelphia,PA,1,11.9,8.58,3.32
11-08-2019,113-2797755-6453006,BRO-HDFB-R,,KALAMAZOO,MI,1,19.21,14.99,4.22
12-08-2019,112-0065168-6618600,3MM-R1547(10),,CORAL GABLES,FL,1,5.5,5.08,0.42
12-08-2019,113-3428965-4105865,MDL-MSC092915H(X3),,BELMONT,NH,2,19.26,13.78,5.48
12-08-2019,112-1473234-4301826,3MM-R1547(10),,BARRON,WI,1,5.5,5.08,0.42
12-08-2019,111-0000140-9175439,3MM-R1547(10),,SPRING,TX,4,22,17.32,4.68
12-08-2019,112-2794330-6354619,3MM-R1547(10),,NEWTON,AL,1,5.5,5.08,0.42
12-08-2019,111-2660277-4469013,3MM-R1547(10),,LODI,CA,1,5.5,5.08,0.42
12-08-2019,111-7325400-3281068,BRO-HDFB-R,,NEW ORLEANS,LA,1,19.21,14.99,4.22
12-08-2019,113-4483853-7069026,3MM-R1547(10),,FORT APACHE,AZ,1,5.5,5.08,0.42
12-08-2019,112-6169280-2725800,WEL-24400U,,LAGUNA NIGUEL,CA,1,6.44,6.03,0.41
12-08-2019,114-2068950-6939441,MDL-MSC092915H(X3),,WATERTOWN,SD,1,9.63,7.39,2.24
12-08-2019,114-1419445-8194622,MDL-MSC092915H(X3),,FAIRBANKS,AK,1,9.63,7.39,2.24
12-08-2019,114-8534583-4236250,3MM-R1547(10),,CHARLOTTE,NC,1,5.5,5.08,0.42
12-08-2019,111-7342125-7125808,3MM-R1547(10),,LAKE VIEW,NY,1,5.5,5.08,0.42
12-08-2019,113-7120931-4592221,MDL-MSC092915H(X3),,RENO,NV,1,9.63,7.39,2.24
12-08-2019,112-7056553-5623425,3MM-H1626,,UPPER MARLBORO,MD,8,40,33.6,6.4
12-08-2019,112-7056553-5623425,3MM-H1626,,UPPER MARLBORO,MD,2,10,7.2,2.8
12-08-2019,111-9297379-4806666,S&N-66000317,,MILNER,GA,1,8.01,4.4,3.61
12-08-2019,111-7024875-2912235,3MM-1624W,,SCOTT CITY,KS,1,14.45,14.01,0.44
12-08-2019,114-1961063-2999404,3MM-1624W(20B),,CLARKSBURG,MD,1,5.99,4.6,1.39
12-08-2019,114-0931700-1326638,HOL-7805E(B),,STANHOPE,NJ,1,21.5,17.29,4.21
12-08-2019,111-8841622-5353839,MDL-MSC094308,,Columbia,MD,1,11.5,8.53,2.97
12-08-2019,111-7221842-4144200,3MM-R1547(10),,Odessa,FL,1,5.5,5.08,0.42
12-08-2019,113-5805198-1808208,HOL-7805E(B),,Chesterfield,MO,1,21.5,17.29,4.21
12-08-2019,111-1826113-5693059,3MM-R1547(10),,Morrison,TN,1,5.5,5.08,0.42
12-08-2019,112-6132079-5930615,3MM-R1547(10),,JACKSONVILLE,FL,1,5.5,5.08,0.42
12-08-2019,112-1374600-0826651,3MM-1624W,,LAKE ARIEL,PA,1,14.45,14.01,0.44
12-08-2019,112-6940476-5023405,WEL-24400U,,Parkland,FL,1,6.44,6.03,0.41
12-08-2019,113-7646374-3111466,3MM-R1547(A),,HANOVER,IN,1,24,21.73,2.27
12-08-2019,111-2230231-1513023,3MM-1624W,,ONTARIO,CA,1,14.45,14.01,0.44
12-08-2019,113-5852668-1159417,3MM-R1547(10),,orford,NH,1,5.5,5.08,0.42
12-08-2019,114-1194985-1485817,3MM-1624W(20B),,Newark,CA,1,5.88,4.59,1.29
12-08-2019,112-4498485-0920208,3MM-R1547(10),,TALLAHASSEE,FL,1,5.5,5.08,0.42
12-08-2019,113-5275665-4232228,3MM-1624W(20B),,PLAINWELL,MI,1,5.99,4.6,1.39
12-08-2019,112-6480138-3121865,MDL-MSC094853UNSC,,Englewood,FL,2,18,12.96,5.04
12-08-2019,113-5230252-5707429,3MM-R1547(10),,SALEM,OR,1,5.5,5.08,0.42
12-08-2019,113-5204864-4085009,3MM-R1547(A),,AIKEN,SC,1,24,21.73,2.27
12-08-2019,112-5716463-4329858,3MM-R1547(10),,FORT LAUDERDALE,FL,1,5.5,5.08,0.42
12-08-2019,111-2752285-8762606,3MM-H1547,,GREENDALE,WI,1,4.17,3.91,0.26
12-08-2019,111-8684002-2584259,3MM-H1547,,CASTLE ROCK,CO,1,4.17,3.91,0.26
12-08-2019,111-5586595-3594617,3MM-H1547,,BOISE,ID,1,4.17,3.91,0.26
12-08-2019,113-4747884-2362643,3MM-H1547,,Carmichael,CA,1,4.17,3.91,0.26
12-08-2019,112-7143995-6444261,3MM-H1547,,BROOKLYN,NY,1,4.17,3.91,0.26
12-08-2019,113-2568114-9679445,MDL-MSC094308,,Indianapolis,IN,1,11.05,8.81,2.24
12-08-2019,113-2568114-9679445,MDL-MSC094308,,Indianapolis,IN,1,11.05,7.15,3.9
12-08-2019,112-5147881-9041835,WEL-24400U,,Allentown,PA,2,12.88,11.07,1.81
12-08-2019,112-7808826-8081030,3MM-R1547(10),,MIDDLETON,ID,1,5.5,5.08,0.42
12-08-2019,113-4648784-8637810,3MM-R1547(10),,Forest Grove,OR,1,5.5,5.08,0.42
12-08-2019,114-3609991-0323401,3MM-R1547(10),,SPRINGFIELD,OR,1,5.5,5.08,0.42
12-08-2019,113-2965798-4597831,3MM-R1547(10),,ASHBURN,VA,1,5.5,5.08,0.42
12-08-2019,114-4860784-1029824,MDL-MSC092915H(X3),,EAST AURORA,NY,1,9.63,7.39,2.24
12-08-2019,111-0478285-7516210,BRO-HDFB-R,,ROMULUS,MI,1,19.21,14.99,4.22
12-08-2019,114-6744858-3471400,3MM-R1547(10),,Rathdrum,ID,1,5.5,5.08,0.42
12-08-2019,114-7878484-4405820,3MM-R1547(10),,PORTERVILLE,CA,1,5.5,5.08,0.42
12-08-2019,113-3625741-8130631,3MM-R1547(A),,MILL CREEK,WA,1,24,21.73,2.27
12-08-2019,112-3398352-0683409,BRO-HDFB-R,,PEMBROKE PINES,FL,1,19.21,14.99,4.22
12-08-2019,113-9758147-9948206,BRO-HDFB-R,,Garden Ridge,TX,1,19.21,14.99,4.22
12-08-2019,113-3515008-5625810,3MM-R1547(A),,EASTLAND,TX,1,24,25.33,-1.33
12-08-2019,113-3515008-5625810,3MM-R1547(A),,EASTLAND,TX,1,24,18.13,5.87
12-08-2019,114-2254995-7180244,3MM-1624W(B),,BROOMFIELD,CO,1,15,14.53,0.47
12-08-2019,111-9166566-3185039,3MM-R1547(10),,TEMPLE TERRACE,FL,1,5.5,5.08,0.42
13-08-2019,111-1180857-5835467,3MM-1539(X4),,ARVADA,CO,1,16,16.59,-0.59
13-08-2019,111-4248808-7504231,MDL-MSC094853UNSC,,THORNTON,CO,1,9,6.98,2.02
13-08-2019,112-4292727-0577052,3MM-R1547(10),,KENNESAW,GA,1,5.5,5.08,0.42
13-08-2019,111-1879297-4359452,3MM-R1547(10),,Columbus,GA,1,5.5,5.08,0.42
13-08-2019,111-9159144-7676229,S&N-66000318,,SAN JUAN,PR,2,23.86,14.37,9.49
13-08-2019,111-9159144-7676229,S&N-66000318,,SAN JUAN,PR,1,11.93,5.5,6.43
13-08-2019,111-2504115-7636260,MDL-MSC094853UNSC,,LONGMONT,CO,1,9,6.98,2.02
13-08-2019,114-1810756-3128236,3MM-H1626,,MIAMI,FL,1,5,4.8,0.2
13-08-2019,113-6105274-1485017,3MM-H1626,,PEMBROKE PINES,FL,3,15,12.8,2.2
13-08-2019,112-3366062-3787448,3MM-1624W(20B),,DEKALB,IL,1,5.5,4.2,1.3
13-08-2019,112-3366062-3787448,3MM-1624W(20B),,DEKALB,IL,1,5.5,3.88,1.62
13-08-2019,113-1525485-1342641,3MM-R1547(10),,CHARLOTTE,NC,1,5.5,5.08,0.42
13-08-2019,113-5073433-7370634,3MM-R1547(10),,ATLANTA,GA,1,5.5,5.08,0.42
13-08-2019,113-8072296-3783436,S&N-66000317,,GREER,SC,2,16.2,9.82,6.38
13-08-2019,112-6897703-6690610,3MM-R1547(10),,Stow,OH,1,5.5,5.08,0.42
13-08-2019,111-3709117-9648228,3MM-R1547(10),,CARLE PLACE,NY,1,5.5,5.08,0.42
13-08-2019,111-1699243-7598602,MDL-MSC094308,,KANSAS CITY,MO,1,10.99,8.47,2.52
13-08-2019,113-0981946-3101835,3MM-R1547(10),,SEATTLE,WA,1,5.5,5.08,0.42
13-08-2019,111-8614374-5945044,3MM-R1547(10),,KENT,WA,1,5.5,5.08,0.42
13-08-2019,112-0599212-5121864,MDL-MSC094514(X12),,Newton,MA,1,55,58.38,-3.38
13-08-2019,112-0599212-5121864,MDL-MSC094514(X12),,Newton,MA,1,55,45.18,9.82
13-08-2019,112-8902861-7562609,3MM-1626W(X2B),,VAN NUYS,CA,2,61.96,58.1,3.86
13-08-2019,111-3509001-4015408,MDL-MSC094853UNSC,,SKIPPERS,VA,1,9,6.98,2.02
13-08-2019,114-0424175-4254603,3MM-H1547,,DORAL,FL,2,8.34,7.02,1.32
13-08-2019,114-1150121-5811401,3MM-R1547(10),,TALLAHASSEE,FL,1,5.5,5.08,0.42
13-08-2019,114-7594914-2601822,S&N-66000040,,WELLSTON,OH,1,14.2,12.57,1.63
13-08-2019,112-5988144-2351406,3MM-R1547(10),,SEATTLE,WA,1,5.5,5.08,0.42
13-08-2019,112-2122402-1378604,BRO-HDFB-R,,Staten Island,NY,1,19.21,14.99,4.22
13-08-2019,113-0211320-4261859,3MM-R1547(10),,HARTFORD,WI,4,22,17.32,4.68
13-08-2019,112-7189984-5725041,3MM-R1547(10),,DAVENPORT,FL,1,5.5,5.08,0.42
13-08-2019,114-7856320-6826612,3MM-H1547,,CARBONDALE,CO,1,4.17,3.91,0.26
13-08-2019,111-0661715-7246612,3MM-H1547,,ASHEBORO,NC,1,4.17,3.91,0.26
13-08-2019,113-9331015-0297829,3MM-H1547,,EVERETT,MA,1,4.17,3.91,0.26
13-08-2019,112-9167810-8745801,WEL-24400U,,Hudson,OH,1,6.44,6.03,0.41
13-08-2019,112-8145745-0317802,3MM-1624W,,SCHENECTADY,NY,1,14.45,14.01,0.44
13-08-2019,111-3388560-7521866,WEL-24400U,,READING,MA,1,6.44,6.03,0.41
13-08-2019,113-7259277-6769062,CON-420671,,BIG SPRING,TX,1,30,19.44,10.56
13-08-2019,112-6738019-3825843,3MM-1539(X4),,WEST FARGO,ND,1,16,16.59,-0.59
13-08-2019,112-6453168-8588266,S&N-66000317,,Los Angeles,CA,1,8,5.4,2.6
13-08-2019,112-3177156-0413064,BRO-HDFB-R,,FRANKLINTON,LA,1,19.21,14.99,4.22
13-08-2019,112-6067839-9765852,WEL-24400U,,WALNUT,CA,1,6.44,6.03,0.41
13-08-2019,112-5789163-7672261,3MM-R1547(10),,MANSFIELD,GA,1,5.5,5.08,0.42
13-08-2019,113-5484625-2697828,3MM-R1547(10),,Burgaw,NC,1,5.5,5.08,0.42
13-08-2019,113-8371517-9383442,3MM-1624W,,JERSEY CITY,NJ,1,14.45,14.01,0.44
13-08-2019,112-1070041-7987428,MDL-MSC092915H(X3),,GREEN BAY,WI,1,9.63,7.39,2.24
13-08-2019,114-9708349-7338607,WEL-24400U,,TULLAHOMA,TN,1,6.44,6.8,-0.36
13-08-2019,114-9708349-7338607,WEL-24400U,,TULLAHOMA,TN,1,6.44,4.26,2.18
13-08-2019,114-3822736-2106621,HOL-7910E(B),,Cass City,MI,1,14.45,13.53,0.92
13-08-2019,114-3822736-2106621,HOL-7910E(B),,Cass City,MI,2,28.9,15.04,13.86
13-08-2019,111-1850519-4175409,MDL-MSC094308,,VERNON,CT,1,10.99,8.47,2.52
13-08-2019,114-1868909-5435453,3MM-R1547(10),,WESLEY CHAPEL,FL,1,5.5,5.08,0.42
13-08-2019,112-1805675-2297843,3MM-R1547(10),,EAGLE RIVER,AK,1,5.5,5.96,-0.46
13-08-2019,112-1805675-2297843,3MM-R1547(10),,EAGLE RIVER,AK,2,11,7.28,3.72
13-08-2019,112-1603395-2678664,3MM-R1547(10),,Sarasota,FL,1,5.5,5.08,0.42
13-08-2019,113-0178843-1399401,3MM-1624W,,FAYETTEVILLE,NC,1,14.45,14.01,0.44
13-08-2019,113-7179737-2369826,3MM-R1547(10),,Hillsborough,CA,1,5.5,5.08,0.42
13-08-2019,112-1995973-1711465,BRO-HDFB-R,,NORTH LITTLE ROCK,AR,1,18,14.81,3.19
13-08-2019,113-3292272-5213865,3MM-R1547(10),,WESTON,FL,1,5.5,5.08,0.42
13-08-2019,114-5499642-3564226,3MM-H1626,,BELLA VISTA,AR,2,10,8.8,1.2
14-08-2019,111-2954610-1502641,3MM-R1547(10),,mt. vernon,IL,1,5.5,5.08,0.42
14-08-2019,111-1049858-2039443,3MM-R1547(10),,SNEADS FERRY,NC,1,5.5,5.08,0.42
14-08-2019,112-9416065-7309807,3MM-R1547(10),,SAINT GEORGE,UT,1,5.5,5.08,0.42
14-08-2019,113-6497398-3566644,3MM-R1547(10),,BELLE ISLE,FL,1,5.5,5.08,0.42
14-08-2019,111-5782222-6969801,3MM-R1547(10),,KENNESAW,GA,1,5.5,5.08,0.42
14-08-2019,111-2491840-0881064,MDL-MSC092915H(X3),,Burbank,IL,1,9.63,7.39,2.24
14-08-2019,114-4752579-9619422,MDL-MSC092915H(X3),,DUBLIN,OH,1,9.63,7.39,2.24
14-08-2019,114-3907730-5065046,S&N-66000040,,MCKINNEY,TX,1,14.2,14.7,-0.5
14-08-2019,114-3907730-5065046,S&N-66000040,,MCKINNEY,TX,1,14.2,9.44,4.76
14-08-2019,114-4315690-3677033,3MM-R1547(10),,DAMASCUS,OR,1,5.5,5.08,0.42
14-08-2019,111-6450169-9500215,3MM-R1547(10),,PLEASANT SHADE,TN,1,5.5,5.08,0.42
14-08-2019,114-1825065-4428243,3MM-R1547(10),,Charlotte,NC,1,5.5,5.08,0.42
14-08-2019,112-0649213-4045000,MDL-MSC092915H(X3),,KLAMATH FALLS,OR,1,9.63,7.39,2.24
14-08-2019,113-1049901-3227456,S&N-66000317,,HILLSBOROUGH,NJ,1,8.1,6.36,1.74
14-08-2019,113-1049901-3227456,S&N-66000317,,HILLSBOROUGH,NJ,1,8.1,3.76,4.34
14-08-2019,113-1049901-3227456,S&N-66000317,,HILLSBOROUGH,NJ,2,16.2,8.52,7.68
14-08-2019,114-4641337-4984216,BRO-HDFB-R,,CASSELBERRY,FL,1,18,14.81,3.19
14-08-2019,114-9247961-5057033,3MM-R1547(10),,BOTHELL,WA,1,5.5,5.08,0.42
14-08-2019,113-9644085-5053804,3MM-H1547,,BOSTON,MA,1,4.17,3.91,0.26
14-08-2019,113-8756281-4077046,3MM-H1547,,CLEARLAKE OAKS,CA,1,4.17,3.91,0.26
14-08-2019,112-7935131-8641851,3MM-R1547(10),,SNOHOMISH,WA,1,5.5,5.08,0.42
14-08-2019,112-1582482-1065814,BRO-HDFB-R,,LOUISVILLE,KY,1,18,14.81,3.19
14-08-2019,112-5505890-5721860,MDL-MSC094308,,DALTON,NH,1,10.99,8.47,2.52
14-08-2019,112-1864985-0926627,WEL-24400U,,BROOKLYN,NY,2,12.88,11.06,1.82
14-08-2019,111-8156584-1114616,3MM-1539(X4),,ANNANDALE,VA,1,16,16.59,-0.59
14-08-2019,111-0923651-4605862,MOL-1443,,HURRICANE,UT,1,15,16.26,-1.26
14-08-2019,112-9619063-2927400,MDL-MSC094308,,CHICAGO,IL,1,10.99,8.47,2.52
14-08-2019,112-7244896-9152256,3MM-R1547(10),,EMIGRANT,MT,1,5.5,5.08,0.42
14-08-2019,114-9640728-7209847,S&N-66000318,,East Windsor,NJ,1,11.93,8.28,3.65
14-08-2019,111-4858851-9148253,MDL-MSC094853UNSC,,Islamorada,FL,1,9,5.98,3.02
14-08-2019,111-4858851-9148253,MDL-MSC094853UNSC,,Islamorada,FL,1,9,9.14,-0.14
14-08-2019,111-4858851-9148253,MDL-MSC094853UNSC,,Islamorada,FL,2,18,9.8,8.2
14-08-2019,111-9159144-7676229,S&N-66000318,,SAN JUAN,PR,2,23.86,21.53,2.33
14-08-2019,111-9159144-7676229,S&N-66000318,,SAN JUAN,PR,3,35.79,13.5,22.29
14-08-2019,111-9159144-7676229,S&N-66000318,,SAN JUAN,PR,2,23.86,9,14.86
14-08-2019,111-0335400-0602610,MOL-1443,,SHAFTSBURY,VT,1,15,16.26,-1.26
14-08-2019,114-0504762-4832210,3MM-R1547(10),,BELLEVUE,WA,1,5.5,5.08,0.42
14-08-2019,111-3521161-5612218,3MM-R1547(10),,SEWICKLEY,PA,1,5.5,5.08,0.42
14-08-2019,114-6508527-5867415,TOR-MS407W(B),,Monroe,MI,1,11.5,9.76,1.74
14-08-2019,112-7184867-4452257,MDL-MSC092915H(X3),,ARROYO GRANDE,CA,1,9.63,7.39,2.24
14-08-2019,112-4852077-9131454,3MM-R1547(10),,TUSCALOOSA,AL,1,5.5,5.08,0.42
14-08-2019,111-1396393-1318647,BRO-HDFB-R,,DIAMONDHEAD,MS,1,19.21,16.51,2.7
14-08-2019,114-9848184-0738611,WEL-24400U,,WILMINGTON,DE,1,6.44,6.53,-0.09
14-08-2019,113-4125161-2057067,3MM-R1547(10),,KISSIMMEE,FL,1,5.5,5.08,0.42
14-08-2019,114-8186276-9965844,3MM-1624W,,HIGHLANDS RANCH,CO,1,14.45,14.01,0.44
14-08-2019,112-0838480-0413058,WEL-24400U,,SAN ANTONIO,TX,1,6.44,6.03,0.41
14-08-2019,112-6184770-0193055,3MM-1624W(20B),,CHESNEE,SC,1,5.99,4.6,1.39
15-08-2019,113-0788746-9176248,MDL-MSC094308,,WEBB CITY,MO,1,10.99,8.47,2.52
15-08-2019,112-0166831-9598617,3MM-R1547(10),,VANCOUVER,WA,1,5.5,5.08,0.42
15-08-2019,112-8153891-6237857,3MM-R1547(10),,Milton,GA,1,5.5,5.08,0.42
15-08-2019,111-0303480-7438632,BRO-HDFB-R,,AUBURN,AL,2,36,29.62,6.38
15-08-2019,111-3949391-6858663,MDL-MSC094308,,Miami,FL,1,10.99,8.47,2.52
15-08-2019,112-6910550-5598652,MOL-1443,,NORWICH,NY,1,15,22.25,-7.25
15-08-2019,114-0770390-6392251,3MM-R1547(10),,NAPERVILLE,IL,1,5.5,5.08,0.42
15-08-2019,113-0256249-2860275,HOL-7910E(B),,SANTA ANA,CA,1,13.45,11.06,2.39
15-08-2019,113-0256249-2860275,HOL-7910E(B),,SANTA ANA,CA,1,13.45,8.02,5.43
15-08-2019,114-9546327-4139451,3MM-R1547(10),,MARYSVILLE,WA,1,5.5,5.08,0.42
15-08-2019,114-0590043-7292202,3MM-H1547,,FULLERTON,CA,1,4.17,3.91,0.26
15-08-2019,112-7780106-2241007,WEL-24400U,,CASTROVILLE,TX,1,6.44,6.03,0.41
15-08-2019,114-7680096-6189864,MDL-MSC092915H(X3),,Novi,MI,1,9.63,7.39,2.24
15-08-2019,112-4534216-7468213,3MM-1624W(B),,ELKINS PARK,PA,1,15,14.53,0.47
15-08-2019,113-0565833-0627435,3MM-R1547(10),,EVERETT,WA,1,5.5,5.08,0.42
15-08-2019,112-3162597-0741046,3MM-R1547(10),,LEADVILLE,CO,1,5.5,6.07,-0.57
15-08-2019,112-8658794-4473002,3MM-1539(X4),,SHREVEPORT,LA,1,16,22.58,-6.58
15-08-2019,113-4581284-3632222,3MM-H1626,,TARPON SPRINGS,FL,1,5,5.2,-0.2
15-08-2019,113-4581284-3632222,3MM-H1626,,TARPON SPRINGS,FL,1,5,3.6,1.4
15-08-2019,113-4581284-3632222,3MM-H1626,,TARPON SPRINGS,FL,2,10,8,2
